UK_lineage,taxon
UK5363,Wales/PHWC-368DC/2020
UK5104,Wales/PHWC-36362/2020
UK5364,Wales/PHWC-329BF/2020
UK5105,Wales/PHWC-29B4C/2020
UK5365,Wales/PHWC-2C226/2020
UK5106,Wales/PHWC-3282B/2020
UK1835,Wales/PHWC-298CD/2020
UK5366,Wales/PHWC-32955/2020
UK5107,Wales/PHWC-366A5/2020
UK5108,Wales/PHWC-2C2CC/2020
UK5223,Wales/PHWC-3698E/2020
UK2034,Wales/PHWC-369D9/2020
UK2060,Wales/PHWC-32A61/2020
UK5109,Wales/PHWC-29CFE/2020
UK5367,Wales/PHWC-325F7/2020
UK1848,Wales/PHWC-2C217/2020
UK5368,Wales/PHWC-36BD3/2020
UK2066,Scotland/EDB5128/2020
UK2267,Scotland/EDB5091/2020
UK2050,Scotland/EDB5123/2020
UK5111,Scotland/EDB2778/2020
UK2068,Scotland/EDB5126/2020
UK5315,England/EXET-136765/2020
UK5170,England/NORW-EC899/2020
UK5370,England/NORW-EBC25/2020
UK5113,England/NORW-EBE4D/2020
UK5149,England/NORW-EB3C6/2020
UK5371,England/NORW-EAE6C/2020
UK5150,England/NORW-EB557/2020
UK5114,England/NORW-EAE99/2020
UK5163,England/NORW-EBA67/2020
UK5165,England/NORW-EBD7D/2020
UK5115,England/NORW-EAF3C/2020
UK5116,England/NORW-EBAC1/2020
UK5117,England/NORW-EBC43/2020
UK5151,England/NORW-EC617/2020
UK1761,Scotland/EDB1067/2020
UK1763,Scotland/EDB949/2020
UK2284,Scotland/EDB5095/2020
UK2072,Scotland/EDB5155/2020
UK1837,Scotland/EDB804/2020
UK1845,Scotland/EDB1157/2020
UK1861,Scotland/EDB948/2020
UK1762,Scotland/EDB1156/2020
UK758,Scotland/EDB5103/2020
UK1864,Scotland/EDB309/2020
UK1890,Scotland/EDB763/2020
UK763,Scotland/EDB5094/2020
UK5383,England/CAMB-1B2549/2020
UK5120,England/CAMB-1B144D/2020
UK5121,England/CAMB-1B1489/2020
UK5382,England/CAMB-1B1B93/2020
UK5122,England/CAMB-1B1586/2020
UK4427,Scotland/CVR2192/2020
UK5502,England/PHEC-214D0/2020
UK5419,England/PHEC-21634/2020
UK5420,England/PHEC-21591/2020
UK807,England/PHEC-216F8/2020
UK5544,England/PHEC-21449/2020
UK5421,England/PHEC-218A7/2020
UK5422,England/PHEC-214A3/2020
UK2010,Scotland/EDB5110/2020
UK294,Scotland/EDB5121/2020
UK835,Scotland/EDB5105/2020
UK841,Scotland/EDB5109/2020
UK736,Scotland/EDB4187/2020
UK993,Scotland/EDB5112/2020
UK858,England/SHEF-CDD17/2020
UK5384,England/NORT-28995D/2020
UK5385,England/NORT-288F10/2020
UK5386,England/NORT-2897EA/2020
UK5253,England/NORT-289841/2020
UK2561,England/NORT-2895D1/2020
UK5388,England/NORT-2895A4/2020
UK5389,England/NORT-2897F9/2020
UK5391,England/NORT-288E5F/2020
UK5541,England/NORT-288EAA/2020
UK5392,England/NORT-289744/2020
UK5393,England/NORT-28900D/2020
UK5262,England/NORT-28986F/2020
UK1857,England/NORT-28997B/2020
UK5234,England/NORT-289155/2020
UK5218,England/NORT-2891DD/2020
UK5394,England/NORT-288F4D/2020
UK5172,England/NORT-288FD4/2020
UK744,England/NORT-289067/2020
UK5233,England/NORT-288DCB/2020
UK2338,England/NORT-289595/2020
UK5395,England/NORT-289568/2020
UK5247,England/NORT-28988D/2020
UK5256,England/NORT-289771/2020
UK5248,England/NORT-289559/2020
UK5396,England/NORT-288E7D/2020
UK5252,England/NORT-288F7A/2020
UK5397,England/NORT-2898AB/2020
UK5398,England/NORT-2890EF/2020
UK5236,England/NORT-289252/2020
UK5399,England/NORT-2894D4/2020
UK5400,England/NORT-289322/2020
UK5401,England/NORT-289656/2020
UK5246,England/NORT-289999/2020
UK5162,England/NORT-28993F/2020
UK5249,England/NORT-289753/2020
UK5402,England/NORT-289498/2020
UK5403,England/NORT-289119/2020
UK1863,England/NORT-289058/2020
UK5231,England/NORT-289489/2020
UK619,England/NORT-28902B/2020
UK5404,England/NORT-288F5C/2020
UK5255,England/NORT-2898F6/2020
UK5405,England/NORT-289340/2020
UK5559,England/NORT-288E04/2020
UK5406,England/NORT-289665/2020
UK5237,England/NORT-289085/2020
UK5407,England/NORT-289331/2020
UK5477,England/NORT-289911/2020
UK2074,England/NORT-28942F/2020
UK5239,England/NORT-28954A/2020
UK5123,England/BRIS-128881/2020
UK5095,England/BRIS-1294AA/2020
UK5410,England/BRIS-128A30/2020
UK5411,England/BRIS-1291B2/2020
UK5412,England/BRIS-129334/2020
UK5124,England/BRIS-129826/2020
UK5125,England/BRIS-1287C0/2020
UK5413,England/BRIS-129677/2020
UK5093,England/BRIS-128DDD/2020
UK5243,England/BRIS-128C67/2020
UK2036,England/BRIS-1292CE/2020
UK5414,England/BRIS-1286B4/2020
UK5415,England/BRIS-129765/2020
UK5416,England/BRIS-1296A4/2020
UK5417,England/BRIS-128FAA/2020
UK5418,England/BRIS-129079/2020
UK1210,England/SHEF-CC4AA/2020
UK859,England/SHEF-C88A2/2020
UK1211,England/SHEF-C4D6B/2020
UK5175,England/NORT-2899D5/2020
UK1221,England/NORT-288F98/2020
UK456,England/NORT-290AD8/2020
UK209,England/NORT-288D9E/2020
UK2750,England/NORT-288D8F/2020
UK2024,England/NORT-289AE1/2020
UK2009,England/NORT-28A38B/2020
UK1212,England/NORT-28A1DC/2020
UK1214,England/NORT-289F6A/2020
UK1215,England/NORT-28A3C7/2020
UK5127,England/NORT-289E8B/2020
UK334,England/NORT-289F1F/2020
UK1216,England/NORT-28A34F/2020
UK1217,England/NORT-289C81/2020
UK1218,England/NORT-28A0EE/2020
UK1219,England/NORT-28A1EB/2020
UK1220,England/NORT-28A29D/2020
UK1223,England/NORW-E701E/2020
UK764,England/NORW-E9216/2020
UK781,England/NORW-E9261/2020
UK1224,England/NORW-E902B/2020
UK85,England/NORW-E9340/2020
UK2006,England/NORW-E9067/2020
UK2005,England/NORW-E935F/2020
UK227,England/NORW-E903A/2020
UK1225,England/CAMB-1B1A2D/2020
UK5442,England/LOND-D58EE/2020
UK5443,England/LOND-D59CD/2020
UK5164,England/LOND-D5945/2020
UK149,England/LOND-D5981/2020
UK5166,England/LOND-D5918/2020
UK5171,England/LOND-D59AF/2020
UK2017,Wales/PHWC-3573A/2020
UK1227,Wales/PHWC-35D0B/2020
UK782,Wales/PHWC-358A0/2020
UK783,Wales/PHWC-359E9/2020
UK1001,Wales/PHWC-359DA/2020
UK784,Wales/PHWC-34BC6/2020
UK2018,Wales/PHWC-35F7E/2020
UK785,Wales/PHWC-35846/2020
UK1230,Wales/PHWC-3598F/2020
UK1032,Wales/PHWC-356F1/2020
UK1231,Wales/PHWC-35BC5/2020
UK2898,Wales/PHWC-35FC9/2020
UK2900,Wales/PHWC-35BA7/2020
UK1232,Wales/PHWC-34953/2020
UK1234,Wales/PHWC-35EBD/2020
UK795,Wales/PHWC-35BB6/2020
UK1235,Wales/PHWC-35BF2/2020
UK1236,Wales/PHWC-35A9B/2020
UK798,Wales/PHWC-36089/2020
UK580,Wales/PHWC-355C7/2020
UK1165,Wales/PHWC-357FE/2020
UK1237,Wales/PHWC-34E09/2020
UK1238,Wales/PHWC-3606B/2020
UK465,Wales/PHWC-3610E/2020
UK338,Scotland/EDB4883/2020
UK5426,England/BRIS-12612E/2020
UK2087,England/BRIS-126953/2020
UK2135,England/BRIS-126461/2020
UK5428,England/BRIS-126452/2020
UK5429,England/BRIS-1266D4/2020
UK5430,England/BRIS-1265E6/2020
UK5254,England/BRIS-12604F/2020
UK5555,England/BRIS-1268CF/2020
UK5230,England/BRIS-12623A/2020
UK2040,England/BRIS-126D1B/2020
UK5244,England/BRIS-12681A/2020
UK5529,England/BRIS-1267B3/2020
UK5431,England/BRIS-126D66/2020
UK5432,England/BRIS-126391/2020
UK5242,England/BRIS-126328/2020
UK5224,England/BRIS-126434/2020
UK5433,England/BRIS-1268ED/2020
UK5434,England/BRIS-12648F/2020
UK5435,England/BRIS-1267A4/2020
UK5436,England/BRIS-1261A6/2020
UK5530,England/BRIS-126337/2020
UK5240,England/BRIS-1260F4/2020
UK5519,England/BRIS-126DDF/2020
UK5437,England/BRIS-12680B/2020
UK5094,England/BRIS-125FDA/2020
UK5438,England/BRIS-126856/2020
UK2041,England/BRIS-126944/2020
UK1866,England/BRIS-1269F9/2020
UK5251,England/BRIS-126276/2020
UK5439,England/BRIS-12611F/2020
UK5440,England/BRIS-1260E5/2020
UK1868,England/BRIS-1268B0/2020
UK5531,England/BRIS-126C69/2020
UK5441,England/BRIS-126874/2020
UK5424,England/LOND-D59FA/2020
UK2039,England/LOND-D5ACA/2020
UK5226,England/LOND-D5B21/2020
UK5532,England/BIRM-5F372/2020
UK5314,England/BIRM-5EF06/2020
UK5445,England/BIRM-5F318/2020
UK5446,England/BIRM-5F20C/2020
UK5448,England/BIRM-5F381/2020
UK5449,England/CAMB-1B0930/2020
UK5509,England/CAMB-1B1261/2020
UK5450,England/CAMB-1B08AC/2020
UK5451,England/CAMB-1B1304/2020
UK5453,England/CAMB-1AFF05/2020
UK5504,England/CAMB-1AFBC5/2020
UK5454,England/CAMB-1AFDA1/2020
UK5225,Scotland/GCVR-173BBB/2020
UK5495,Scotland/GCVR-172C22/2020
UK5444,Scotland/GCVR-172B9E/2020
UK48,Scotland/GCVR-172BF8/2020
UK5160,Scotland/GCVR-173B42/2020
UK5207,England/BIRM-5F327/2020
UK1239,England/EXET-136325/2020
UK980,England/EXET-136334/2020
UK5562,England/EXET-1363F8/2020
UK1240,England/EXET-1362EC/2020
UK1241,England/EXET-1364F5/2020
UK130,England/NOTT-111029/2020
UK5545,England/CAMB-1AFA7D/2020
UK5516,England/CAMB-1AF07B/2020
UK5456,England/CAMB-1AF1F0/2020
UK1245,England/EXET-13603D/2020
UK340,Scotland/EDB4628/2020
UK662,Scotland/EDB4323/2020
UK359,Scotland/EDB4453/2020
UK385,Scotland/EDB3662/2020
UK396,Scotland/EDB2593/2020
UK408,Scotland/EDB4629/2020
UK409,Scotland/EDB4676/2020
UK410,Scotland/EDB4822/2020
UK850,Scotland/EDB4828/2020
UK1242,England/EXET-136237/2020
UK1243,England/EXET-1361D0/2020
UK3056,Northern_Ireland/NIRE-FB712/2020
UK1881,Northern_Ireland/NIRE-FAF75/2020
UK1261,Northern_Ireland/NIRE-FB27B/2020
UK3046,Northern_Ireland/NIRE-FAFDF/2020
UK3057,Northern_Ireland/NIRE-FB6CA/2020
UK2789,Northern_Ireland/NIRE-FAE1E/2020
UK3058,Northern_Ireland/NIRE-FB1BA/2020
UK2090,Northern_Ireland/NIRE-FAE4B/2020
UK3059,Northern_Ireland/NIRE-FB67F/2020
UK4660,Northern_Ireland/NIRE-FB1F6/2020
UK5263,Northern_Ireland/NIRE-FB69D/2020
UK3062,Northern_Ireland/NIRE-FB211/2020
UK3063,Northern_Ireland/NIRE-FAFFD/2020
UK3064,Northern_Ireland/NIRE-FB76D/2020
UK3065,Northern_Ireland/NIRE-FB75E/2020
UK3066,Northern_Ireland/NIRE-FB68E/2020
UK3067,England/NOTT-110F0F/2020
UK2091,England/NOTT-110E7B/2020
UK1882,Scotland/CVR2871/2020
UK828,Scotland/CVR2476/2020
UK1883,Scotland/CVR2557/2020
UK1258,Scotland/CVR1520/2020
UK1315,England/CAMB-1AEDEE/2020
UK2014,England/CAMB-1AED75/2020
UK1316,England/CAMB-1B06C0/2020
UK661,England/CAMB-1B06A2/2020
UK3033,Scotland/CVR2607/2020
UK5241,Northern_Ireland/NIRE-FA625/2020
UK5457,Northern_Ireland/NIRE-FBF65/2020
UK5458,Northern_Ireland/NIRE-FBA64/2020
UK5257,Northern_Ireland/NIRE-FC25C/2020
UK5510,Northern_Ireland/NIRE-FBFDE/2020
UK5324,Northern_Ireland/NIRE-FA82F/2020
UK5533,Northern_Ireland/NIRE-FCB33/2020
UK5461,Northern_Ireland/NIRE-FC8A5/2020
UK2204,Northern_Ireland/NIRE-FC9B1/2020
UK5305,Northern_Ireland/NIRE-FC16E/2020
UK5462,Northern_Ireland/NIRE-FBCD7/2020
UK5511,Northern_Ireland/NIRE-FBFFC/2020
UK5235,Northern_Ireland/NIRE-FBF83/2020
UK5463,Northern_Ireland/NIRE-FC878/2020
UK1247,England/CAMB-1B0684/2020
UK2025,England/LIVE-9DFB0/2020
UK430,England/LIVE-9E605/2020
UK808,England/LIVE-9DF38/2020
UK1249,England/LIVE-9EBBB/2020
UK1250,England/LIVE-9D6E8/2020
UK2026,England/LIVE-9E27A/2020
UK50,England/LIVE-9EC12/2020
UK811,England/LIVE-9DEB3/2020
UK1246,England/LIVE-9EA63/2020
UK136,England/LIVE-9E720/2020
UK2027,England/LIVE-9D606/2020
UK1251,England/LIVE-9E948/2020
UK1252,England/LIVE-9EF28/2020
UK1253,England/LIVE-9E3D1/2020
UK1254,England/LIVE-9E32C/2020
UK826,England/LIVE-9EABE/2020
UK1255,England/LIVE-9E007/2020
UK827,England/LIVE-9DEA4/2020
UK2030,England/LIVE-9E0BC/2020
UK2020,England/LIVE-9E553/2020
UK2,England/LIVE-9D484/2020
UK1256,England/LIVE-9E34A/2020
UK140,England/LIVE-9E18C/2020
UK2023,England/LIVE-9D67F/2020
UK145,England/LIVE-9F0D9/2020
UK2031,England/LIVE-9E0E9/2020
UK467,Scotland/EDB4024/2020
UK2004,England/CAMB-1AFD56/2020
UK2008,England/CAMB-1AFD38/2020
UK1257,England/CAMB-1B04E4/2020
UK3068,England/NOTT-110D7E/2020
UK1535,Wales/PHWC-32EFC/2020
UK3072,Wales/PHWC-32C89/2020
UK2092,Wales/PHWC-342C1/2020
UK3073,Wales/PHWC-32CD4/2020
UK5179,Wales/PHWC-34337/2020
UK1536,Wales/PHWC-32E74/2020
UK4661,Wales/PHWC-33B30/2020
UK2791,Wales/PHWC-33839/2020
UK1674,Wales/PHWC-3308C/2020
UK2093,Wales/PHWC-33CE2/2020
UK3074,Wales/PHWC-34434/2020
UK3076,Wales/PHWC-34917/2020
UK2829,Wales/PHWC-33D76/2020
UK3078,Wales/PHWC-33A8E/2020
UK1329,Wales/PHWC-347E0/2020
UK3080,Wales/PHWC-337A5/2020
UK1786,Wales/PHWC-348A1/2020
UK3081,Wales/PHWC-32C98/2020
UK2830,Wales/PHWC-34795/2020
UK3082,Wales/PHWC-33E91/2020
UK3083,Wales/PHWC-340D6/2020
UK2094,Wales/PHWC-32D0E/2020
UK2792,Wales/PHWC-330D7/2020
UK1675,Wales/PHWC-344BC/2020
UK2095,Wales/PHWC-33E73/2020
UK3085,Wales/PHWC-32CC5/2020
UK3086,Wales/PHWC-32D2C/2020
UK1404,Wales/PHWC-33E46/2020
UK2096,Wales/PHWC-344DA/2020
UK3087,Wales/PHWC-344AD/2020
UK3089,Wales/PHWC-344E9/2020
UK3090,Wales/PHWC-3430A/2020
UK3091,Wales/PHWC-32BAA/2020
UK3092,Wales/PHWC-33B9A/2020
UK1537,Wales/PHWC-32D77/2020
UK3093,Wales/PHWC-34856/2020
UK3094,Wales/PHWC-33AD9/2020
UK1787,Wales/PHWC-33F16/2020
UK1187,Wales/PHWC-340B8/2020
UK3095,Wales/PHWC-34294/2020
UK1327,Wales/PHWC-3374B/2020
UK3096,Wales/PHWC-32FDB/2020
UK1538,Wales/PHWC-34100/2020
UK2097,Wales/PHWC-34267/2020
UK2098,Wales/PHWC-342D0/2020
UK1613,Wales/PHWC-33B4F/2020
UK2099,Wales/PHWC-32C3E/2020
UK3097,Wales/PHWC-34874/2020
UK2100,Wales/PHWC-33E37/2020
UK2831,Wales/PHWC-34610/2020
UK3098,Wales/PHWC-330C8/2020
UK2101,Wales/PHWC-32D3B/2020
UK3099,Wales/PHWC-33ECE/2020
UK2102,Wales/PHWC-3473B/2020
UK3100,Wales/PHWC-34601/2020
UK431,Scotland/EDB4757/2020
UK1452,Scotland/EDB4342/2020
UK448,Scotland/EDB4758/2020
UK299,Scotland/EDB4744/2020
UK1323,England/LIVE-9F394/2020
UK3101,England/NORW-E9FA6/2020
UK2635,England/NORW-E79E6/2020
UK3102,England/NORW-E789E/2020
UK4459,England/NORW-E9C54/2020
UK3103,England/NORW-E7FD5/2020
UK1490,Scotland/EDB4706/2020
UK1502,Scotland/EDB4671/2020
UK1522,Scotland/EDB4682/2020
UK3108,Scotland/EDB4710/2020
UK2793,England/SHEF-D273F/2020
UK3104,England/SHEF-C4E77/2020
UK5303,England/CAMB-1ADDD0/2020
UK2047,England/CAMB-1AE689/2020
UK5130,England/CAMB-1AEA7E/2020
UK5468,England/CAMB-1AE4AD/2020
UK2771,England/CAMB-1AE425/2020
UK212,Scotland/GCVR-170BAF/2020
UK5131,Scotland/GCVR-170B63/2020
UK265,Scotland/GCVR-1701BC/2020
UK5565,Scotland/GCVR-170310/2020
UK5132,Scotland/GCVR-170AFD/2020
UK2453,Scotland/GCVR-1705A1/2020
UK5546,Scotland/GCVR-170091/2020
UK5547,Scotland/GCVR-170A2A/2020
UK5518,Scotland/GCVR-1710DC/2020
UK5534,Scotland/GCVR-171106/2020
UK5535,Scotland/GCVR-170B81/2020
UK5497,Scotland/GCVR-1702F5/2020
UK5469,Scotland/GCVR-17095A/2020
UK5470,Scotland/GCVR-170592/2020
UK5245,Scotland/GCVR-17034D/2020
UK1869,Scotland/GCVR-1710CD/2020
UK5232,Scotland/GCVR-170529/2020
UK5471,Scotland/GCVR-1708D5/2020
UK222,Scotland/GCVR-170B18/2020
UK5096,Scotland/GCVR-1701E9/2020
UK230,Scotland/GCVR-1712A9/2020
UK5238,Scotland/GCVR-1705FC/2020
UK5134,Scotland/GCVR-170BBE/2020
UK5548,Scotland/GCVR-17032F/2020
UK4761,Scotland/GCVR-170055/2020
UK5472,Scotland/GCVR-1709A5/2020
UK104,Scotland/GCVR-170A0C/2020
UK5508,Scotland/GCVR-1710AF/2020
UK5250,Scotland/GCVR-170301/2020
UK2042,Scotland/GCVR-170FC1/2020
UK5229,Scotland/GCVR-170CAC/2020
UK5092,Scotland/GCVR-170AA2/2020
UK2043,Scotland/GCVR-17132E/2020
UK5317,Scotland/GCVR-170C24/2020
UK5135,Scotland/GCVR-1711AC/2020
UK2044,Scotland/GCVR-170A39/2020
UK4444,England/SHEF-CB62D/2020
UK1706,England/SHEF-C2DC7/2020
UK2734,England/SHEF-C5878/2020
UK3109,England/PHEC-2127C/2020
UK3111,England/PHEC-213B5/2020
UK4520,England/BIRM-5ED84/2020
UK1617,England/NOTT-110C17/2020
UK1605,Scotland/CVR3243/2020
UK2714,England/LOND-D3D96/2020
UK1328,England/LOND-D3DA5/2020
UK550,Scotland/EDB4563/2020
UK1973,England/LOND-D3B8D/2020
UK84,England/LOND-D3C02/2020
UK3121,England/LOND-D3B50/2020
UK2651,England/LOND-D3C3F/2020
UK3123,England/LOND-D3B9C/2020
UK4664,England/LOND-D3B6F/2020
UK2103,England/LIVE-9A593/2020
UK3113,England/LIVE-9BF58/2020
UK3529,England/LIVE-9A50C/2020
UK4663,England/LIVE-9C528/2020
UK3114,England/LIVE-9A645/2020
UK4515,England/LIVE-9AD04/2020
UK3115,England/LIVE-9B27D/2020
UK2794,England/LIVE-9BF67/2020
UK3116,England/LIVE-9C634/2020
UK2105,England/LIVE-9AD9B/2020
UK4521,England/LIVE-9A478/2020
UK1330,England/LIVE-9B204/2020
UK5566,England/LIVE-9A8A9/2020
UK3117,England/LIVE-9AC8F/2020
UK3118,England/LIVE-9AB55/2020
UK4475,England/LIVE-9C555/2020
UK3119,England/LIVE-9BF94/2020
UK1463,England/LIVE-9B495/2020
UK479,England/LIVE-9C133/2020
UK3120,England/LIVE-9C2C7/2020
UK1088,England/LIVE-9C573/2020
UK1083,England/LIVE-9C519/2020
UK2106,England/LIVE-9C8C5/2020
UK4522,England/LIVE-9C34C/2020
UK4441,England/SHEF-C1C70/2020
UK154,Northern_Ireland/NIRE-101F2F/2020
UK2063,Northern_Ireland/NIRE-1022CB/2020
UK1545,Northern_Ireland/NIRE-101E8C/2020
UK3124,Northern_Ireland/NIRE-1022BC/2020
UK3125,Northern_Ireland/NIRE-101F3E/2020
UK1331,Northern_Ireland/NIRE-102322/2020
UK3127,Northern_Ireland/NIRE-102146/2020
UK4523,Northern_Ireland/NIRE-1021BF/2020
UK3128,Northern_Ireland/NIRE-10236E/2020
UK2612,Northern_Ireland/NIRE-1023D7/2020
UK1884,Northern_Ireland/NIRE-101EC8/2020
UK3129,Northern_Ireland/NIRE-102119/2020
UK2675,Northern_Ireland/NIRE-101F7A/2020
UK3130,Northern_Ireland/NIRE-102058/2020
UK1574,Northern_Ireland/NIRE-101E31/2020
UK1788,Northern_Ireland/NIRE-101F01/2020
UK4453,Northern_Ireland/NIRE-1021DD/2020
UK979,Northern_Ireland/NIRE-101ED7/2020
UK4524,Northern_Ireland/NIRE-1021CE/2020
UK4665,Northern_Ireland/NIRE-10201C/2020
UK2795,Northern_Ireland/NIRE-102164/2020
UK4449,Northern_Ireland/NIRE-102067/2020
UK3131,Northern_Ireland/NIRE-1022AD/2020
UK4525,Northern_Ireland/NIRE-10229E/2020
UK2685,Northern_Ireland/NIRE-102094/2020
UK5567,Northern_Ireland/NIRE-101E6E/2020
UK3132,Northern_Ireland/NIRE-102085/2020
UK4447,Northern_Ireland/NIRE-1023E6/2020
UK1789,Wales/PHWC-29308/2020
UK3140,Wales/PHWC-31AAE/2020
UK3141,Wales/PHWC-31D1E/2020
UK2107,Wales/PHWC-29520/2020
UK3142,Wales/PHWC-31974/2020
UK2108,Wales/PHWC-31A9F/2020
UK3143,Wales/PHWC-293AE/2020
UK2109,Wales/PHWC-2949C/2020
UK3144,Wales/PHWC-324AF/2020
UK3148,Wales/PHWC-31B7E/2020
UK3149,Wales/PHWC-31A17/2020
UK1618,Wales/PHWC-29098/2020
UK2110,Wales/PHWC-31E2A/2020
UK2111,Wales/PHWC-31ABD/2020
UK1534,Wales/PHWC-2DE8B/2020
UK172,Wales/PHWC-29344/2020
UK2112,Wales/PHWC-31F72/2020
UK2113,Wales/PHWC-2E0EE/2020
UK2114,Wales/PHWC-31D4B/2020
