UK_lineage,taxon
UK4757,England/PHEC-1F6DF/2020
UK3553,England/PHEC-1F3BA/2020
UK5296,England/PHEC-1ECCF/2020
UK2718,England/PHEC-1ED80/2020
UK4742,England/PHEC-1EC83/2020
UK4743,England/PHEC-1EBA4/2020
UK1267,England/PHEC-1ED53/2020
UK3501,England/PHEC-1ED17/2020
UK3524,England/PHEC-1F183/2020
UK3525,England/PHEC-1EDCC/2020
UK5267,England/PHEC-1F095/2020
UK4748,England/PHEC-1F01D/2020
UK3526,England/PHEC-1F138/2020
UK3527,England/PHEC-1EE6F/2020
UK3692,England/PHEC-1EFD5/2020
UK3528,England/PHEC-1EEF6/2020
UK1488,England/PHEC-1EF20/2020
UK5479,England/PHEC-1F04A/2020
UK4749,England/PHEC-1EF7B/2020
UK3530,England/PHEC-1F156/2020
UK218,England/PHEC-1F0D1/2020
UK3531,England/PHEC-1F068/2020
UK725,England/PHEC-1F0B3/2020
UK3532,England/PHEC-1EED8/2020
UK3533,England/PHEC-1EF8A/2020
UK4750,England/PHEC-1F00E/2020
UK3534,England/PHEC-1EE50/2020
UK3535,England/PHEC-1EEBA/2020
UK574,England/PHEC-1EFB7/2020
UK2280,England/20169002804/2020
UK4765,England/20169014704/2020
UK2069,England/20169004404/2020
UK4766,England/20169002704/2020
UK2819,England/20169014104/2020
UK3661,England/20169000604/2020
UK4767,England/20169015304/2020
UK1813,England/20168032304/2020
UK3662,England/20169003404/2020
UK5717,England/20168031304/2020
UK4768,England/20169015604/2020
UK3663,England/20169006104/2020
UK4769,England/20169007404/2020
UK4563,England/PHEC-1EBE0/2020
UK4582,England/PHEC-1ECFC/2020
UK3671,England/PHEC-1ED44/2020
UK1716,England/PHEC-1EBB3/2020
UK4406,England/20164070804/2020
UK3698,England/20166000804/2020
UK3699,England/20166054804/2020
UK3700,England/20166012904/2020
UK3250,England/20166006204/2020
UK3701,England/20166054304/2020
UK3702,England/20166012804/2020
UK3703,England/20166011904/2020
UK3704,England/20166000404/2020
UK3705,England/20166014404/2020
UK412,England/20162037504/2020
UK1604,England/PHEC-1DFB8/2020
UK2879,England/PHEC-1DC66/2020
UK3725,England/PHEC-1DCA2/2020
UK3726,England/PHEC-1DD36/2020
UK3727,England/PHEC-1DA3F/2020
UK3728,England/PHEC-1DDEB/2020
UK2077,England/PHEC-1DFF4/2020
UK3729,England/PHEC-1DCDF/2020
UK2294,England/PHEC-1DC0C/2020
UK3730,England/PHEC-1DF30/2020
UK852,England/PHEC-1DC39/2020
UK3731,England/PHEC-1E39D/2020
UK2295,England/PHEC-1DCFD/2020
UK5558,England/PHEC-1DA8A/2020
UK3732,England/PHEC-1DC84/2020
UK3733,England/PHEC-1E3CA/2020
UK3734,England/PHEC-1DB96/2020
UK1643,England/PHEC-1DDCD/2020
UK4787,England/PHEC-1DC75/2020
UK3756,England/PHEC-1DF8B/2020
UK3735,England/PHEC-1DA6C/2020
UK1867,England/PHEC-1E3BB/2020
UK3813,England/PHEC-1DD90/2020
UK792,England/PHEC-1DD09/2020
UK1174,England/PHEC-1DD81/2020
UK3736,England/PHEC-1DC57/2020
UK5299,England/PHEC-1DCC0/2020
UK3737,England/PHEC-1DD45/2020
UK3738,England/PHEC-1DD27/2020
UK3832,England/PHEC-1DD18/2020
UK523,England/PHEC-1DC2A/2020
UK2296,England/PHEC-1DFA9/2020
UK3739,England/PHEC-1DC93/2020
UK1204,England/PHEC-1DF5E/2020
UK4788,England/PHEC-1DD63/2020
UK4407,England/PHEC-1DB4B/2020
UK3740,England/PHEC-1DB0F/2020
UK1102,England/PHEC-1E843/2020
UK3706,England/PHEC-1D9AB/2020
UK3707,England/PHEC-1E245/2020
UK1000,England/PHEC-1E1FD/2020
UK712,England/PHEC-1E254/2020
UK3708,England/PHEC-1D9E7/2020
UK1360,England/PHEC-1E272/2020
UK1903,England/PHEC-1E791/2020
UK56,England/PHEC-1E6B2/2020
UK36,England/PHEC-1E263/2020
UK1361,England/PHEC-1E218/2020
UK3967,England/PHEC-1E139/2020
UK3709,England/PHEC-1E825/2020
UK3710,England/PHEC-1E89E/2020
UK3711,England/PHEC-1E290/2020
UK3712,England/PHEC-1E728/2020
UK3713,England/PHEC-1D950/2020
UK183,England/PHEC-1E1DF/2020
UK3714,England/PHEC-1E6FE/2020
UK5301,England/PHEC-1E333/2020
UK3715,England/PHEC-1D932/2020
UK3716,England/PHEC-1D941/2020
UK1079,England/PHEC-1E2FA/2020
UK4777,England/PHEC-1E773/2020
UK3717,England/PHEC-1E281/2020
UK2290,England/PHEC-1E0C3/2020
UK3718,England/PHEC-1E746/2020
UK844,England/PHEC-1E2EB/2020
UK3719,England/PHEC-1E315/2020
UK3720,England/PHEC-1D96F/2020
UK3721,England/PHEC-1E88F/2020
UK4567,England/PHEC-1E175/2020
UK349,England/PHEC-1E193/2020
UK3722,England/PHEC-1E1B1/2020
UK2291,England/20099071804/2020
UK1103,England/20098017204/2020
UK1104,England/20098017104/2020
UK4778,England/20084031204/2020
UK4779,England/20078003804/2020
UK4780,England/20088028304/2020
UK4781,England/20080000104/2020
UK4782,England/20086030304/2020
UK1105,England/20094061504/2020
UK1106,England/20092000704/2020
UK1107,England/20096051104/2020
UK4783,England/20072030304/2020
UK1108,England/20099071404/2020
UK1109,England/20092000804/2020
UK1110,England/20094061404/2020
UK4784,England/20080000404/2020
UK1111,England/20099000804/2020
UK20,England/20098017604/2020
UK1112,England/20096051004/2020
UK1893,England/20098017704/2020
UK4408,England/PHEC-203C5/2020
UK1770,England/20149012004/2020
UK2304,England/PHEC-20310/2020
UK1136,England/20146008604/2020
UK192,England/PHEC-20592/2020
UK2305,England/PHEC-20222/2020
UK2306,England/PHEC-2025F/2020
UK3757,England/20146015904/2020
UK2307,England/PHEC-20213/2020
UK3758,England/20146064004/2020
UK1894,England/PHEC-20468/2020
UK5736,England/PHEC-200FB/2020
UK4368,England/PHEC-204D1/2020
UK1644,England/20149007104/2020
UK1137,England/PHEC-2050B/2020
UK1138,England/PHEC-20486/2020
UK2308,England/20099068804/2020
UK1139,England/PHEC-204C2/2020
UK45,England/PHEC-2035C/2020
UK1140,England/PHEC-204E0/2020
UK3759,England/PHEC-2037A/2020
UK5737,England/20079000204/2020
UK3760,England/PHEC-20574/2020
UK2309,England/PHEC-2032F/2020
UK2310,England/PHEC-2033E/2020
UK2311,England/PHEC-2051A/2020
UK2312,England/20099068604/2020
UK4369,England/PHEC-204A4/2020
UK2313,England/PHEC-20170/2020
UK1141,England/PHEC-2041D/2020
UK3761,England/PHEC-2044A/2020
UK5738,England/PHEC-202C8/2020
UK4409,England/PHEC-20495/2020
UK1142,England/PHEC-20389/2020
UK3762,England/PHEC-20529/2020
UK2314,England/20096101804/2020
UK1901,England/PHEC-2029B/2020
UK1143,England/PHEC-2040E/2020
UK210,England/PHEC-20583/2020
UK3763,England/PHEC-204FF/2020
UK1902,England/PHEC-201F8/2020
UK1144,England/20099073004/2020
UK4410,England/PHEC-202F5/2020
UK5739,England/PHEC-20617/2020
UK3764,England/PHEC-2036B/2020
UK1099,England/PHEC-20565/2020
UK2315,England/20099068304/2020
UK2316,England/PHEC-201DA/2020
UK4411,England/PHEC-20398/2020
UK2317,England/20094007004/2020
UK1946,England/PHEC-20301/2020
UK3767,England/20149042504/2020
UK2318,England/20149035404/2020
UK3768,England/20099048604/2020
UK1645,England/20099044904/2020
UK3769,England/20149053704/2020
UK1145,England/20102133304/2020
UK3770,England/20152068004/2020
UK3771,England/20149025804/2020
UK3772,England/20104014004/2020
UK3773,England/20150040104/2020
UK2319,England/20100004602/2020
UK5740,England/20102001304/2020
UK3774,England/20104013904/2020
UK680,England/20154002904/2020
UK1815,England/20149026504/2020
UK3775,England/20099038304/2020
UK3776,England/20104003304/2020
UK4370,England/20104004704/2020
UK402,England/20149045004/2020
UK3777,England/20104003404/2020
UK35,England/20149051704/2020
UK2320,England/20102000402/2020
UK2321,England/20100004204/2020
UK1956,England/20104004304/2020
UK3778,England/20154000804/2020
UK1113,England/20100003104/2020
UK4232,England/20156001504/2020
UK3779,England/20149052904/2020
UK1364,England/20099015104/2020
UK3780,England/20154002704/2020
UK1146,England/20104003204/2020
UK1147,England/20104003104/2020
UK1061,England/20150031504/2020
UK2322,England/20102128304/2020
UK3781,England/20156004504/2020
UK2323,England/20100005304/2020
UK346,England/20149042204/2020
UK822,England/20149053104/2020
UK1148,England/20144022004/2020
UK3782,England/20149043704/2020
UK4568,England/20156053104/2020
UK3783,England/20149044504/2020
UK936,England/20149009004/2020
UK2716,England/20156004604/2020
UK1962,England/20146007104/2020
UK133,England/20156047804/2020
UK5913,England/20156050804/2020
UK3784,England/20149002704/2020
UK538,England/20142005504/2020
UK5744,England/20154088104/2020
UK4371,England/20146007604/2020
UK1155,England/20109008604/2020
UK2342,England/20109000704/2020
UK1156,England/20109006104/2020
UK3869,England/20108146904/2020
UK5757,England/20109023604/2020
UK1157,England/20109039004/2020
UK1158,England/20109045704/2020
UK1376,England/20109003104/2020
UK1159,England/20109006304/2020
UK4374,England/20108127304/2020
UK5758,England/20108101004/2020
UK1160,England/20109005704/2020
UK4809,England/20109019704/2020
UK1161,England/20109008404/2020
UK3870,England/20109001204/2020
UK4810,England/20108118204/2020
UK2343,England/20109003504/2020
UK1377,England/20109003004/2020
UK1162,England/20109005304/2020
UK1969,England/20109006004/2020
UK1163,England/20109006404/2020
UK1093,England/20109023404/2020
UK3871,England/20109004404/2020
UK4811,England/20109045804/2020
UK1970,England/20108152604/2020
UK2344,England/20109006204/2020
UK5759,England/20108134404/2020
UK5760,England/20109029704/2020
UK4375,England/20109007604/2020
UK1378,England/20109040404/2020
UK1971,England/20109005804/2020
UK4812,England/20109047304/2020
UK1164,England/20108165204/2020
UK2345,England/20108115404/2020
UK234,England/20109005404/2020
UK1379,England/20109040104/2020
UK4416,England/20109007404/2020
UK1166,England/20109006504/2020
UK1380,England/20109008704/2020
UK333,England/20109009804/2020
UK1167,England/20109003304/2020
UK4576,England/20109016504/2020
UK5602,England/20109045504/2020
UK1964,England/201061056/2020
UK4372,England/201080078/2020
UK1100,England/201061000/2020
UK1372,England/201061300/2020
UK4373,England/201080072/2020
UK1149,England/201060059/2020
UK1373,England/201060145/2020
UK1150,England/201060057/2020
UK1909,England/201080059/2020
UK1087,England/201061453/2020
UK1965,England/201061055/2020
UK1151,England/201061090/2020
UK2337,England/201080055/2020
UK4413,England/201080082/2020
UK3837,England/201080064/2020
UK3838,England/201080042/2020
UK5485,England/201080051/2020
UK1966,England/201061457/2020
UK1152,England/201080009/2020
UK1153,England/201080063/2020
UK1967,England/201081131/2020
UK1089,England/201060300/2020
UK1880,England/201061456/2020
UK1968,England/201060052/2020
UK1154,England/201080024/2020
UK5599,England/201061047/2020
UK3840,England/201080049/2020
UK3841,England/201080043/2020
UK4814,England/201120477/2020
UK1274,England/201101383/2020
UK1381,England/201121275/2020
UK5195,England/201090779/2020
UK2777,England/201090486/2020
UK1382,England/201101357/2020
UK3879,England/201121203/2020
UK3880,England/201090724/2020
UK1900,England/201100061/2020
UK2859,England/201101359/2020
UK5604,England/201120178/2020
UK4815,England/201090490/2020
UK1319,England/201090782/2020
UK4816,England/201121155/2020
UK1383,England/201101356/2020
UK1384,England/201120209/2020
UK1689,England/201101364/2020
UK4376,England/201100827/2020
UK2881,England/201121198/2020
UK3881,England/201120295/2020
UK2352,England/201100004/2020
UK5605,England/201120015/2020
UK4817,England/201100184/2020
UK2778,England/201090978/2020
UK5765,England/201100059/2020
UK2353,England/201121120/2020
UK4818,England/201120899/2020
UK2882,England/201140055/2020
UK3882,England/201101421/2020
UK2354,England/201121158/2020
UK5918,England/201121365/2020
UK3883,England/201101406/2020
UK5725,England/201101368/2020
UK4419,England/201100040/2020
UK1385,England/201090357/2020
UK4420,England/201100295/2020
UK5769,England/201121154/2020
UK2355,England/201090620/2020
UK2780,England/201101360/2020
UK3885,England/201120197/2020
UK2860,England/201100039/2020
UK2861,England/201090974/2020
UK1386,England/201101355/2020
UK5770,England/201090677/2020
UK1896,England/201100347/2020
UK2356,England/201090621/2020
UK4820,England/201140442/2020
UK2782,England/201121468/2020
UK3886,England/201090706/2020
UK4421,England/201100041/2020
UK3044,England/201090694/2020
UK4821,England/201090732/2020
UK3887,England/201140398/2020
UK1275,England/201101382/2020
UK2783,England/201090568/2020
UK4822,England/201100016/2020
UK1387,England/201090386/2020
UK5771,England/201121108/2020
UK1168,England/201140037/2020
UK1169,England/201140038/2020
UK2357,England/201090032/2020
UK5919,England/201100064/2020
UK1974,England/201090538/2020
UK4823,England/201090602/2020
UK1276,England/201121471/2020
UK5853,England/201160629/2020
UK1277,England/201141310/2020
UK3889,England/201161329/2020
UK4824,England/201161494/2020
UK4825,England/201140350/2020
UK3890,England/201180389/2020
UK3891,England/201180107/2020
UK1975,England/201160007/2020
UK1821,England/201161462/2020
UK3892,England/201180115/2020
UK4826,England/201161290/2020
UK1090,England/201140432/2020
UK1388,England/201180343/2020
UK4827,England/201140079/2020
UK4828,England/201141519/2020
UK3893,England/201160274/2020
UK5651,England/201160623/2020
UK3894,England/201180321/2020
UK4423,England/201161517/2020
UK2358,England/201180331/2020
UK3895,England/201140762/2020
UK4829,England/201161311/2020
UK170,England/201161210/2020
UK3896,England/201161468/2020
UK1091,England/201161383/2020
UK1278,England/201161466/2020
UK4377,England/201140250/2020
UK1279,England/201180370/2020
UK5856,England/201161204/2020
UK2359,England/201160756/2020
UK5857,England/201140359/2020
UK5652,England/201161632/2020
UK4830,England/201141549/2020
UK4831,England/201141550/2020
UK5606,England/201161134/2020
UK3898,England/201160658/2020
UK4832,England/201180362/2020
UK4833,England/201141523/2020
UK2360,England/201141471/2020
UK4834,England/201140405/2020
UK80,England/201141304/2020
UK2361,England/201160647/2020
UK4835,England/201180469/2020
UK221,England/201161538/2020
UK4836,England/201161229/2020
UK3899,England/201161201/2020
UK3900,England/201180387/2020
UK1653,England/201160217/2020
UK1389,England/201160216/2020
UK1313,England/201161525/2020
UK4837,England/201180095/2020
UK4396,England/201141474/2020
UK5773,England/201160912/2020
UK4838,England/201180048/2020
UK4473,England/201141047/2020
UK3901,England/201180322/2020
UK4839,England/201161657/2020
UK3902,England/201160962/2020
UK3903,England/201180317/2020
UK2362,England/201160641/2020
UK3904,England/201161147/2020
UK5138,England/201161452/2020
UK5774,England/201180330/2020
UK1081,England/201141169/2020
UK2363,England/201160755/2020
UK5270,England/201161426/2020
UK4840,England/201161375/2020
UK224,England/201160093/2020
UK4841,England/201160760/2020
UK5775,England/201140309/2020
UK4842,England/201161656/2020
UK3905,England/201141449/2020
UK4843,England/201161700/2020
UK202,England/201161180/2020
UK5858,England/201161648/2020
UK337,England/201180326/2020
UK3906,England/201161477/2020
UK5776,England/201161230/2020
UK407,England/201141522/2020
UK3907,England/201140355/2020
UK4650,England/201161300/2020
UK5271,England/201161425/2020
UK1977,England/201140353/2020
UK5859,England/201140411/2020
UK4844,England/201161176/2020
UK5653,England/201161633/2020
UK1822,England/201140586/2020
UK4845,England/201161543/2020
UK3908,England/201161565/2020
UK3909,England/201161635/2020
UK1390,England/201161367/2020
UK3910,England/201140293/2020
UK1690,England/201161690/2020
UK4846,England/201141362/2020
UK4284,England/201160065/2020
UK2364,England/201160002/2020
UK4847,England/201180175/2020
UK4848,England/201141521/2020
UK4849,England/201160258/2020
UK5777,England/201180478/2020
UK5654,England/201140386/2020
UK4850,England/201161458/2020
UK5578,England/201161554/2020
UK3911,England/201161219/2020
UK1076,England/201160276/2020
UK2365,England/201180344/2020
UK3912,England/201180484/2020
UK4867,England/20119018404/2020
UK3916,England/20118051204/2020
UK1979,England/20118012704/2020
UK5196,England/20119031604/2020
UK1693,England/20119025604/2020
UK1694,England/20118041904/2020
UK5460,England/20118006904/2020
UK4868,England/20118132704/2020
UK4642,England/20118151404/2020
UK4869,England/20118151104/2020
UK5194,England/20118123004/2020
UK4424,England/20118147504/2020
UK43,England/20119037304/2020
UK2774,England/20118123204/2020
UK2367,England/20118108504/2020
UK5860,England/20116165804/2020
UK5500,England/20118159104/2020
UK4870,England/20119057904/2020
UK3917,England/20119009304/2020
UK615,England/20118050904/2020
UK2696,England/20118112104/2020
UK4871,England/20118070704/2020
UK2368,England/20118108604/2020
UK5892,England/20119007704/2020
UK1285,England/20119049604/2020
UK5197,England/20119032104/2020
UK2369,England/20118175304/2020
UK5726,England/20118050304/2020
UK4314,England/20119027904/2020
UK4872,England/20119044404/2020
UK4873,England/20119002404/2020
UK2370,England/20119000304/2020
UK4874,England/20119048004/2020
UK2371,England/20118042804/2020
UK288,England/20118143704/2020
UK4875,England/20118133504/2020
UK2580,England/20118050804/2020
UK4876,England/20119005804/2020
UK3918,England/20118142904/2020
UK1195,England/20119019304/2020
UK2372,England/20119029804/2020
UK4636,England/20118070604/2020
UK3919,England/20118059904/2020
UK2373,England/20118061804/2020
UK5785,England/20118040004/2020
UK3920,England/20119008704/2020
UK3921,England/20118050504/2020
UK4877,England/20118111804/2020
UK5786,England/20118132404/2020
UK4878,England/20118131904/2020
UK1825,England/20119000804/2020
UK4879,England/20118146504/2020
UK5635,England/20118147904/2020
UK4654,England/20119047904/2020
UK3922,England/20118084404/2020
UK1695,England/20118042004/2020
UK1392,England/20118160304/2020
UK3923,England/20119035104/2020
UK5787,England/20119043104/2020
UK4880,England/20118060904/2020
UK4881,England/20118070804/2020
UK3924,England/20118060704/2020
UK2374,England/20119040504/2020
UK4580,England/20119009104/2020
UK258,England/20119026204/2020
UK3925,England/20119044204/2020
UK5198,England/20118111104/2020
UK5861,England/20118158504/2020
UK4882,England/20118042504/2020
UK4883,England/20119002504/2020
UK3926,England/20119009404/2020
UK4884,England/20118070504/2020
UK4581,England/20118171704/2020
UK32,England/20119032004/2020
UK2375,England/20119049904/2020
UK4885,England/20118062704/2020
UK2376,England/20118050404/2020
UK5199,England/20119000404/2020
UK4886,England/20118016104/2020
UK4887,England/20119004204/2020
UK5173,England/20119034404/2020
UK4888,England/20116159902/2020
UK4889,England/20119004304/2020
UK5788,England/20118133304/2020
UK1691,England/20119094404/2020
UK4852,England/20119075304/2020
UK5862,England/20120013404/2020
UK1391,England/20119093504/2020
UK4853,England/20120012104/2020
UK1585,England/20119059204/2020
UK4854,England/20119070004/2020
UK4855,England/20119089104/2020
UK4856,England/20119088904/2020
UK5863,England/20120036104/2020
UK4295,England/20120054804/2020
UK4857,England/20119040106/2020
UK3913,England/20119092204/2020
UK5607,England/20119090704/2020
UK4858,England/20120012004/2020
UK4859,England/20119089004/2020
UK4579,England/20119086704/2020
UK4860,England/20120009504/2020
UK2746,England/20120036604/2020
UK3914,England/20120036704/2020
UK4861,England/20120039604/2020
UK4862,England/20119090504/2020
UK4863,England/20120053804/2020
UK665,England/20119085304/2020
UK5272,England/20120054704/2020
UK4864,England/20119078604/2020
UK2786,England/20119063804/2020
UK4865,England/20119075504/2020
UK5273,England/20120053304/2020
UK1824,England/20119083604/2020
UK5779,England/20119072704/2020
UK2366,England/20119086104/2020
UK3915,England/20119087304/2020
UK1284,England/20119093904/2020
UK4866,England/20119090804/2020
UK4891,England/20122032304/2020
UK5789,England/20118016306/2020
UK2377,England/20119074306/2020
UK4892,England/20120037806/2020
UK4893,England/20122071604/2020
UK4894,England/20122072004/2020
UK5609,England/20124086804/2020
UK1394,England/20124096704/2020
UK4895,England/20122069904/2020
UK4334,England/20122070302/2020
UK4896,England/20122017904/2020
UK4897,England/20122031804/2020
UK2790,England/20122031204/2020
UK5274,England/20124029204/2020
UK4898,England/20122069804/2020
UK4899,England/20122007806/2020
UK5790,England/20119071606/2020
UK3929,England/20124003104/2020
UK4900,England/20122029504/2020
UK2378,England/20124097204/2020
UK4901,England/20122031904/2020
UK4902,England/20122071004/2020
UK3930,England/20122031606/2020
UK3931,England/20124008604/2020
UK2083,England/20122054604/2020
UK4903,England/20122034904/2020
UK4904,England/20122018002/2020
UK4905,England/20120106604/2020
UK2892,England/20122031304/2020
UK381,England/20122005804/2020
UK1395,England/20124013104/2020
UK1396,England/20122007204/2020
UK2021,England/20122018304/2020
UK4906,England/20124010904/2020
UK3932,England/20124003404/2020
UK3933,England/20119083806/2020
UK4908,England/20122017304/2020
UK1696,England/20122025904/2020
UK2379,England/20124009704/2020
UK1697,England/20122006104/2020
UK2398,England/20142018404/2020
UK4003,England/20146011404/2020
UK4004,England/20140002304/2020
UK4930,England/20139064704/2020
UK3042,England/20142014704/2020
UK124,England/20142015404/2020
UK5864,England/20146021304/2020
UK4005,England/20140005404/2020
UK5806,England/20144003904/2020
UK5807,England/20142022204/2020
UK126,England/20149009304/2020
UK2527,England/20142024504/2020
UK4931,England/20140003204/2020
UK4006,England/20140063804/2020
UK4932,England/20140008904/2020
UK4007,England/20149009404/2020
UK2399,England/20142025504/2020
UK1423,England/20146005904/2020
UK1870,England/20140002404/2020
UK4008,England/20146016004/2020
UK4009,England/20142078204/2020
UK4010,England/20149009704/2020
UK4011,England/20146006804/2020
UK4012,England/20140068704/2020
UK4013,England/20142025204/2020
UK5200,England/20144023004/2020
UK2567,England/20144011304/2020
UK4933,England/20140064404/2020
UK4934,England/20144067704/2020
UK4014,England/20142026704/2020
UK1658,England/20149014504/2020
UK421,England/20146057204/2020
UK556,England/20144024004/2020
UK2656,England/20142016604/2020
UK2647,England/20140006904/2020
UK2692,England/20144057404/2020
UK4015,England/20144011404/2020
UK4016,England/20139069604/2020
UK4017,England/20126002704/2020
UK4018,England/20129000304/2020
UK4019,England/20128039104/2020
UK4020,England/20129035404/2020
UK971,England/20128012404/2020
UK4935,England/20126003706/2020
UK4936,England/20129034704/2020
UK2400,England/20126009204/2020
UK2401,England/20128002004/2020
UK4937,England/20128014506/2020
UK4938,England/20128037306/2020
UK2402,England/20124029006/2020
UK4021,England/20129020504/2020
UK2403,England/20126009304/2020
UK4939,England/20128003104/2020
UK4940,England/20128014204/2020
UK4022,England/20129009304/2020
