Name,oldest_sequence,newest_sequence,number_taxa
UK1338,2020-04-04,2020-04-04,1
UK318,2020-03-11,2020-03-26,3
UK625,2020-03-20,2020-04-02,3
UK1438,2020-05-08,2020-05-08,1
UK322,2020-04-13,2020-04-13,1
UK861,2020-04-16,2020-04-16,1
UK1879,2020-04-04,2020-04-16,2
UK1746,2020-04-13,2020-04-13,1
UK1162,2020-04-09,2020-04-20,2
UK1096,2020-05-01,2020-05-01,1
UK620,2020-03-23,2020-05-01,14
UK566,2020-03-17,2020-03-24,2
UK548,2020-03-14,2020-04-03,9
UK158,2020-03-11,2020-04-02,7
UK192,2020-03-26,2020-03-26,1
UK1084,2020-03-24,2020-03-24,1
UK2033,2020-03-26,2020-04-05,3
UK1885,2020-03-12,2020-04-18,3
UK817,2020-04-02,2020-04-29,5
UK624,2020-04-22,2020-04-22,1
UK1646,2020-04-23,2020-04-23,1
UK725,2020-04-12,2020-04-12,1
UK2124,2020-04-15,2020-04-15,1
UK421,2020-04-05,2020-04-05,1
UK2084,2020-04-09,2020-04-09,1
UK223,2020-04-02,2020-04-02,1
UK1700,2020-04-01,2020-04-14,6
UK358,2020-04-04,2020-04-04,1
UK4475,2020-03-23,2020-04-15,2
UK2012,2020-03-30,2020-04-20,4
UK1039,2020-04-15,2020-04-15,1
UK326,2020-04-01,2020-04-04,2
UK1701,2020-03-31,2020-04-10,4
UK2116,2020-04-09,2020-04-09,1
UK1390,2020-04-15,2020-04-15,1
UK1423,2020-04-15,2020-04-15,1
UK1480,2020-04-10,2020-04-10,1
UK162,2020-04-03,2020-04-03,1
UK1451,2020-04-09,2020-04-09,1
UK259,2020-04-03,2020-04-03,1
UK129,2020-04-02,2020-04-02,1
UK954,2020-04-02,2020-04-29,2
UK993,2020-03-27,2020-04-14,7
UK1239,2020-04-08,2020-04-18,2
UK1101,2020-03-24,2020-03-24,1
UK1356,2020-03-11,2020-05-06,6
UK742,2020-04-08,2020-04-27,2
UK2052,2020-03-31,2020-04-20,2
UK710,2020-04-27,2020-04-27,1
UK1028,2020-04-26,2020-04-26,1
UK1693,2020-04-17,2020-04-26,4
UK2129,2020-04-27,2020-04-27,1
UK97,2020-03-22,2020-03-22,1
UK10,2020-03-17,2020-04-07,5
UK287,2020-03-25,2020-03-25,1
UK5518,2020-03-24,2020-03-24,1
UK700,2020-03-19,2020-03-27,3
UK468,2020-03-24,2020-03-24,1
UK456,2020-03-25,2020-04-22,6
UK228,2020-03-24,2020-03-24,1
UK1441,2020-03-24,2020-04-19,3
UK1507,2020-03-24,2020-03-24,1
UK368,2020-03-26,2020-03-27,3
UK1290,2020-03-25,2020-03-25,1
UK225,2020-05-01,2020-05-01,1
UK1802,2020-05-02,2020-05-02,1
UK2107,2020-04-29,2020-05-01,2
UK1658,2020-04-23,2020-04-23,1
UK749,2020-04-20,2020-04-27,2
UK1005,2020-03-31,2020-04-19,7
UK1275,2020-03-22,2020-04-10,7
UK397,2020-04-04,2020-04-04,1
UK1185,2020-04-04,2020-04-04,1
UK128,2020-04-04,2020-04-07,2
UK1887,2020-04-04,2020-04-14,2
UK1957,2020-05-01,2020-05-01,1
UK957,2020-03-25,2020-03-25,1
UK485,2020-03-26,2020-03-26,1
UK1761,2020-03-25,2020-03-25,1
UK2005,2020-03-30,2020-03-30,1
UK1382,2020-04-06,2020-04-06,1
UK821,2020-03-27,2020-03-27,1
UK1631,2020-03-30,2020-04-02,2
UK2016,2020-03-17,2020-03-26,2
UK1510,2020-03-28,2020-03-28,1
UK537,2020-03-30,2020-03-30,1
UK1023,2020-04-01,2020-04-01,1
UK593,2020-04-01,2020-04-02,2
UK1164,2020-03-23,2020-03-23,1
UK1594,2020-04-02,2020-04-02,1
UK1334,2020-03-27,2020-03-27,1
UK2000,2020-03-27,2020-03-27,1
UK1576,2020-03-28,2020-03-28,1
UK1110,2020-03-25,2020-03-25,1
UK54,2020-03-29,2020-03-29,1
UK2072,2020-03-11,2020-03-30,2
UK2011,2020-03-31,2020-03-31,1
UK1781,2020-03-28,2020-03-28,1
UK278,2020-03-31,2020-03-31,1
UK1485,2020-03-27,2020-03-27,1
UK99,2020-03-17,2020-03-31,3
UK154,2020-03-22,2020-03-22,1
UK398,2020-04-06,2020-04-06,1
UK1541,2020-04-06,2020-04-06,1
UK755,2020-04-05,2020-04-05,1
UK428,2020-04-01,2020-04-01,1
UK1867,2020-03-30,2020-04-29,2
UK1664,2020-03-29,2020-03-29,1
UK1326,2020-04-01,2020-04-01,1
UK1056,2020-03-28,2020-03-28,1
UK1737,2020-03-30,2020-03-30,1
UK435,2020-03-28,2020-03-28,1
UK1287,2020-04-05,2020-04-05,1
UK713,2020-03-28,2020-04-04,12
UK182,2020-03-29,2020-03-29,1
UK906,2020-03-27,2020-03-27,1
UK68,2020-03-21,2020-03-21,1
UK1357,2020-04-06,2020-04-06,1
UK1894,2020-03-22,2020-04-02,2
UK4453,2020-03-14,2020-03-14,1
UK314,2020-03-23,2020-03-23,1
UK990,2020-03-25,2020-03-25,1
UK140,2020-03-13,2020-03-13,1
UK1430,2020-04-25,2020-04-25,1
UK1962,2020-04-20,2020-04-20,1
UK781,2020-03-24,2020-04-20,5
UK783,2020-03-12,2020-04-20,7
UK1702,2020-04-07,2020-04-07,1
UK335,2020-04-07,2020-04-07,1
UK1554,2020-04-11,2020-04-11,1
UK1676,2020-04-13,2020-04-13,1
UK985,2020-04-01,2020-04-01,1
UK1706,2020-04-07,2020-04-07,1
UK904,2020-03-10,2020-04-02,5
UK608,2020-04-26,2020-04-26,1
UK1640,2020-04-16,2020-04-21,6
UK1173,2020-04-23,2020-04-23,1
UK1313,2020-03-28,2020-03-28,1
UK471,2020-03-21,2020-04-04,2
UK135,2020-03-26,2020-03-26,1
UK658,2020-03-26,2020-03-26,1
UK1489,2020-03-28,2020-03-28,1
UK1457,2020-03-21,2020-03-21,2
UK1002,2020-03-18,2020-03-18,1
UK266,2020-04-06,2020-04-30,11
UK166,2020-03-30,2020-04-30,2
UK392,2020-04-06,2020-04-06,1
UK375,2020-03-28,2020-04-15,3
UK73,2020-03-24,2020-03-24,1
UK2113,2020-04-09,2020-04-09,1
UK4528,2020-03-22,2020-03-22,1
UK189,2020-04-04,2020-05-03,2
UK4495,2020-04-16,2020-04-16,1
UK1370,2020-04-27,2020-04-27,1
UK1054,2020-04-14,2020-04-15,2
UK1268,2020-03-30,2020-04-14,4
UK1863,2020-03-25,2020-04-14,3
UK567,2020-04-16,2020-04-16,1
UK1443,2020-04-15,2020-04-15,1
UK246,2020-04-18,2020-04-28,2
UK466,2020-04-20,2020-04-20,1
UK373,2020-04-27,2020-04-27,1
UK121,2020-03-23,2020-03-23,1
UK112,2020-03-24,2020-03-24,1
UK1868,2020-03-23,2020-03-23,1
UK147,2020-03-24,2020-03-24,1
UK1882,2020-03-31,2020-04-05,2
UK1066,2020-03-26,2020-04-04,2
UK227,2020-04-21,2020-04-21,1
UK219,2020-04-18,2020-04-25,2
UK1688,2020-04-11,2020-04-19,2
UK1924,2020-04-20,2020-04-20,1
UK1064,2020-04-05,2020-04-19,7
UK1606,2020-04-06,2020-04-21,2
UK637,2020-04-05,2020-04-19,2
UK1299,2020-04-19,2020-04-19,1
UK594,2020-04-01,2020-04-20,2
UK1414,2020-04-24,2020-04-24,1
UK159,2020-03-16,2020-04-17,4
UK734,2020-04-11,2020-04-11,1
UK213,2020-03-14,2020-04-10,21
UK5098,2020-04-12,2020-04-12,1
UK1086,2020-03-20,2020-03-27,2
UK265,2020-03-21,2020-03-21,1
UK833,2020-04-16,2020-04-16,1
UK774,2020-04-15,2020-04-22,4
UK837,2020-03-28,2020-04-06,3
UK2754,2020-04-02,2020-04-02,1
UK291,2020-03-31,2020-04-10,2
UK4477,2020-04-27,2020-04-27,1
UK1288,2020-04-07,2020-04-27,2
UK986,2020-04-14,2020-04-27,2
UK1439,2020-04-25,2020-04-25,1
UK289,2020-04-09,2020-04-09,1
UK1022,2020-03-25,2020-04-16,6
UK675,2020-04-13,2020-04-16,2
UK1598,2020-04-05,2020-04-21,6
UK1079,2020-04-12,2020-04-12,1
UK1935,2020-04-02,2020-04-02,2
UK1695,2020-04-02,2020-04-02,1
UK1821,2020-04-06,2020-04-06,1
UK880,2020-03-31,2020-03-31,1
UK1788,2020-03-25,2020-04-04,2
UK1189,2020-04-05,2020-04-05,1
UK999,2020-04-05,2020-04-05,1
UK2146,2020-04-06,2020-04-06,1
UK768,2020-04-05,2020-04-05,1
UK74,2020-04-07,2020-04-07,1
UK1704,2020-04-06,2020-04-06,1
UK1113,2020-04-04,2020-04-04,1
UK303,2020-04-05,2020-04-05,1
UK1206,2020-04-01,2020-04-01,1
UK1633,2020-04-05,2020-04-05,1
UK1014,2020-04-03,2020-04-03,1
UK1740,2020-04-06,2020-04-06,1
UK1250,2020-04-25,2020-04-25,1
UK1248,2020-03-25,2020-04-13,3
UK4508,2020-04-13,2020-04-13,1
UK1276,2020-04-01,2020-04-14,4
UK1154,2020-04-14,2020-04-14,1
UK997,2020-04-12,2020-04-12,1
UK869,2020-04-14,2020-04-14,1
UK243,2020-04-13,2020-04-13,1
UK1488,2020-03-26,2020-04-20,11
UK1201,2020-04-19,2020-04-19,3
UK1965,2020-04-07,2020-04-07,1
UK664,2020-04-14,2020-04-14,1
UK104,2020-04-11,2020-04-11,1
UK1,2020-03-23,2020-03-23,1
UK1555,2020-03-27,2020-03-27,1
UK186,2020-03-25,2020-03-25,1
UK1698,2020-03-28,2020-03-28,1
UK1915,2020-03-18,2020-03-26,2
UK735,2020-03-26,2020-03-28,2
UK242,2020-03-26,2020-03-26,1
UK770,2020-03-24,2020-03-24,1
UK202,2020-03-21,2020-03-30,4
UK1568,2020-03-29,2020-03-29,1
UK1506,2020-03-26,2020-03-26,1
UK344,2020-03-30,2020-03-30,1
UK995,2020-04-25,2020-04-25,1
UK1685,2020-04-20,2020-04-20,1
UK25,2020-04-19,2020-04-19,1
UK952,2020-04-18,2020-04-18,1
UK2117,2020-04-12,2020-04-12,1
UK900,2020-04-13,2020-04-13,1
UK1553,2020-04-21,2020-04-21,1
UK1864,2020-04-19,2020-04-19,1
UK1171,2020-04-19,2020-04-19,1
UK1777,2020-04-19,2020-04-19,1
UK2060,2020-04-19,2020-04-19,1
UK1733,2020-03-28,2020-04-18,2
UK11,2020-04-06,2020-04-09,2
UK313,2020-03-25,2020-04-06,2
UK333,2020-03-04,2020-03-25,3
UK337,2020-03-25,2020-03-25,1
UK1670,2020-04-20,2020-04-20,1
UK1799,2020-04-06,2020-04-21,2
UK441,2020-03-19,2020-03-19,1
UK557,2020-03-27,2020-04-08,3
UK2019,2020-04-08,2020-04-08,1
UK1303,2020-04-20,2020-04-20,1
UK341,2020-04-22,2020-04-22,1
UK1789,2020-04-04,2020-04-04,1
UK472,2020-04-07,2020-04-07,1
UK865,2020-03-29,2020-03-29,1
UK1403,2020-03-19,2020-03-19,1
UK4550,2020-04-05,2020-04-05,1
UK1572,2020-04-07,2020-04-07,1
UK558,2020-02-29,2020-04-22,11
UK1458,2020-04-23,2020-04-23,1
UK214,2020-04-12,2020-04-22,2
UK998,2020-04-21,2020-04-21,1
UK2091,2020-03-22,2020-04-08,2
UK1900,2020-04-11,2020-04-11,1
UK1435,2020-03-29,2020-04-10,3
UK1976,2020-03-27,2020-04-08,6
UK1045,2020-04-09,2020-04-09,1
UK316,2020-04-08,2020-04-09,2
UK729,2020-04-03,2020-04-06,2
UK208,2020-04-10,2020-04-10,1
UK685,2020-04-12,2020-04-12,1
UK652,2020-04-04,2020-04-07,2
UK1516,2020-04-17,2020-04-17,1
UK1041,2020-04-16,2020-04-17,2
UK1524,2020-04-14,2020-04-14,1
UK268,2020-04-19,2020-04-19,1
UK1665,2020-03-25,2020-04-06,2
UK286,2020-03-31,2020-03-31,1
UK1876,2020-04-21,2020-04-21,1
UK163,2020-04-17,2020-04-17,1
UK36,2020-04-17,2020-04-17,1
UK606,2020-04-09,2020-04-09,2
UK309,2020-04-06,2020-04-08,2
UK1581,2020-03-27,2020-04-08,6
UK1261,2020-04-09,2020-04-09,1
UK1548,2020-04-12,2020-04-12,1
UK156,2020-04-07,2020-04-10,2
UK1537,2020-04-08,2020-04-08,1
UK1020,2020-04-06,2020-04-06,1
UK338,2020-04-09,2020-04-09,1
UK1400,2020-04-22,2020-04-22,1
UK752,2020-03-24,2020-03-31,3
UK852,2020-03-25,2020-03-25,1
UK1501,2020-04-15,2020-04-15,1
UK1286,2020-04-15,2020-04-15,1
UK538,2020-04-09,2020-04-09,1
UK913,2020-04-09,2020-04-09,1
UK958,2020-03-20,2020-04-09,2
UK1021,2020-04-09,2020-04-09,1
UK211,2020-04-09,2020-04-09,1
UK96,2020-03-26,2020-03-26,1
UK981,2020-04-01,2020-04-09,4
UK2114,2020-04-09,2020-04-09,1
UK929,2020-04-08,2020-04-08,1
UK224,2020-04-06,2020-04-08,2
UK1835,2020-03-29,2020-04-19,3
UK1241,2020-04-18,2020-04-18,1
UK1880,2020-03-23,2020-04-06,2
UK546,2020-04-08,2020-04-08,1
UK1914,2020-04-08,2020-04-08,1
UK376,2020-03-20,2020-04-06,5
UK93,2020-03-25,2020-03-25,1
UK1629,2020-03-29,2020-03-29,1
UK505,2020-03-08,2020-03-14,4
UK412,2020-03-27,2020-03-27,2
UK1632,2020-03-08,2020-03-08,1
UK196,2020-03-20,2020-03-29,2
UK1499,2020-03-25,2020-04-08,3
UK1117,2020-04-01,2020-04-01,1
UK1104,2020-03-29,2020-03-29,1
UK2,2020-03-28,2020-03-28,1
UK2032,2020-04-15,2020-04-15,1
UK862,2020-04-03,2020-04-07,4
UK355,2020-04-06,2020-04-06,1
UK1634,2020-04-13,2020-04-13,1
UK409,2020-04-03,2020-04-06,2
UK222,2020-03-26,2020-04-01,3
UK2024,2020-04-03,2020-04-03,1
UK56,2020-03-31,2020-03-31,2
UK1956,2020-04-01,2020-04-08,2
UK1381,2020-04-02,2020-04-02,1
UK744,2020-03-25,2020-04-16,2
UK1771,2020-04-04,2020-04-04,1
UK830,2020-04-05,2020-04-05,1
UK1558,2020-04-16,2020-04-16,1
UK1741,2020-04-01,2020-04-16,3
UK639,2020-04-14,2020-04-14,1
UK1775,2020-04-14,2020-04-14,1
UK1639,2020-03-26,2020-04-17,3
UK578,2020-04-09,2020-04-09,1
UK1094,2020-04-07,2020-04-07,1
UK4519,2020-04-05,2020-04-05,1
UK1622,2020-04-04,2020-04-04,1
UK677,2020-04-05,2020-04-05,1
UK1849,2020-03-28,2020-04-05,2
UK1760,2020-04-06,2020-04-06,1
UK765,2020-04-04,2020-04-04,1
UK1222,2020-04-01,2020-04-01,1
UK539,2020-04-05,2020-04-05,1
UK106,2020-04-06,2020-04-06,1
UK779,2020-04-06,2020-04-06,1
UK53,2020-03-14,2020-04-04,4
UK974,2020-04-04,2020-04-04,1
UK751,2020-03-30,2020-04-06,2
UK1420,2020-04-18,2020-04-18,1
UK570,2020-04-12,2020-04-12,1
UK1343,2020-04-08,2020-04-13,2
UK1080,2020-04-13,2020-04-13,1
UK839,2020-04-07,2020-04-07,1
UK438,2020-04-02,2020-04-02,1
UK683,2020-04-07,2020-04-07,1
UK250,2020-03-31,2020-04-09,3
UK911,2020-04-09,2020-04-09,1
UK4773,2020-03-31,2020-03-31,1
UK823,2020-03-31,2020-03-31,1
UK1504,2020-04-08,2020-04-08,1
UK1613,2020-04-08,2020-04-08,1
UK966,2020-04-08,2020-04-08,1
UK523,2020-03-11,2020-04-08,2
UK295,2020-04-15,2020-04-15,1
UK576,2020-04-09,2020-04-10,2
UK1917,2020-04-11,2020-04-11,1
UK978,2020-03-31,2020-03-31,1
UK1217,2020-04-06,2020-04-06,1
UK1779,2020-03-06,2020-03-30,2
UK5506,2020-04-05,2020-04-05,1
UK346,2020-03-26,2020-03-26,1
UK682,2020-03-24,2020-04-06,2
UK2066,2020-03-27,2020-03-31,2
UK1024,2020-04-06,2020-04-06,1
UK1251,2020-04-06,2020-04-06,1
UK1928,2020-04-08,2020-04-08,1
UK130,2020-03-21,2020-03-21,1
UK932,2020-03-27,2020-04-03,3
UK1352,2020-03-20,2020-04-05,8
UK1627,2020-03-26,2020-04-01,4
UK1019,2020-04-16,2020-04-16,1
UK257,2020-03-20,2020-04-14,2
UK684,2020-04-04,2020-04-04,1
UK651,2020-04-03,2020-04-03,1
UK463,2020-03-19,2020-04-03,2
UK1730,2020-03-25,2020-04-04,2
UK359,2020-04-16,2020-04-16,1
UK1371,2020-03-26,2020-03-26,1
UK797,2020-03-25,2020-04-08,6
UK790,2020-03-23,2020-04-09,4
UK47,2020-02-26,2020-02-27,2
UK788,2020-02-28,2020-03-05,10
UK1229,2020-02-26,2020-02-26,1
UK1378,2020-04-08,2020-04-08,1
UK1713,2020-04-02,2020-04-02,1
UK212,2020-03-31,2020-04-03,2
UK1256,2020-03-31,2020-03-31,1
UK221,2020-04-08,2020-04-08,1
UK1003,2020-04-09,2020-04-09,1
UK648,2020-04-11,2020-04-12,3
UK1498,2020-04-12,2020-04-12,1
UK1350,2020-04-11,2020-04-11,1
UK1265,2020-04-11,2020-04-11,1
UK759,2020-04-08,2020-04-08,1
UK1058,2020-04-01,2020-04-01,1
UK688,2020-03-20,2020-03-20,1
UK237,2020-03-23,2020-04-02,3
UK283,2020-04-03,2020-04-03,1
UK296,2020-04-03,2020-04-03,1
UK2132,2020-04-02,2020-04-02,1
UK818,2020-04-02,2020-04-02,1
UK76,2020-04-01,2020-04-01,1
UK141,2020-04-01,2020-04-01,1
UK4801,2020-04-02,2020-04-02,1
UK442,2020-03-21,2020-04-02,4
UK518,2020-03-26,2020-04-02,2
UK1150,2020-04-02,2020-04-02,1
UK136,2020-04-02,2020-04-02,1
UK1496,2020-04-14,2020-04-14,1
UK722,2020-04-02,2020-04-02,1
UK477,2020-02-27,2020-03-04,4
UK739,2020-03-01,2020-03-08,8
UK95,2020-03-03,2020-03-09,5
UK383,2020-03-03,2020-03-03,1
UK1183,2020-04-03,2020-04-03,1
UK654,2020-02-27,2020-03-08,6
UK1886,2020-02-28,2020-02-28,1
UK48,2020-04-03,2020-04-03,1
UK420,2020-03-31,2020-03-31,1
UK1107,2020-03-02,2020-03-02,1
UK903,2020-02-28,2020-03-02,3
UK1167,2020-02-28,2020-02-28,1
UK672,2020-03-30,2020-04-14,2
UK877,2020-04-07,2020-04-07,1
UK1055,2020-03-30,2020-03-30,1
UK745,2020-03-27,2020-04-03,3
UK354,2020-04-01,2020-04-01,1
UK84,2020-03-29,2020-03-29,1
UK1697,2020-04-07,2020-04-07,1
UK4498,2020-04-13,2020-04-13,1
UK1057,2020-04-08,2020-04-08,1
UK825,2020-04-07,2020-04-07,1
UK1679,2020-04-08,2020-04-08,1
UK2083,2020-03-30,2020-04-08,2
UK757,2020-04-07,2020-04-07,1
UK930,2020-03-04,2020-03-30,7
UK771,2020-03-30,2020-03-30,1
UK148,2020-03-28,2020-03-28,1
UK1484,2020-03-28,2020-03-28,1
UK75,2020-03-29,2020-03-29,1
UK1001,2020-03-30,2020-03-30,1
UK777,2020-04-02,2020-04-02,1
UK168,2020-03-04,2020-03-04,1
UK1087,2020-02-27,2020-02-27,1
UK644,2020-02-29,2020-03-11,2
UK641,2020-03-01,2020-03-01,1
UK1475,2020-03-23,2020-03-23,1
UK1384,2020-03-19,2020-04-02,2
UK1653,2020-04-13,2020-04-13,1
UK1826,2020-03-06,2020-04-06,2
UK535,2020-03-05,2020-03-05,1
UK91,2020-03-07,2020-03-07,1
UK413,2020-03-05,2020-03-08,3
UK640,2020-03-09,2020-03-18,5
UK378,2020-03-06,2020-03-06,1
UK940,2020-03-08,2020-03-08,1
UK627,2020-03-06,2020-03-06,1
UK262,2020-03-05,2020-03-05,1
UK618,2020-03-05,2020-03-24,5
UK1657,2020-03-08,2020-03-08,1
UK113,2020-03-09,2020-03-13,2
UK1490,2020-03-05,2020-03-05,1
UK879,2020-03-19,2020-04-01,3
UK17,2020-04-07,2020-04-07,1
UK963,2020-04-08,2020-04-08,1
UK1678,2020-04-08,2020-04-08,1
UK292,2020-04-08,2020-04-08,1
UK457,2020-03-09,2020-03-11,2
UK1383,2020-03-11,2020-03-11,1
UK636,2020-03-09,2020-03-09,1
UK102,2020-03-11,2020-03-11,2
UK370,2020-03-10,2020-03-10,1
UK169,2020-03-11,2020-03-11,1
UK431,2020-03-10,2020-03-24,2
UK1106,2020-04-03,2020-04-03,1
UK260,2020-03-14,2020-03-14,1
UK1294,2020-03-14,2020-03-14,1
UK2746,2020-03-15,2020-03-15,1
UK1188,2020-03-15,2020-03-15,1
UK1742,2020-03-15,2020-03-15,1
UK1259,2020-03-12,2020-03-12,1
UK126,2020-03-14,2020-03-14,1
UK271,2020-03-14,2020-03-14,1
UK660,2020-04-08,2020-04-08,1
UK544,2020-03-24,2020-04-06,4
UK1379,2020-03-16,2020-03-16,1
UK116,2020-04-03,2020-04-03,1
UK5839,2020-03-19,2020-03-19,1
UK942,2020-03-17,2020-03-18,2
UK848,2020-03-19,2020-03-19,1
UK1032,2020-03-18,2020-03-19,3
UK2131,2020-03-10,2020-03-21,3
UK2160,2020-03-20,2020-03-20,1
UK1252,2020-03-21,2020-03-21,1
UK4657,2020-03-18,2020-03-18,1
UK4478,2020-03-17,2020-03-17,1
UK125,2020-03-12,2020-03-12,2
UK1292,2020-03-19,2020-03-31,5
UK1404,2020-04-07,2020-04-07,1
UK3071,2020-04-01,2020-04-01,1
UK1477,2020-03-31,2020-03-31,1
UK1705,2020-03-31,2020-03-31,1
UK300,2020-03-31,2020-03-31,1
UK393,2020-03-30,2020-03-30,1
UK1348,2020-03-30,2020-03-30,1
UK83,2020-03-27,2020-03-27,1
UK4914,2020-03-31,2020-03-31,1
UK220,2020-04-01,2020-04-01,1
UK737,2020-04-01,2020-04-01,1
UK665,2020-03-22,2020-03-29,2
UK1897,2020-03-11,2020-03-29,2
UK1694,2020-03-30,2020-03-30,1
UK676,2020-03-29,2020-03-29,1
UK304,2020-03-28,2020-03-28,1
UK1476,2020-03-30,2020-03-30,1
UK408,2020-03-23,2020-03-29,2
UK127,2020-03-31,2020-03-31,1
UK1643,2020-03-23,2020-03-29,2
UK258,2020-04-01,2020-04-01,1
UK1036,2020-03-21,2020-03-21,1
UK19,2020-03-11,2020-03-11,1
UK4497,2020-03-18,2020-03-18,1
UK673,2020-03-21,2020-03-29,2
UK143,2020-03-11,2020-03-11,1
UK1013,2020-03-21,2020-03-21,1
UK269,2020-03-20,2020-03-20,1
UK155,2020-03-12,2020-03-12,1
UK138,2020-03-11,2020-03-11,1
UK1599,2020-03-13,2020-03-13,1
UK1595,2020-03-13,2020-03-13,1
UK1147,2020-03-13,2020-03-13,1
UK659,2020-03-20,2020-03-20,1
UK907,2020-03-21,2020-03-21,1
UK1377,2020-03-10,2020-03-10,1
UK632,2020-03-12,2020-03-12,1
UK863,2020-03-26,2020-03-30,2
UK582,2020-03-29,2020-03-29,2
UK836,2020-03-29,2020-03-30,2
UK1739,2020-03-29,2020-03-29,1
UK634,2020-03-23,2020-03-23,1
UK103,2020-03-24,2020-03-24,1
UK60,2020-03-24,2020-03-24,1
UK89,2020-03-24,2020-03-24,1
UK661,2020-03-19,2020-03-19,1
UK2059,2020-04-01,2020-04-01,1
UK327,2020-03-30,2020-03-30,1
UK1512,2020-03-30,2020-03-30,1
UK321,2020-04-01,2020-04-01,1
UK1318,2020-03-31,2020-03-31,1
UK310,2020-04-01,2020-04-01,1
UK808,2020-03-20,2020-03-20,1
UK1255,2020-03-24,2020-03-30,2
UK1321,2020-03-25,2020-04-02,2
UK1355,2020-03-24,2020-03-31,2
UK280,2020-04-04,2020-04-04,1
UK1236,2020-03-23,2020-03-23,1
UK282,2020-03-22,2020-03-22,1
UK1547,2020-03-23,2020-03-30,2
UK405,2020-03-23,2020-03-23,1
UK549,2020-03-22,2020-03-22,1
UK1048,2020-03-22,2020-03-22,1
UK233,2020-03-23,2020-03-23,1
UK239,2020-03-24,2020-03-24,1
UK1728,2020-03-22,2020-03-22,1
UK1067,2020-03-22,2020-03-22,1
UK1172,2020-03-21,2020-03-21,1
UK935,2020-03-24,2020-03-28,3
UK480,2020-03-22,2020-03-22,1
UK791,2020-03-23,2020-03-23,1
UK657,2020-03-23,2020-03-23,1
UK473,2020-03-16,2020-03-22,2
UK475,2020-03-23,2020-03-23,1
UK851,2020-03-24,2020-04-04,2
UK653,2020-03-28,2020-03-28,1
UK1112,2020-03-28,2020-03-28,1
UK1046,2020-03-30,2020-03-30,1
UK1517,2020-03-27,2020-04-01,2
UK936,2020-03-26,2020-03-26,1
UK1078,2020-03-30,2020-03-30,1
UK492,2020-03-11,2020-03-11,1
UK1340,2020-03-25,2020-03-25,1
UK633,2020-03-25,2020-03-25,1
UK972,2020-03-24,2020-03-24,1
UK1731,2020-03-24,2020-03-24,1
UK1221,2020-03-25,2020-03-25,1
UK976,2020-03-28,2020-03-28,1
UK731,2020-03-29,2020-03-29,1
UK1656,2020-03-20,2020-03-20,1
UK290,2020-03-22,2020-03-22,1
UK386,2020-03-07,2020-03-26,4
UK1238,2020-03-21,2020-03-21,1
UK216,2020-03-18,2020-03-23,2
UK424,2020-03-23,2020-03-23,1
UK1918,2020-03-27,2020-03-27,1
UK281,2020-04-01,2020-04-01,1
UK895,2020-03-27,2020-03-31,3
UK1127,2020-03-21,2020-03-21,1
UK234,2020-03-31,2020-03-31,1
UK909,2020-03-11,2020-03-11,1
UK1691,2020-03-24,2020-03-24,1
UK2125,2020-03-23,2020-03-23,1
UK190,2020-03-30,2020-03-31,2
UK890,2020-04-01,2020-04-01,1
UK1531,2020-03-29,2020-03-29,1
UK1386,2020-03-27,2020-03-27,1
UK455,2020-03-30,2020-03-30,1
UK1012,2020-03-28,2020-03-28,1
UK1661,2020-03-22,2020-03-22,1
UK474,2020-03-28,2020-03-28,1
UK533,2020-03-24,2020-03-24,1
UK1449,2020-03-26,2020-03-26,1
UK1474,2020-03-25,2020-03-25,1
UK124,2020-03-27,2020-03-27,1
UK273,2020-03-28,2020-03-28,1
UK764,2020-03-23,2020-03-23,1
UK1436,2020-03-31,2020-03-31,1
UK2006,2020-03-25,2020-03-25,1
UK1231,2020-03-31,2020-03-31,1
UK1735,2020-03-29,2020-03-29,1
UK4613,2020-03-29,2020-03-29,1
UK426,2020-03-17,2020-04-01,2
UK18,2020-03-26,2020-03-26,1
UK460,2020-03-22,2020-03-22,2
UK1426,2020-03-09,2020-03-09,1
UK1116,2020-03-31,2020-03-31,1
UK194,2020-03-25,2020-03-25,1
UK843,2020-03-24,2020-03-24,1
UK26,2020-03-25,2020-03-25,1
UK4491,2020-03-30,2020-03-30,1
UK1072,2020-03-25,2020-03-25,1
UK62,2020-03-28,2020-03-28,1
UK1573,2020-03-29,2020-03-29,1
UK172,2020-03-24,2020-03-24,1
UK114,2020-03-18,2020-03-18,1
UK602,2020-03-02,2020-03-13,3
UK33,2020-03-15,2020-03-15,1
UK28,2020-03-22,2020-03-22,1
UK2157,2020-03-13,2020-03-13,1
UK589,2020-03-23,2020-03-23,1
UK663,2020-03-17,2020-03-17,1
UK152,2020-03-18,2020-03-18,1
UK1846,2020-03-25,2020-03-25,1
UK834,2020-03-20,2020-03-20,1
UK516,2020-03-27,2020-03-27,1
UK1059,2020-03-28,2020-03-28,1
UK4472,2020-03-22,2020-03-22,1
UK1365,2020-03-20,2020-03-20,1
UK144,2020-03-20,2020-03-20,1
UK503,2020-03-20,2020-03-20,1
UK1376,2020-03-16,2020-03-16,1
UK82,2020-03-27,2020-03-27,1
UK991,2020-03-28,2020-03-28,1
UK782,2020-03-28,2020-03-28,1
UK27,2020-03-25,2020-03-25,1
UK532,2020-03-17,2020-03-17,1
