Name,oldest_sequence,newest_sequence,number_taxa
UK5002,2020-04-01,2020-04-01,1
UK3013,2020-04-01,2020-04-01,1
UK1794,2020-04-01,2020-04-01,1
UK3014,2020-04-01,2020-04-01,1
UK3015,2020-04-01,2020-04-01,1
UK5003,2020-03-31,2020-03-31,1
UK68,2020-03-19,2020-04-01,3
UK4871,2020-03-18,2020-03-18,1
UK1699,2020-03-17,2020-03-17,1
UK5004,2020-03-17,2020-03-17,1
UK4194,2020-03-20,2020-03-20,1
UK3234,2020-03-17,2020-03-17,1
UK3252,2020-03-18,2020-03-18,1
UK4195,2020-03-18,2020-03-18,1
UK4218,2020-04-12,2020-04-12,1
UK8157,2020-04-12,2020-04-12,1
UK8158,2020-04-13,2020-04-13,1
UK5007,2020-04-13,2020-04-13,1
UK7633,2020-04-12,2020-04-12,1
UK4221,2020-03-30,2020-04-14,2
UK1916,2020-04-13,2020-04-13,1
UK4657,2020-02-27,2020-02-27,1
UK4663,2020-03-02,2020-03-02,1
UK1898,2020-04-03,2020-04-03,1
UK165,2020-02-27,2020-03-08,20
UK2724,2020-02-03,2020-02-03,1
UK3030,2020-03-04,2020-03-04,1
UK2725,2020-03-04,2020-03-04,1
UK5814,2020-03-31,2020-03-31,1
UK1633,2020-03-05,2020-03-05,1
UK3031,2020-03-03,2020-03-03,1
UK5530,2020-03-04,2020-03-04,1
UK6316,2020-03-02,2020-03-02,1
UK2019,2020-03-31,2020-03-31,1
UK6729,2020-03-31,2020-03-31,1
UK3032,2020-03-04,2020-03-04,1
UK6151,2020-03-30,2020-03-30,1
UK4217,2020-03-27,2020-03-27,1
UK1632,2020-03-01,2020-03-08,8
UK4664,2020-03-03,2020-03-03,1
UK2726,2020-03-03,2020-03-03,1
UK2727,2020-03-04,2020-03-04,1
UK5409,2020-03-03,2020-03-03,1
UK2728,2020-03-03,2020-03-03,1
UK8277,2020-03-02,2020-03-02,1
UK2089,2020-03-30,2020-03-30,1
UK2792,2020-03-04,2020-03-04,1
UK1754,2020-03-02,2020-03-02,1
UK1755,2020-03-03,2020-03-03,1
UK3007,2020-02-29,2020-02-29,1
UK1410,2020-03-03,2020-03-05,4
UK1756,2020-02-03,2020-02-03,1
UK2709,2020-02-24,2020-02-24,1
UK2729,2020-03-02,2020-03-02,1
UK1757,2020-03-02,2020-03-02,1
UK4268,2020-03-02,2020-03-02,1
UK3022,2020-03-23,2020-04-02,4
UK2833,2020-03-03,2020-03-03,1
UK2730,2020-03-04,2020-03-04,1
UK720,2020-02-28,2020-03-08,10
UK5400,2020-02-14,2020-02-14,1
UK4269,2020-03-04,2020-03-04,1
UK3033,2020-03-04,2020-03-04,1
UK3034,2020-03-02,2020-03-02,1
UK3035,2020-03-05,2020-03-05,1
UK3006,2020-02-29,2020-02-29,1
UK2854,2020-04-02,2020-04-02,1
UK2731,2020-03-04,2020-03-04,1
UK8278,2020-03-03,2020-03-03,1
UK3036,2020-02-03,2020-02-03,1
UK1758,2020-03-03,2020-03-03,1
UK8105,2020-03-03,2020-03-03,1
UK2732,2020-02-03,2020-02-03,1
UK2733,2020-03-03,2020-03-03,1
UK1537,2020-03-24,2020-03-29,3
UK4270,2020-03-04,2020-03-04,1
UK2734,2020-02-03,2020-02-03,1
UK5410,2020-03-02,2020-03-02,1
UK4665,2020-03-03,2020-03-03,1
UK1759,2020-03-04,2020-03-04,1
UK4271,2020-03-05,2020-03-05,1
UK3008,2020-02-27,2020-02-27,1
UK4666,2020-03-01,2020-03-01,1
UK1760,2020-03-02,2020-03-02,1
UK1634,2020-03-05,2020-03-05,1
UK4272,2020-03-02,2020-03-02,1
UK4667,2020-03-03,2020-03-03,1
UK1750,2020-02-27,2020-02-27,1
UK8259,2020-03-03,2020-03-03,1
UK5411,2020-03-04,2020-03-04,1
UK4273,2020-03-02,2020-03-02,1
UK2710,2020-02-14,2020-02-14,1
UK1635,2020-03-05,2020-03-05,1
UK3004,2020-02-29,2020-02-29,1
UK3037,2020-03-03,2020-03-03,1
UK4669,2020-03-04,2020-03-04,1
UK3005,2020-02-25,2020-02-25,1
UK4670,2020-03-04,2020-03-04,1
UK6152,2020-03-03,2020-03-03,1
UK7045,2020-03-03,2020-03-03,1
UK6724,2020-04-02,2020-04-02,1
UK5984,2020-04-05,2020-04-05,1
UK5314,2020-04-01,2020-04-01,1
UK5586,2020-04-02,2020-04-02,2
UK7766,2020-04-01,2020-04-01,1
UK6001,2020-04-05,2020-04-05,1
UK6853,2020-04-02,2020-04-02,1
UK1094,2020-03-25,2020-04-01,2
UK7742,2020-04-04,2020-04-04,1
UK4205,2020-04-03,2020-04-07,3
UK7680,2020-04-03,2020-04-03,1
UK8121,2020-04-02,2020-04-02,1
UK3016,2020-04-03,2020-04-03,1
UK4198,2020-02-28,2020-02-28,1
UK8106,2020-03-03,2020-03-03,1
UK4797,2020-03-18,2020-04-06,2
UK6426,2020-04-08,2020-04-08,1
UK3613,2020-04-02,2020-04-06,4
UK5512,2020-03-03,2020-03-03,1
UK2087,2020-02-26,2020-02-26,1
UK4199,2020-04-04,2020-04-04,1
UK5288,2020-04-07,2020-04-07,1
UK6148,2020-03-02,2020-03-02,1
UK5800,2020-02-29,2020-02-29,1
UK1751,2020-03-02,2020-03-02,1
UK4200,2020-04-06,2020-04-06,1
UK4201,2020-04-03,2020-04-03,1
UK2794,2020-03-02,2020-03-02,1
UK1494,2020-03-01,2020-03-07,6
UK4202,2020-03-02,2020-03-02,1
UK4203,2020-03-31,2020-03-31,1
UK3017,2020-03-01,2020-03-01,1
UK5402,2020-03-02,2020-03-02,1
UK4204,2020-03-02,2020-03-02,1
UK4758,2020-04-06,2020-04-06,1
UK2713,2020-03-01,2020-03-01,1
UK2714,2020-02-27,2020-02-27,1
UK2088,2020-04-03,2020-04-03,1
UK151,2020-02-28,2020-03-07,4
UK4206,2020-02-29,2020-02-29,1
UK4207,2020-03-04,2020-03-04,1
UK2715,2020-03-02,2020-03-02,1
UK8279,2020-03-02,2020-03-02,1
UK6722,2020-03-04,2020-03-04,1
UK1584,2020-04-02,2020-04-02,1
UK1452,2020-03-27,2020-04-03,2
UK3018,2020-03-01,2020-03-01,1
UK3019,2020-03-01,2020-03-01,1
UK6149,2020-03-02,2020-03-02,1
UK2716,2020-03-02,2020-03-02,1
UK5403,2020-03-01,2020-03-01,1
UK3673,2020-04-03,2020-04-03,1
UK4659,2020-03-02,2020-03-02,1
UK4208,2020-04-03,2020-04-03,1
UK1641,2020-03-01,2020-03-01,1
UK1403,2020-04-07,2020-04-07,1
UK2717,2020-03-02,2020-03-02,1
UK2718,2020-03-01,2020-03-01,1
UK4209,2020-04-04,2020-04-04,1
UK1836,2020-02-29,2020-02-29,1
UK4210,2020-04-07,2020-04-07,1
UK2719,2020-03-01,2020-03-01,1
UK8107,2020-03-01,2020-03-01,1
UK1752,2020-03-02,2020-03-02,1
UK5404,2020-03-03,2020-03-03,1
UK1753,2020-03-02,2020-03-02,1
UK5786,2020-04-03,2020-04-03,1
UK2832,2020-03-01,2020-03-01,1
UK2720,2020-02-27,2020-02-27,1
UK2721,2020-03-02,2020-03-02,1
UK3020,2020-03-02,2020-03-02,1
UK2181,2020-04-09,2020-04-09,1
UK4801,2020-04-05,2020-04-05,1
UK3664,2020-03-01,2020-03-01,1
UK927,2020-02-28,2020-03-02,3
UK8108,2020-03-02,2020-03-02,1
UK6723,2020-04-08,2020-04-08,1
UK3021,2020-02-28,2020-02-28,1
UK7649,2020-03-01,2020-03-01,1
UK43,2020-03-13,2020-04-13,11
UK1917,2020-04-13,2020-04-13,1
UK3029,2020-04-14,2020-04-14,1
UK1701,2020-04-14,2020-04-14,1
UK2621,2020-04-14,2020-04-14,1
UK262,2020-03-27,2020-04-14,4
UK2622,2020-04-13,2020-04-13,1
UK5815,2020-03-27,2020-03-27,1
UK1911,2020-04-04,2020-04-04,1
UK4211,2020-04-02,2020-04-02,1
UK4827,2020-04-07,2020-04-07,1
UK1912,2020-04-03,2020-04-03,1
UK4212,2020-04-03,2020-04-03,1
UK5005,2020-03-29,2020-04-01,5
UK3266,2020-04-08,2020-04-08,1
UK3321,2020-04-06,2020-04-06,1
UK6767,2020-03-31,2020-03-31,1
UK290,2020-04-01,2020-04-02,2
UK5585,2020-04-07,2020-04-07,1
UK4214,2020-04-02,2020-04-02,1
UK1700,2020-04-07,2020-04-07,1
UK587,2020-03-27,2020-04-03,3
UK6163,2020-03-26,2020-03-26,1
UK729,2020-03-21,2020-03-29,5
UK858,2020-03-31,2020-04-08,2
UK1209,2020-03-22,2020-04-06,2
UK1914,2020-04-04,2020-04-04,1
UK2722,2020-04-04,2020-04-04,1
UK1915,2020-04-02,2020-04-02,1
UK8280,2020-03-31,2020-03-31,1
UK2095,2020-04-02,2020-04-02,1
UK5587,2020-04-01,2020-04-01,1
UK2096,2020-04-02,2020-04-02,1
UK5279,2020-03-23,2020-04-01,4
UK8177,2020-04-01,2020-04-01,1
UK7681,2020-04-02,2020-04-02,1
UK4274,2020-03-30,2020-04-02,2
UK4660,2020-04-03,2020-04-03,1
UK936,2020-03-23,2020-04-02,3
UK5528,2020-04-01,2020-04-01,1
UK2045,2020-04-01,2020-04-01,1
UK5405,2020-04-03,2020-04-03,1
UK2042,2020-04-03,2020-04-03,1
UK1642,2020-04-03,2020-04-03,1
UK5008,2020-04-03,2020-04-03,1
UK4222,2020-04-01,2020-04-03,2
UK5315,2020-04-03,2020-04-03,1
UK5013,2020-04-02,2020-04-02,1
UK7970,2020-04-03,2020-04-03,1
UK2170,2020-04-01,2020-04-01,1
UK2172,2020-04-01,2020-04-01,1
UK1643,2020-04-02,2020-04-02,1
UK4223,2020-04-03,2020-04-03,1
UK6436,2020-04-03,2020-04-03,1
UK3023,2020-04-01,2020-04-01,1
UK8154,2020-04-03,2020-04-03,1
UK7971,2020-04-03,2020-04-03,1
UK6725,2020-04-03,2020-04-03,1
UK5015,2020-04-03,2020-04-03,1
UK4225,2020-04-03,2020-04-03,1
UK4226,2020-04-02,2020-04-02,1
UK3500,2020-04-02,2020-04-02,1
UK4227,2020-03-31,2020-04-03,3
UK2182,2020-04-01,2020-04-01,1
UK2846,2020-04-01,2020-04-01,1
UK5016,2020-04-01,2020-04-01,1
UK2247,2020-04-01,2020-04-01,1
UK2585,2020-04-01,2020-04-01,1
UK7972,2020-04-02,2020-04-02,1
UK8249,2020-04-03,2020-04-03,1
UK3634,2020-04-01,2020-04-01,1
UK2823,2020-04-03,2020-04-03,1
UK6394,2020-04-03,2020-04-03,1
UK1739,2020-04-02,2020-04-02,1
UK2880,2020-04-03,2020-04-03,1
UK2046,2020-04-03,2020-04-03,2
UK2723,2020-04-03,2020-04-03,1
UK5317,2020-04-02,2020-04-02,1
UK3610,2020-04-01,2020-04-01,1
UK4229,2020-04-02,2020-04-02,1
UK3322,2020-04-02,2020-04-02,1
UK5017,2020-04-03,2020-04-03,1
UK549,2020-03-28,2020-04-03,2
UK4230,2020-04-01,2020-04-01,2
UK6726,2020-04-03,2020-04-03,1
UK3024,2020-04-03,2020-04-03,1
UK4231,2020-04-04,2020-04-04,1
UK4232,2020-04-01,2020-04-01,1
UK1837,2020-03-28,2020-04-03,2
UK7894,2020-04-03,2020-04-03,1
UK4016,2020-04-03,2020-04-03,1
UK4038,2020-04-01,2020-04-01,1
UK2551,2020-04-03,2020-04-03,2
UK4050,2020-04-02,2020-04-02,1
UK2047,2020-04-02,2020-04-02,1
UK4233,2020-04-02,2020-04-03,2
UK8077,2020-04-04,2020-04-04,1
UK4234,2020-04-03,2020-04-03,1
UK4020,2020-04-03,2020-04-03,1
UK80,2020-03-20,2020-04-01,5
UK4041,2020-04-01,2020-04-01,1
UK7973,2020-04-02,2020-04-02,1
UK2169,2020-04-03,2020-04-03,1
UK2183,2020-04-03,2020-04-03,1
UK8123,2020-04-01,2020-04-01,1
UK5018,2020-04-03,2020-04-03,1
UK3424,2020-04-01,2020-04-01,1
UK6518,2020-04-01,2020-04-01,1
UK3025,2020-04-01,2020-04-01,1
UK4402,2020-03-29,2020-04-02,5
UK4236,2020-04-02,2020-04-02,1
UK5019,2020-04-03,2020-04-03,1
UK4792,2020-04-02,2020-04-02,1
UK5406,2020-04-02,2020-04-02,1
UK4828,2020-04-03,2020-04-03,1
UK7974,2020-04-01,2020-04-01,1
UK2580,2020-04-03,2020-04-03,1
UK4026,2020-04-02,2020-04-02,1
UK2985,2020-04-03,2020-04-03,1
UK4237,2020-04-03,2020-04-03,1
UK2256,2020-04-02,2020-04-02,1
UK2184,2020-04-01,2020-04-01,1
UK5529,2020-04-02,2020-04-04,2
UK2616,2020-04-01,2020-04-01,1
UK6727,2020-04-03,2020-04-03,1
UK7975,2020-03-31,2020-03-31,1
UK4829,2020-04-03,2020-04-03,1
UK3840,2020-04-04,2020-04-04,1
UK4030,2020-04-03,2020-04-03,1
UK2376,2020-04-02,2020-04-02,1
UK4238,2020-04-03,2020-04-03,1
UK4022,2020-04-01,2020-04-01,1
UK3304,2020-04-01,2020-04-03,2
UK5407,2020-04-02,2020-04-02,1
UK5011,2020-04-03,2020-04-03,1
UK4830,2020-04-03,2020-04-03,1
UK4240,2020-04-01,2020-04-01,1
UK4029,2020-04-03,2020-04-03,1
UK4241,2020-04-03,2020-04-03,1
UK6728,2020-04-03,2020-04-03,1
UK2617,2020-04-03,2020-04-03,1
UK7976,2020-04-04,2020-04-04,1
UK5318,2020-04-03,2020-04-03,1
UK3684,2020-04-03,2020-04-03,1
UK4052,2020-04-03,2020-04-03,1
UK4032,2020-04-01,2020-04-01,1
UK8089,2020-04-03,2020-04-03,1
UK4045,2020-04-01,2020-04-01,1
UK7871,2020-04-03,2020-04-03,1
UK5766,2020-04-01,2020-04-03,3
UK4831,2020-04-03,2020-04-03,1
UK4034,2020-04-04,2020-04-04,1
UK4051,2020-04-02,2020-04-02,1
UK4042,2020-04-04,2020-04-04,1
UK8117,2020-04-03,2020-04-03,1
UK4244,2020-04-02,2020-04-02,1
UK2257,2020-04-02,2020-04-02,1
UK3506,2020-04-01,2020-04-01,1
UK3257,2020-04-02,2020-04-02,1
UK2090,2020-04-01,2020-04-01,1
UK4245,2020-04-01,2020-04-03,3
UK3425,2020-04-02,2020-04-02,1
UK5020,2020-04-01,2020-04-01,1
UK2282,2020-04-02,2020-04-02,1
UK1812,2020-04-01,2020-04-01,1
UK3511,2020-04-01,2020-04-01,1
UK5021,2020-04-03,2020-04-03,1
UK7977,2020-04-02,2020-04-02,1
UK1395,2020-03-14,2020-04-01,2
UK3426,2020-04-02,2020-04-02,1
UK3305,2020-04-03,2020-04-03,1
UK4246,2020-04-01,2020-04-01,1
UK4247,2020-04-01,2020-04-01,1
UK3210,2020-04-03,2020-04-03,1
UK4248,2020-04-01,2020-04-01,1
UK5985,2020-04-02,2020-04-02,1
UK5022,2020-04-01,2020-04-02,2
UK3522,2020-04-02,2020-04-02,1
UK4249,2020-04-02,2020-04-02,1
UK1838,2020-04-02,2020-04-02,2
UK1726,2020-04-01,2020-04-01,1
UK4250,2020-04-02,2020-04-02,1
UK2248,2020-04-02,2020-04-02,1
UK8060,2020-04-03,2020-04-03,1
UK5023,2020-04-02,2020-04-02,1
UK2185,2020-04-02,2020-04-02,1
UK856,2020-03-27,2020-04-03,2
UK3485,2020-04-01,2020-04-01,1
UK4714,2020-04-02,2020-04-02,1
UK4021,2020-04-02,2020-04-02,1
UK3516,2020-04-03,2020-04-03,1
UK5024,2020-04-01,2020-04-01,1
UK4251,2020-04-02,2020-04-02,1
UK5408,2020-04-03,2020-04-03,1
UK3295,2020-04-04,2020-04-04,1
UK3450,2020-04-01,2020-04-01,1
UK5025,2020-04-02,2020-04-02,1
UK2830,2020-04-02,2020-04-02,1
UK4253,2020-04-02,2020-04-02,1
UK8078,2020-04-01,2020-04-01,1
UK7726,2020-04-02,2020-04-02,1
UK3026,2020-04-02,2020-04-02,1
UK7878,2020-04-01,2020-04-01,1
UK7978,2020-04-02,2020-04-02,1
UK3528,2020-04-02,2020-04-02,1
UK4254,2020-04-02,2020-04-02,1
UK2091,2020-04-02,2020-04-02,1
UK3027,2020-04-01,2020-04-01,1
UK4255,2020-04-01,2020-04-01,1
UK8124,2020-04-02,2020-04-02,1
UK2619,2020-04-02,2020-04-02,1
UK8167,2020-04-02,2020-04-02,1
UK2186,2020-03-31,2020-03-31,1
UK4759,2020-04-02,2020-04-02,1
UK1664,2020-04-01,2020-04-01,1
UK3028,2020-04-02,2020-04-02,1
UK3775,2020-04-02,2020-04-02,1
UK202,2020-03-22,2020-04-02,4
UK4256,2020-04-02,2020-04-02,1
UK1677,2020-04-02,2020-04-02,2
UK4257,2020-04-02,2020-04-02,1
UK4258,2020-04-02,2020-04-02,1
UK7724,2020-04-03,2020-04-03,1
UK3237,2020-04-02,2020-04-02,1
UK4924,2020-04-02,2020-04-02,1
UK4259,2020-04-03,2020-04-03,1
UK4260,2020-04-01,2020-04-01,1
UK2584,2020-04-02,2020-04-02,1
UK7108,2020-04-02,2020-04-02,1
UK6897,2020-04-03,2020-04-03,1
UK2620,2020-04-02,2020-04-02,1
UK4925,2020-04-02,2020-04-02,1
UK8187,2020-04-02,2020-04-02,1
UK4661,2020-04-02,2020-04-02,1
UK3589,2020-04-03,2020-04-03,1
UK4923,2020-04-03,2020-04-03,1
UK5027,2020-04-02,2020-04-02,1
UK4783,2020-04-02,2020-04-02,1
UK8131,2020-04-02,2020-04-02,1
UK3786,2020-04-03,2020-04-03,1
UK6150,2020-03-12,2020-04-12,7
UK4262,2020-04-02,2020-04-02,1
UK1744,2020-04-02,2020-04-02,1
UK1839,2020-04-01,2020-04-01,1
UK4264,2020-04-02,2020-04-02,1
UK3515,2020-04-02,2020-04-02,1
UK1995,2020-04-14,2020-04-14,1
UK7718,2020-04-14,2020-04-14,1
UK2086,2020-04-15,2020-04-15,1
UK7026,2020-04-14,2020-04-14,1
UK7027,2020-04-14,2020-04-14,1
UK2092,2020-04-02,2020-04-06,3
UK1897,2020-04-05,2020-04-05,1
UK2093,2020-04-04,2020-04-04,1
UK2260,2020-04-05,2020-04-05,1
UK4266,2020-04-05,2020-04-05,1
UK5319,2020-03-30,2020-03-30,1
UK3211,2020-03-29,2020-03-29,1
UK5028,2020-03-30,2020-03-30,1
UK5412,2020-03-30,2020-03-30,1
UK4275,2020-03-30,2020-03-30,1
UK2735,2020-03-30,2020-03-30,1
UK5029,2020-03-30,2020-03-30,1
UK5030,2020-03-30,2020-03-30,1
UK1840,2020-03-29,2020-03-29,1
UK5413,2020-03-31,2020-03-31,1
UK3247,2020-04-08,2020-04-08,1
UK5281,2020-04-07,2020-04-07,1
UK3265,2020-04-08,2020-04-08,1
UK5414,2020-04-08,2020-04-08,1
UK6730,2020-04-07,2020-04-07,1
UK3585,2020-04-08,2020-04-08,1
UK4279,2020-04-07,2020-04-07,1
UK4280,2020-04-06,2020-04-06,1
UK3040,2020-04-08,2020-04-08,1
UK5890,2020-04-02,2020-04-02,1
UK6841,2020-04-07,2020-04-07,1
UK1935,2020-04-13,2020-04-13,1
UK1924,2020-04-14,2020-04-14,1
UK4791,2020-04-13,2020-04-13,1
UK1942,2020-04-12,2020-04-12,1
UK1998,2020-04-12,2020-04-12,1
UK1999,2020-04-12,2020-04-12,1
UK3041,2020-04-13,2020-04-13,1
UK2623,2020-04-05,2020-04-14,2
UK1936,2020-04-13,2020-04-13,1
UK4276,2020-04-08,2020-04-08,1
UK7702,2020-04-08,2020-04-08,1
UK4277,2020-04-07,2020-04-07,1
UK4278,2020-04-07,2020-04-07,1
UK3038,2020-04-08,2020-04-08,1
UK3212,2020-04-09,2020-04-09,1
UK5280,2020-04-08,2020-04-08,1
UK5865,2020-04-08,2020-04-08,1
UK3541,2020-04-06,2020-04-06,1
UK3039,2020-04-05,2020-04-05,1
UK5588,2020-04-04,2020-04-04,1
UK5320,2020-04-06,2020-04-06,1
UK5589,2020-04-02,2020-04-02,1
UK6991,2020-04-02,2020-04-02,1
UK7979,2020-04-03,2020-04-03,1
UK1997,2020-04-09,2020-04-09,1
UK2351,2020-04-09,2020-04-09,1
UK1789,2020-04-08,2020-04-08,1
UK4760,2020-04-04,2020-04-04,1
UK4620,2020-04-05,2020-04-05,1
UK4621,2020-04-06,2020-04-06,1
UK2737,2020-03-30,2020-03-30,1
UK8156,2020-03-30,2020-03-30,1
UK7980,2020-03-30,2020-03-30,1
UK4102,2020-03-28,2020-03-28,1
UK5289,2020-03-27,2020-03-27,1
UK3042,2020-03-27,2020-03-27,2
UK2097,2020-03-25,2020-03-25,1
UK1796,2020-03-28,2020-03-28,1
UK5866,2020-03-28,2020-03-28,1
UK4282,2020-03-28,2020-03-28,1
UK2098,2020-03-28,2020-03-28,1
UK5415,2020-03-28,2020-03-28,1
UK7647,2020-03-28,2020-03-28,1
UK3043,2020-03-28,2020-03-28,1
UK5590,2020-03-23,2020-03-23,1
UK7719,2020-04-10,2020-04-10,1
UK3261,2020-04-08,2020-04-08,1
UK7016,2020-04-08,2020-04-08,1
UK4721,2020-03-24,2020-03-24,1
UK1957,2020-04-10,2020-04-10,1
UK1843,2020-04-09,2020-04-09,1
UK2264,2020-03-22,2020-03-22,1
UK7643,2020-04-04,2020-04-04,1
UK4706,2020-03-31,2020-03-31,1
UK5039,2020-03-18,2020-04-02,6
UK7767,2020-04-04,2020-04-04,1
UK7793,2020-04-04,2020-04-04,1
UK8271,2020-04-04,2020-04-04,1
UK5532,2020-04-04,2020-04-04,1
UK4309,2020-04-04,2020-04-04,1
UK4728,2020-04-04,2020-04-04,1
UK4727,2020-04-04,2020-04-04,1
UK2626,2020-04-04,2020-04-04,1
UK4729,2020-04-04,2020-04-04,1
UK3283,2020-04-04,2020-04-04,1
UK4672,2020-03-04,2020-03-04,1
UK1636,2020-03-03,2020-03-03,1
UK167,2020-03-03,2020-03-06,3
UK2738,2020-03-05,2020-03-05,1
UK8281,2020-03-03,2020-03-03,1
UK1637,2020-03-04,2020-03-04,1
UK2683,2020-03-04,2020-03-04,1
UK1841,2020-03-04,2020-03-04,1
UK2739,2020-03-04,2020-03-04,1
UK5531,2020-03-03,2020-03-03,1
UK8109,2020-03-05,2020-03-05,1
UK2795,2020-03-03,2020-03-03,1
UK2740,2020-03-06,2020-03-06,1
UK1761,2020-03-05,2020-03-06,2
UK8282,2020-03-03,2020-03-03,1
UK1762,2020-03-04,2020-03-04,1
UK1842,2020-03-04,2020-03-04,1
UK1764,2020-03-03,2020-03-03,1
UK5290,2020-03-04,2020-03-04,1
UK2365,2020-03-05,2020-03-05,1
UK1623,2020-02-27,2020-02-27,1
UK7731,2020-02-29,2020-02-29,1
UK4673,2020-03-04,2020-03-04,1
UK1765,2020-03-03,2020-03-03,1
UK3045,2020-03-05,2020-03-05,1
UK2741,2020-03-05,2020-03-05,1
UK4674,2020-03-04,2020-03-04,1
UK4285,2020-03-03,2020-03-03,1
UK4286,2020-03-05,2020-03-05,1
UK7628,2020-03-06,2020-03-06,1
UK4267,2020-03-03,2020-03-03,1
UK7729,2020-03-01,2020-03-01,1
UK1766,2020-03-05,2020-03-05,1
UK1767,2020-03-04,2020-03-04,1
UK2796,2020-03-04,2020-03-04,1
UK4676,2020-03-06,2020-03-06,1
UK4677,2020-03-05,2020-03-05,1
UK5513,2020-03-04,2020-03-04,1
UK2797,2020-03-01,2020-03-01,1
UK1625,2020-03-03,2020-03-03,1
UK5514,2020-03-05,2020-03-05,1
UK4678,2020-03-03,2020-03-03,1
UK5416,2020-03-05,2020-03-05,1
UK1768,2020-03-05,2020-03-05,1
UK5322,2020-03-03,2020-03-03,1
UK1797,2020-03-01,2020-03-01,1
UK4287,2020-03-03,2020-03-03,1
UK4288,2020-03-05,2020-03-05,1
UK2681,2020-03-06,2020-03-06,1
UK2742,2020-03-05,2020-03-05,1
UK3614,2020-04-13,2020-04-13,1
UK4313,2020-04-13,2020-04-13,1
UK3213,2020-04-12,2020-04-12,1
UK3619,2020-04-13,2020-04-13,1
UK3055,2020-04-12,2020-04-12,1
UK2194,2020-04-10,2020-04-10,1
UK3763,2020-04-11,2020-04-11,1
UK4316,2020-04-11,2020-04-11,1
UK1606,2020-04-11,2020-04-11,1
UK1930,2020-04-12,2020-04-12,1
UK7017,2020-04-12,2020-04-12,1
UK3263,2020-04-11,2020-04-11,1
UK1336,2020-03-06,2020-04-12,4
UK6031,2020-04-12,2020-04-12,1
UK2001,2020-04-07,2020-04-11,2
UK3427,2020-04-03,2020-04-03,1
UK4292,2020-04-03,2020-04-03,1
UK4293,2020-04-03,2020-04-03,2
UK3047,2020-04-02,2020-04-02,1
UK2188,2020-04-03,2020-04-03,2
UK3048,2020-04-04,2020-04-04,1
UK3674,2020-04-03,2020-04-03,1
UK4294,2020-04-02,2020-04-02,1
UK4762,2020-04-04,2020-04-04,1
UK4295,2020-04-04,2020-04-04,1
UK7981,2020-04-04,2020-04-04,2
UK4896,2020-04-04,2020-04-04,1
UK2189,2020-04-02,2020-04-02,1
UK2624,2020-04-02,2020-04-02,1
UK3049,2020-04-02,2020-04-04,2
UK7630,2020-03-24,2020-04-05,6
UK2190,2020-04-03,2020-04-03,1
UK4012,2020-04-04,2020-04-04,1
UK2984,2020-04-03,2020-04-03,1
UK4046,2020-04-02,2020-04-02,1
UK168,2020-03-14,2020-04-03,4
UK27,2020-03-06,2020-04-01,4
UK5323,2020-04-04,2020-04-04,1
UK4296,2020-04-04,2020-04-04,1
UK4297,2020-04-02,2020-04-02,1
UK2191,2020-04-03,2020-04-03,1
UK2192,2020-04-02,2020-04-02,1
UK3675,2020-04-03,2020-04-03,1
UK6998,2020-04-01,2020-04-01,1
UK3308,2020-04-04,2020-04-04,1
UK4299,2020-04-02,2020-04-02,1
UK4300,2020-04-05,2020-04-05,1
UK4832,2020-04-02,2020-04-02,1
UK4301,2020-04-05,2020-04-05,1
UK2249,2020-04-04,2020-04-04,1
UK7859,2020-04-02,2020-04-02,1
UK2982,2020-04-02,2020-04-02,1
UK5419,2020-04-02,2020-04-02,1
UK5565,2020-04-03,2020-04-03,1
UK5324,2020-04-04,2020-04-04,1
UK4833,2020-04-05,2020-04-05,1
UK4302,2020-04-04,2020-04-04,1
UK3428,2020-04-02,2020-04-02,1
UK8161,2020-04-03,2020-04-03,1
UK4303,2020-04-04,2020-04-04,1
UK7982,2020-03-31,2020-03-31,1
UK5420,2020-04-02,2020-04-02,1
UK713,2020-03-23,2020-04-05,2
UK1844,2020-04-02,2020-04-02,1
UK6731,2020-04-03,2020-04-03,1
UK4304,2020-04-05,2020-04-05,1
UK4039,2020-04-04,2020-04-04,1
UK1845,2020-04-05,2020-04-05,1
UK6509,2020-04-03,2020-04-03,1
UK2193,2020-04-02,2020-04-02,1
UK2141,2020-04-03,2020-04-03,1
UK8243,2020-04-03,2020-04-03,1
UK2625,2020-04-03,2020-04-03,1
UK2099,2020-04-03,2020-04-03,1
UK7135,2020-04-03,2020-04-03,1
UK6732,2020-04-02,2020-04-02,1
UK4305,2020-04-02,2020-04-02,1
UK3676,2020-04-03,2020-04-03,1
UK4306,2020-04-03,2020-04-03,1
UK4307,2020-04-03,2020-04-03,1
UK3050,2020-04-04,2020-04-04,1
UK2983,2020-04-04,2020-04-04,1
UK2331,2020-04-03,2020-04-03,1
UK4013,2020-04-03,2020-04-03,1
UK4308,2020-04-04,2020-04-04,1
UK4027,2020-04-02,2020-04-02,1
UK8111,2020-04-04,2020-04-04,1
UK5566,2020-04-05,2020-04-05,1
UK8063,2020-04-04,2020-04-04,1
UK7658,2020-04-02,2020-04-02,1
UK3345,2020-04-03,2020-04-03,1
UK5421,2020-04-02,2020-04-02,1
UK1769,2020-03-05,2020-03-05,1
UK3051,2020-03-06,2020-03-06,1
UK2283,2020-03-07,2020-03-07,1
