UK_lineage,taxon
UK7481,England/NORW-E789E/2020
UK7580,England/NORW-E9C54/2020
UK7482,England/NORW-E7FD5/2020
UK7269,England/NORW-E9D60/2020
UK7374,England/SHEF-D273F/2020
UK7483,England/SHEF-C4E77/2020
UK7364,Scotland/CVR2193/2020
UK7579,England/SHEF-CB62D/2020
UK7256,England/SHEF-C1CBC/2020
UK7225,England/SHEF-C2DC7/2020
UK7484,England/CAMB-1AED39/2020
UK7485,England/CAMB-1AF5A9/2020
UK7216,England/CAMB-1AFFAB/2020
UK7380,England/SHEF-CF094/2020
UK7486,England/SHEF-CF86F/2020
UK7438,England/SHEF-D0300/2020
UK7357,England/SHEF-C5878/2020
UK7594,England/BIRM-5ED84/2020
UK7587,Scotland/EDB4367/2020
UK7617,Scotland/EDB4713/2020
UK7188,Scotland/EDB4705/2020
UK7177,Scotland/EDB4706/2020
UK7178,Scotland/EDB4671/2020
UK7607,Scotland/EDB4365/2020
UK7179,Scotland/EDB4682/2020
UK7487,Scotland/EDB4710/2020
UK7488,England/PHEC-2127C/2020
UK7200,England/PHEC-21203/2020
UK7489,England/PHEC-21160/2020
UK7437,England/PHEC-2136A/2020
UK7274,England/PHEC-2126D/2020
UK7490,England/PHEC-213B5/2020
UK7203,England/NOTT-110C17/2020
UK7258,England/NOTT-110C44/2020
UK7217,England/CAMB-1AEC0F/2020
UK7402,England/CAMB-1AEC96/2020
UK7166,England/LOND-D3D78/2020
UK7355,England/LOND-D3D96/2020
UK7624,England/LOND-D3D87/2020
UK7218,England/LOND-D3DB4/2020
UK7171,England/LOND-D3DA5/2020
UK7491,Scotland/CVR1825/2020
UK7362,Scotland/CVR2218/2020
UK7159,Scotland/CVR2975/2020
UK7181,Scotland/EDB4511/2020
UK7311,England/LIVE-9A593/2020
UK7492,England/LIVE-9BF58/2020
UK7608,England/LIVE-9C528/2020
UK7240,England/LIVE-9B222/2020
UK7493,England/LIVE-9A645/2020
UK7592,England/LIVE-9AD04/2020
UK7172,England/LIVE-9B40E/2020
UK7494,England/LIVE-9B27D/2020
UK7375,England/LIVE-9BF67/2020
UK7495,England/LIVE-9C634/2020
UK7219,England/LIVE-9A706/2020
UK7312,England/LIVE-9C300/2020
UK7241,England/LIVE-9B2F5/2020
UK7313,England/LIVE-9AD9B/2020
UK7595,England/LIVE-9A478/2020
UK7173,England/LIVE-9B204/2020
UK7432,England/LIVE-9BEF1/2020
UK7615,England/LIVE-9A8A9/2020
UK7176,England/LIVE-9B608/2020
UK7496,England/LIVE-9AC8F/2020
UK7412,England/LIVE-9C652/2020
UK7497,England/LIVE-9AB55/2020
UK7584,England/LIVE-9C555/2020
UK7498,England/LIVE-9BF94/2020
UK7237,England/LIVE-9C133/2020
UK7499,England/LIVE-9C2C7/2020
UK7162,England/LIVE-9C573/2020
UK7347,England/LIVE-9AEE3/2020
UK7161,England/LIVE-9C519/2020
UK7433,England/LIVE-9A618/2020
UK7314,England/LIVE-9C8C5/2020
UK7596,England/LIVE-9C34C/2020
UK7272,England/LOND-D3B8D/2020
UK7163,England/LOND-D3C02/2020
UK7400,England/LOND-D3BD8/2020
UK7585,England/LOND-D3BE7/2020
UK7500,England/LOND-D3B50/2020
UK7501,England/LOND-D3B05/2020
UK7589,England/LOND-D3BBA/2020
UK7353,England/LOND-D3C3F/2020
UK7586,England/LOND-D3B14/2020
UK7502,England/LOND-D3B9C/2020
UK7609,England/LOND-D3B6F/2020
UK7293,England/SHEF-CEA79/2020
UK7578,England/SHEF-C1C70/2020
UK7196,Scotland/CVR3243/2020
UK2950,Northern_Ireland/NIRE-1022CB/2020
UK6529,Northern_Ireland/NIRE-1022BC/2020
UK6530,Northern_Ireland/NIRE-101F3E/2020
UK6531,Northern_Ireland/NIRE-101FB6/2020
UK5874,Northern_Ireland/NIRE-102322/2020
UK6532,Northern_Ireland/NIRE-102146/2020
UK6819,Northern_Ireland/NIRE-1021BF/2020
UK6533,Northern_Ireland/NIRE-10236E/2020
UK6134,Northern_Ireland/NIRE-1020FE/2020
UK5932,Northern_Ireland/NIRE-102304/2020
UK6340,Northern_Ireland/NIRE-1023D7/2020
UK8195,Northern_Ireland/NIRE-102119/2020
UK6136,Northern_Ireland/NIRE-101FF2/2020
UK6386,Northern_Ireland/NIRE-101F7A/2020
UK6534,Northern_Ireland/NIRE-102058/2020
UK5940,Northern_Ireland/NIRE-101F01/2020
UK6815,Northern_Ireland/NIRE-1021DD/2020
UK6820,Northern_Ireland/NIRE-1021CE/2020
UK6855,Northern_Ireland/NIRE-10201C/2020
UK6943,Northern_Ireland/NIRE-1021EC/2020
UK6137,Northern_Ireland/NIRE-102313/2020
UK6410,Northern_Ireland/NIRE-102164/2020
UK5973,Northern_Ireland/NIRE-10239B/2020
UK6777,Northern_Ireland/NIRE-102067/2020
UK5820,Northern_Ireland/NIRE-102270/2020
UK6535,Northern_Ireland/NIRE-1022AD/2020
UK8315,Northern_Ireland/NIRE-10229E/2020
UK6383,Northern_Ireland/NIRE-102094/2020
UK6844,Northern_Ireland/NIRE-10202B/2020
UK6536,Northern_Ireland/NIRE-102085/2020
UK6973,Northern_Ireland/NIRE-1021FB/2020
UK7877,Northern_Ireland/NIRE-1023F5/2020
UK6772,Northern_Ireland/NIRE-1023E6/2020
UK7180,Scotland/EDB4504/2020
UK7391,England/CAMB-1ADBF4/2020
UK7504,England/CAMB-1ADC00/2020
UK7581,England/CAMB-1ADBA9/2020
UK7505,England/CAMB-1ADB5E/2020
UK7506,England/CAMB-1ADB9A/2020
UK7618,England/CAMB-1AC339/2020
UK7232,Wales/PHWC-29308/2020
UK7403,Wales/PHWC-321F3/2020
UK7413,Wales/PHWC-2E181/2020
UK7507,Wales/PHWC-31AAE/2020
UK7508,Wales/PHWC-31D1E/2020
UK7315,Wales/PHWC-29520/2020
UK7509,Wales/PHWC-31974/2020
UK7316,Wales/PHWC-31A9F/2020
UK7510,Wales/PHWC-293AE/2020
UK7404,Wales/PHWC-2DFD3/2020
UK7317,Wales/PHWC-2949C/2020
UK7511,Wales/PHWC-324AF/2020
UK7512,Wales/PHWC-31B7E/2020
UK7513,Wales/PHWC-31A17/2020
UK7204,Wales/PHWC-29098/2020
UK7265,Wales/PHWC-31B9C/2020
UK7429,Wales/PHWC-294BA/2020
UK7242,Wales/PHWC-2E1CD/2020
UK7623,Wales/PHWC-2939F/2020
UK7283,Wales/PHWC-29371/2020
UK7318,Wales/PHWC-31E2A/2020
UK7319,Wales/PHWC-31ABD/2020
UK7182,Wales/PHWC-2DE8B/2020
UK7430,Wales/PHWC-28FBA/2020
UK7320,Wales/PHWC-31F72/2020
UK7405,Wales/PHWC-31B05/2020
UK7321,Wales/PHWC-2E0EE/2020
UK7322,Wales/PHWC-31D4B/2020
UK7323,Wales/PHWC-29168/2020
UK7226,Wales/PHWC-2E2D9/2020
UK7593,Wales/PHWC-32005/2020
UK7376,Wales/PHWC-3207E/2020
UK7284,Wales/PHWC-29159/2020
UK7243,Wales/PHWC-2E242/2020
UK7324,Wales/PHWC-2E0C0/2020
UK7597,Wales/PHWC-2E1EB/2020
UK7428,Wales/PHWC-2E01B/2020
UK7576,Wales/PHWC-28F9C/2020
UK7514,Wales/PHWC-2E233/2020
UK7590,Wales/PHWC-2DDAC/2020
UK7169,Wales/PHWC-2E1AF/2020
UK7384,Wales/PHWC-322D2/2020
UK7244,Wales/PHWC-2E1FA/2020
UK7245,Wales/PHWC-2E251/2020
UK7515,Wales/PHWC-2E057/2020
UK7516,Wales/PHWC-29274/2020
UK7285,Wales/PHWC-319ED/2020
UK7222,Wales/PHWC-2E2BB/2020
UK7325,Wales/PHWC-29441/2020
UK7271,Wales/PHWC-31E93/2020
UK7326,Wales/PHWC-31D5A/2020
UK7406,Wales/PHWC-29292/2020
UK7189,Wales/PHWC-321B7/2020
UK7327,Wales/PHWC-31B8D/2020
UK7414,Wales/PHWC-2955D/2020
UK7517,Wales/PHWC-31CA8/2020
UK7246,Wales/PHWC-2E28E/2020
UK7328,Wales/PHWC-32032/2020
UK7247,Wales/PHWC-2E215/2020
UK7610,Wales/PHWC-290F2/2020
UK7603,Wales/PHWC-2DF1F/2020
UK7415,Wales/PHWC-2E1BE/2020
UK7286,Wales/PHWC-3225A/2020
UK7223,Wales/PHWC-324BE/2020
UK7329,Wales/PHWC-31F54/2020
UK7518,Wales/PHWC-32278/2020
UK7287,Wales/PHWC-2DE21/2020
UK7416,Wales/PHWC-2E224/2020
UK7248,Wales/PHWC-2E206/2020
UK7377,Wales/PHWC-32409/2020
UK7519,Wales/PHWC-31E1B/2020
UK7330,Wales/PHWC-321C6/2020
UK7331,Wales/PHWC-2904D/2020
UK7520,Wales/PHWC-29265/2020
UK7259,Wales/PHWC-31F27/2020
UK7417,Wales/PHWC-31EFD/2020
UK7521,Wales/PHWC-2DEA9/2020
UK7233,Wales/PHWC-294D8/2020
UK7522,Wales/PHWC-31BBA/2020
UK7418,Wales/PHWC-31AF9/2020
UK7378,Wales/PHWC-31B23/2020
UK7332,Wales/PHWC-2953F/2020
UK7419,Wales/PHWC-2E2E8/2020
UK7424,Wales/PHWC-293EA/2020
UK7523,Wales/PHWC-28FD8/2020
UK7333,Wales/PHWC-294E7/2020
UK7292,Wales/PHWC-28F8D/2020
UK7334,Wales/PHWC-2E02A/2020
UK7335,Wales/PHWC-31DA5/2020
UK7392,Wales/PHWC-28FC9/2020
UK7420,Wales/PHWC-3231B/2020
UK7190,Wales/PHWC-31E0C/2020
UK7156,Wales/PHWC-31C4E/2020
UK7524,Wales/PHWC-31DB4/2020
UK7379,Wales/PHWC-31C7B/2020
UK7336,Wales/PHWC-32427/2020
UK7337,Wales/PHWC-31C11/2020
UK7288,Wales/PHWC-29450/2020
UK7338,Wales/PHWC-31965/2020
UK7421,Wales/PHWC-29511/2020
UK7525,Wales/PHWC-2FFA4/2020
UK7211,Wales/PHWC-31F45/2020
UK7407,Wales/PHWC-32199/2020
UK7212,Wales/PHWC-31F63/2020
UK7526,Wales/PHWC-2E330/2020
UK7249,Wales/PHWC-31A80/2020
UK7598,Wales/PHWC-31F09/2020
UK7289,Wales/PHWC-290A7/2020
UK7393,Wales/PHWC-29001/2020
UK7290,Wales/PHWC-28FF6/2020
UK7905,England/NOTT-110AB3/2020
UK6538,England/NOTT-1109C5/2020
UK6791,England/NOTT-110AC2/2020
UK6235,England/NOTT-110822/2020
UK6540,England/NOTT-11089B/2020
UK7191,England/NORT-288E6E/2020
UK7530,England/NORT-288EB9/2020
UK7531,England/NORT-2890FE/2020
UK7532,England/NORT-2892BC/2020
UK7533,England/NORT-2894E3/2020
UK7208,England/NORT-2895FF/2020
UK7534,England/NORT-28952C/2020
UK7582,England/NORT-288D25/2020
UK7535,England/NORT-288EE6/2020
UK7536,England/NORT-288EC8/2020
UK7537,England/NORT-2896B0/2020
UK7588,England/SHEF-D0607/2020
UK7352,England/SHEF-C9100/2020
UK7538,England/SHEF-CFDD9/2020
UK7539,England/SHEF-C8DD0/2020
UK7602,England/PHEC-20F2B/2020
UK7540,England/PHEC-20CAC/2020
UK7388,England/PHEC-21072/2020
UK7422,England/PHEC-20FC1/2020
UK7625,England/PHEC-20E79/2020
UK7542,England/PHEC-20CE8/2020
UK7543,England/PHEC-20CBB/2020
UK7544,England/PHEC-20D6D/2020
UK7545,England/PHEC-20F76/2020
UK7546,England/PHEC-20F85/2020
UK7423,England/PHEC-20D21/2020
UK7351,England/PHEC-20D9A/2020
UK7600,England/PHEC-21027/2020
UK7547,England/PHEC-21063/2020
UK7425,England/PHEC-20FFE/2020
UK7192,Scotland/EDB4383/2020
UK7235,Scotland/EDB4382/2020
UK7548,England/EXET-135CC1/2020
UK7276,England/EXET-135CEF/2020
UK7549,England/EXET-135CD0/2020
UK7550,England/EXET-135D55/2020
UK7551,England/EXET-135D91/2020
UK7552,England/EXET-135D73/2020
UK7616,England/EXET-135DA0/2020
UK7339,Scotland/CVR2226/2020
UK7358,Scotland/CVR1925/2020
UK7368,Scotland/CVR2217/2020
UK7553,England/EXET-135C94/2020
UK7554,England/EXET-135C76/2020
UK7555,England/EXET-135BA6/2020
UK7619,England/EXET-135BD3/2020
UK7611,England/EXET-135B97/2020
UK7260,England/EXET-135B88/2020
UK7556,England/EXET-135C2B/2020
UK7394,England/EXET-135C1C/2020
UK7557,England/BIRM-5EA23/2020
UK7209,England/BIRM-5E9CC/2020
UK7236,Scotland/CVR2222/2020
UK7273,Scotland/CVR2316/2020
UK7395,England/CAMB-1AD778/2020
UK7612,England/CAMB-1AD71E/2020
UK7620,England/CAMB-1AD7F0/2020
UK7366,England/CAMB-1AE3CE/2020
UK7168,Scotland/EDB3974/2020
UK7558,Scotland/EDB3973/2020
UK7194,Scotland/EDB3983/2020
UK7234,England/EXET-135F40/2020
UK7599,England/EXET-135EBC/2020
UK7527,England/EXET-135ECB/2020
UK7591,England/EXET-135F04/2020
UK7577,England/EXET-135F13/2020
UK7559,England/EXET-135EAD/2020
UK7157,England/EXET-135E34/2020
UK7560,England/EXET-135E70/2020
UK7613,England/CAMB-1AC24B/2020
UK7340,England/CAMB-1AC375/2020
UK7270,England/CAMB-1AC357/2020
UK7434,England/CAMB-1AD0B9/2020
UK7165,England/EXET-135A30/2020
UK7529,England/EXET-135A21/2020
UK7561,England/EXET-135AA9/2020
UK7205,England/EXET-135A12/2020
UK7528,England/EXET-135B00/2020
UK7158,England/EXET-1359F7/2020
UK7562,England/LOND-D582A/2020
UK7401,England/LOND-D5848/2020
UK7386,England/LOND-D57F0/2020
UK7341,England/LOND-D571E/2020
UK7363,England/LOND-D5839/2020
UK7342,England/LOND-D57E1/2020
UK7435,England/CAMB-1AD23B/2020
UK7564,England/CAMB-1AD0C8/2020
UK7583,England/CAMB-1AD12F/2020
UK7565,England/CAMB-1AD268/2020
UK7566,England/CAMB-1AD72D/2020
UK7626,England/CAMB-1AD620/2020
UK7396,England/CAMB-1ACFEA/2020
UK7567,England/CAMB-1AD602/2020
UK7568,England/CAMB-1AD8A2/2020
UK7569,England/CAMB-1AD6C6/2020
UK7238,England/LOND-D4CE3/2020
UK7570,England/LOND-D4BE6/2020
UK7427,England/LOND-D4BF5/2020
UK7349,England/LOND-D4CF2/2020
UK7251,England/LOND-D4CD4/2020
UK7572,England/LOND-D5611/2020
UK7614,England/LOND-D5620/2020
UK7345,England/LOND-D567B/2020
UK7573,England/LOND-D56C6/2020
UK7250,England/LOND-D559C/2020
UK7239,England/LOND-D55AB/2020
UK7195,England/LIVE-9D949/2020
UK6411,England/SHEF-C6C20/2020
UK6113,England/SHEF-C7463/2020
UK7671,England/SHEF-C5C9A/2020
UK5941,England/SHEF-C9AC9/2020
UK6023,England/SHEF-C584B/2020
UK7574,England/LIVE-9DB52/2020
UK7343,England/LIVE-9DC40/2020
UK7348,England/CAMB-1ACFF9/2020
UK7399,England/CAMB-1AD17A/2020
UK7397,England/CAMB-1ACFDB/2020
UK6370,Scotland/EDB3887/2020
UK5902,Scotland/EDB3914/2020
UK6027,Scotland/EDB3906/2020
UK5911,Scotland/EDB3925/2020
UK6168,Scotland/EDB3942/2020
UK5904,Scotland/EDB3879/2020
UK5912,Scotland/EDB3891/2020
UK7426,England/LOND-D51C5/2020
UK7575,England/LOND-D523B/2020
UK7344,England/LOND-D51A7/2020
UK7174,England/LOND-D5277/2020
UK7359,England/LOND-D5286/2020
UK7354,England/LOND-D520E/2020
UK6976,England/NOTT-11078F/2020
UK7907,England/NOTT-1107AD/2020
UK6929,England/NOTT-110734/2020
UK6930,England/NOTT-110646/2020
UK7908,England/NOTT-110664/2020
UK6543,England/SHEF-D130F/2020
UK5867,England/SHEF-CBB5B/2020
UK6821,England/SHEF-CF8C9/2020
UK6511,England/SHEF-C4C13/2020
UK5942,England/SHEF-C1F4A/2020
UK6133,England/SHEF-C5F19/2020
UK5862,England/BIRM-5E8DE/2020
UK6467,England/BIRM-5E838/2020
UK5836,England/BIRM-5E7EO/2020
UK8316,England/BIRM-5E874/2020
UK5875,England/BIRM-5E892/2020
UK6541,England/BIRM-5E80B/2020
UK6542,England/BIRM-5E847/2020
UK6475,England/BIRM-5E7FF/2020
UK5795,England/SHEF-CE6DF/2020
UK7175,Scotland/CVR3082/2020
UK7651,Scotland/CVR2982/2020
UK7640,Scotland/CVR3024/2020
UK6427,Scotland/CVR3132/2020
UK5933,Scotland/CVR3123/2020
UK6544,England/NOTT-1105A3/2020
UK6238,England/NOTT-110567/2020
UK5943,England/SHEF-D077D/2020
UK6856,England/SHEF-C4BDA/2020
UK6240,Scotland/EDB3501/2020
UK6048,Scotland/EDB3518/2020
UK5913,Scotland/EDB3520/2020
UK6424,Scotland/CVR2748/2020
UK6545,Scotland/CVR2919/2020
UK6239,Scotland/CVR2750/2020
UK7810,Scotland/CVR2819/2020
UK6546,Scotland/CVR2691/2020
UK8150,Scotland/CVR2229/2020
UK5789,Scotland/CVR2921/2020
UK5903,Scotland/EDB3817/2020
UK5905,Scotland/EDB3846/2020
UK5945,Scotland/EDB3850/2020
UK6400,Scotland/EDB3872/2020
UK6379,Scotland/EDB3865/2020
UK7910,England/CAMB-1AC25A/2020
UK7911,England/CAMB-1AC2F0/2020
UK6942,England/CAMB-1AC102/2020
UK6549,England/SHEF-C8505/2020
UK6822,England/SHEF-D1633/2020
UK6982,England/SHEF-CB1E0/2020
UK6344,England/SHEF-CC0D3/2020
UK5901,England/SHEF-C1C8F/2020
UK6761,England/SHEF-C6C5D/2020
UK6776,England/SHEF-CAD1A/2020
UK8206,England/SHEF-CB8FA/2020
UK5915,Scotland/EDB3759/2020
UK5917,Scotland/EDB3795/2020
UK6550,Scotland/EDB3760/2020
UK5918,Scotland/EDB3673/2020
UK5946,Scotland/EDB3778/2020
UK6496,England/CAMB-1AC111/2020
UK6781,England/CAMB-1AC032/2020
UK6169,England/CAMB-1ABEFD/2020
UK5936,England/CAMB-1ABF18/2020
UK5950,England/SHEF-CAC0E/2020
UK5906,England/SHEF-C9935/2020
UK6573,England/SHEF-CB951/2020
UK6166,England/EXET-135863/2020
UK5796,England/EXET-135872/2020
UK7688,England/CAMB-1ABF27/2020
UK6790,England/CAMB-1ABF45/2020
UK6402,England/CAMB-1ABE84/2020
UK7912,England/CAMB-1ABE66/2020
UK6121,England/CAMB-1ABF09/2020
UK8100,Wales/PHWC-28C77/2020
UK6242,Wales/PHWC-289E9/2020
UK6551,Wales/PHWC-3074E/2020
UK6006,Wales/PHWC-311E5/2020
UK7754,Wales/PHWC-30E85/2020
UK5781,Wales/PHWC-30F46/2020
UK6243,Wales/PHWC-28A7D/2020
UK6244,Wales/PHWC-30A45/2020
UK6477,Wales/PHWC-31394/2020
UK6245,Wales/PHWC-30B42/2020
UK6246,Wales/PHWC-28A22/2020
UK7812,Wales/PHWC-314DD/2020
UK6032,Wales/PHWC-28B5C/2020
UK6247,Wales/PHWC-31437/2020
UK5986,Wales/PHWC-28F14/2020
UK7913,Wales/PHWC-3181D/2020
UK6248,Wales/PHWC-30B33/2020
UK5858,Wales/PHWC-31938/2020
UK5919,Wales/PHWC-28DFC/2020
UK6224,Wales/PHWC-31367/2020
UK6977,Wales/PHWC-28970/2020
UK6945,Wales/PHWC-30984/2020
UK7756,Wales/PHWC-318B3/2020
UK6478,Wales/PHWC-31552/2020
UK6552,Wales/PHWC-28BD4/2020
UK6978,Wales/PHWC-3090C/2020
UK6249,Wales/PHWC-31446/2020
UK6250,Wales/PHWC-28D38/2020
UK6251,Wales/PHWC-30DF1/2020
UK5947,Wales/PHWC-315DA/2020
UK6007,Wales/PHWC-30E67/2020
UK8095,Wales/PHWC-28C86/2020
UK5920,Wales/PHWC-289F8/2020
UK7813,Wales/PHWC-28F32/2020
UK6252,Wales/PHWC-3076C/2020
UK7852,Wales/PHWC-2FA1C/2020
UK6553,Wales/PHWC-308D2/2020
UK6555,Wales/PHWC-30993/2020
UK6556,Wales/PHWC-30A27/2020
UK6857,Wales/PHWC-307D5/2020
UK5948,Wales/PHWC-31929/2020
UK5921,Wales/PHWC-3169B/2020
UK5860,Wales/PHWC-31103/2020
UK6041,Wales/PHWC-30C7C/2020
UK6823,Wales/PHWC-28D92/2020
UK6042,Wales/PHWC-31455/2020
UK6253,Wales/PHWC-28AC8/2020
UK6558,Wales/PHWC-28E35/2020
UK6559,Wales/PHWC-28B10/2020
UK6560,Wales/PHWC-30B7F/2020
UK6858,Wales/PHWC-30F55/2020
UK5826,Wales/PHWC-3168C/2020
UK6824,Wales/PHWC-28B98/2020
UK6255,Wales/PHWC-308E1/2020
UK6563,Wales/PHWC-31464/2020
UK6946,Wales/PHWC-28E9F/2020
UK5821,Wales/PHWC-30FFB/2020
UK6387,Wales/PHWC-28CA4/2020
UK8209,Wales/PHWC-316E6/2020
UK8198,Wales/PHWC-30A36/2020
UK6256,Wales/PHWC-28BE3/2020
UK7814,Wales/PHWC-28F6F/2020
UK6225,Wales/PHWC-307F3/2020
UK6825,Wales/PHWC-3175C/2020
UK6564,Wales/PHWC-28BC5/2020
UK6565,Wales/PHWC-28BF2/2020
UK6566,Wales/PHWC-30BE8/2020
UK7914,Wales/PHWC-31015/2020
UK6826,Wales/PHWC-30BF7/2020
UK6257,Wales/PHWC-31473/2020
UK6567,Wales/PHWC-3117C/2020
UK6568,Wales/PHWC-28E08/2020
UK6493,Wales/PHWC-28A5F/2020
UK6479,Wales/PHWC-289AD/2020
UK6223,Wales/PHWC-314EC/2020
UK6033,Wales/PHWC-28CC2/2020
UK6258,Wales/PHWC-28ECC/2020
UK6260,Wales/PHWC-30BD9/2020
UK6261,Wales/PHWC-31130/2020
UK6571,Wales/PHWC-30F37/2020
UK6572,Wales/PHWC-30975/2020
UK8273,Wales/PHWC-2899E/2020
UK6480,Wales/PHWC-316D7/2020
UK4132,Wales/PHWC-28EF9/2020
UK6262,Wales/PHWC-312B5/2020
UK6164,Wales/PHWC-31516/2020
UK6818,Wales/PHWC-30F82/2020
UK6034,Wales/PHWC-28D74/2020
UK7627,England/LIVE-9CE87/2020
UK6115,England/SHEF-C1663/2020
UK6987,England/SHEF-CDE23/2020
UK6827,England/SHEF-D15FA/2020
UK7815,Scotland/CVR1076/2020
UK6926,Scotland/CVR336/2020
UK5939,Scotland/CVR868/2020
UK6859,Scotland/CVR353/2020
UK6264,Scotland/CVR427/2020
UK6860,Scotland/CVR348/2020
UK6051,Scotland/CVR355/2020
UK6050,Scotland/CVR247/2020
UK5951,Scotland/CVR334/2020
UK5972,Scotland/CVR1003/2020
UK7816,Scotland/CVR896/2020
UK6403,Scotland/CVR910/2020
