UK_lineage,taxon
UK1732,England/ALDP-951456/2020
UK1062,England/ALDP-95026C/2020
UK1669,England/ALDP-94FB65/2020
UK721,England/ALDP-94E0A3/2020
UK1095,England/QEUH-9600C9/2020
UK394,England/QEUH-95FD4E/2020
UK203,England/MILK-958A7B/2020
UK64,England/MILK-9589BA/2020
UK1686,England/MILK-958361/2020
UK1610,England/ALDP-944034/2020
UK785,England/ALDP-94D587/2020
UK1327,England/ALDP-95C0FD/2020
UK1539,England/ALDP-662C11/2020
UK1589,England/ALDP-95AE04/2020
UK859,England/ALDP-94DF7A/2020
UK530,England/ALDP-9447A8/2020
UK1283,England/ALDP-94474E/2020
UK1500,England/QEUH-96082B/2020
UK864,Scotland/QEUH-9611F2/2020
UK427,England/TFCI-26F9F98/2020
UK1591,England/QEUH-52EBF7/2020
UK1227,Scotland/QEUH-54F61D/2020
UK996,England/QEUH-532686/2020
UK521,England/QEUH-54351C/2020
UK1716,Scotland/GCVR-172FFC/2020
UK1772,Scotland/GCVR-171CAB/2020
UK1623,Scotland/GCVR-172E0E/2020
UK762,Scotland/GCVR-173131/2020
UK1774,Scotland/GCVR-171DF3/2020
UK937,Scotland/GCVR-171643/2020
UK1648,Scotland/GCVR-171B71/2020
UK868,Scotland/GCVR-172E68/2020
UK2119,England/CAMB-7E5B3/2020
UK1556,England/CAMB-7E744/2020
UK504,Scotland/GCVR-171D20/2020
UK2120,England/CAMB-7F0EE/2020
UK883,Scotland/GCVR-1725AF/2020
UK853,England/LIVE-A94EF/2020
UK396,Scotland/QEUH-95ED12/2020
UK1374,England/QEUH-95E626/2020
UK923,England/QEUH-95E608/2020
UK1122,England/QEUH-95FC05/2020
UK1708,England/QEUH-95F072/2020
UK1109,England/ALDP-94F2AC/2020
UK1008,England/MILK-632FD5/2020
UK1070,England/CAMC-94AB97/2020
UK1402,England/CAMC-94773C/2020
UK481,England/ALDP-8EF10C/2020
UK1677,England/ALDP-8C7F88/2020
UK41,England/CAMC-949196/2020
UK1194,England/CAMC-9458B3/2020
UK571,England/CAMC-94140E/2020
UK1394,England/QEUH-943CB9/2020
UK1464,England/QEUH-943518/2020
UK419,England/CAMC-942BBD/2020
UK111,England/LIVE-AA1F6/2020
UK403,England/LIVE-AA202/2020
UK2096,England/LIVE-AA439/2020
UK69,England/LIVE-A9B53/2020
UK835,England/LIVE-A91F7/2020
UK939,England/CAMB-1B59A4/2020
UK1696,England/ALDP-8B4FF7/2020
UK1738,England/ALDP-8B6E61/2020
UK706,England/PORT-2D269A/2020
UK2090,England/QEUH-89ACB4/2020
UK80,England/LCST-24DC416/2020
UK1751,England/LCST-24DC23A/2020
UK1587,England/LCST-24DB374/2020
UK905,England/LCST-24DAD68/2020
UK1190,England/LCST-24DB532/2020
UK1969,England/LCST-24DB2D1/2020
UK1351,England/LCST-24DAF17/2020
UK845,England/LIVE-A75FD/2020
UK454,England/LIVE-A7FFF/2020
UK181,England/LIVE-A76FA/2020
UK1473,England/LIVE-A73C6/2020
UK1063,England/LIVE-A7609/2020
UK647,England/LIVE-A7593/2020
UK1159,England/LIVE-A7FA4/2020
UK732,England/PORT-2D173E/2020
UK372,England/MILK-848D67/2020
UK1674,England/MILK-8142CF/2020
UK1536,England/MILK-83E7C0/2020
UK1316,England/MILK-833312/2020
UK490,England/MILK-838702/2020
UK776,England/MILK-81E3A4/2020
UK758,England/MILK-8477D3/2020
UK1310,England/MILK-856197/2020
UK1453,England/MILK-866DAF/2020
UK793,England/MILK-86CE79/2020
UK1309,England/MILK-867A10/2020
UK1618,England/MILK-6F39B4/2020
UK238,England/MILK-86130C/2020
UK1407,England/QEUH-7DB78A/2020
UK885,Northern_Ireland/QEUH-7C6B77/2020
UK2069,England/QEUH-7CD2F3/2020
UK1068,Northern_Ireland/QEUH-7C801C/2020
UK579,England/QEUH-7A8540/2020
UK1986,England/QEUH-789FCF/2020
UK850,England/BRIS-130E93/2020
UK2106,England/BRIS-130D96/2020
UK581,England/BRIS-1310F6/2020
UK328,England/LOND-D9291/2020
UK1027,England/BRIS-130F81/2020
UK1009,England/OXON-B3707/2020
UK714,England/OXON-B3813/2020
UK849,England/OXON-B2DD9/2020
UK1434,England/OXON-B360A/2020
UK1758,England/OXON-B2DCA/2020
UK1828,England/OXON-B42BA/2020
UK416,England/OXON-B492E/2020
UK1111,England/MILK-61BFA5/2020
UK495,England/MILK-627CFA/2020
UK574,England/ALDP-6B0072/2020
UK784,Scotland/CVR1857/2020
UK1143,England/ALDP-648BD8/2020
UK1182,England/MILK-66BB39/2020
UK1121,England/ALDP-6499EC/2020
UK810,England/ALDP-655EA2/2020
UK1184,England/MILK-66F889/2020
UK772,England/LIVE-A5A87/2020
UK613,England/LIVE-A6682/2020
UK1422,England/LIVE-A6233/2020
UK543,England/LIVE-A547A/2020
UK482,England/LIVE-A5AE1/2020
UK77,England/LIVE-A634F/2020
UK622,England/LIVE-A58BA/2020
UK137,England/LIVE-A5B1B/2020
UK1461,England/LIVE-A66EC/2020
UK3,England/LIVE-A5823/2020
UK251,England/LIVE-A5A5A/2020
UK1511,England/LIVE-A5EA9/2020
UK1333,England/LIVE-A5D8E/2020
UK185,England/LIVE-A6770/2020
UK811,England/PORT-2D1DB4/2020
UK690,England/BIRM-61B2A/2020
UK1680,England/BIRM-61BC0/2020
UK204,Scotland/QEUH-5FE932/2020
UK1557,England/MILK-5596C5/2020
UK1508,England/ALDP-5D60FF/2020
UK284,England/ALDP-5CEE5A/2020
UK2126,England/ALDP-5D9636/2020
UK563,England/QEUH-5EB6B9/2020
UK85,England/BIRM-61CAF/2020
UK1909,England/ALDP-524292/2020
UK840,England/MILK-5147B4/2020
UK1077,England/ALDP-52AA85/2020
UK1424,England/QEUH-543B38/2020
UK1916,England/ALDP-59DD66/2020
UK1393,England/ALDP-5AB7A3/2020
UK1564,England/ALDP-59D64D/2020
UK1755,England/QEUH-54AF44/2020
UK987,England/BRIS-133443/2020
UK1521,England/LIVE-A1256/2020
UK919,England/LIVE-A2D90/2020
UK746,England/LIVE-A3D80/2020
UK483,England/LIVE-A4AB5/2020
UK178,England/LIVE-A4CFB/2020
UK385,England/PORT-2D1CF3/2020
UK610,England/PORT-2D1A71/2020
UK1053,England/PORT-2D1B23/2020
UK323,England/NORT-29C2F2/2020
UK1245,England/PHEC-22712/2020
UK1783,England/NOTT-112987/2020
UK1642,England/NOTT-11295A/2020
UK509,England/MILK-4BE3D7/2020
UK586,England/ALDP-4F5BAF/2020
UK1753,England/MILK-4AFFF3/2020
UK440,England/PHEC-22509/2020
UK1463,England/BHRT-24B370D/2020
UK451,Wales/PHWC-2D38C/2020
UK1762,Wales/PHWC-166CB8/2020
UK1944,Wales/PHWC-166F91/2020
UK763,England/BRIS-18539AE/2020
UK1495,England/BRIS-1853CF0/2020
UK1427,England/BRIS-1853531/2020
UK1719,England/BRIS-18532B2/2020
UK841,England/BRIS-1853E63/2020
UK988,England/BRIS-18536A7/2020
UK915,England/BRIS-1853D57/2020
UK2123,Scotland/EDB1928/2020
UK950,Scotland/EDB6444/2020
UK524,Wales/PHWC-167DB4/2020
UK122,Wales/PHWC-167FFA/2020
UK1571,Wales/PHWC-168C98/2020
UK430,Wales/PHWC-168445/2020
UK860,Wales/PHWC-168427/2020
UK362,England/NORT-29E5D9/2020
UK1582,England/LIVE-A1AA9/2020
UK1364,England/LIVE-A1AC7/2020
UK1304,England/LIVE-A31FD/2020
UK2137,England/LIVE-A2404/2020
UK1465,England/LIVE-A35D3/2020
UK1824,England/LIVE-A32BE/2020
UK1440,England/LIVE-A3245/2020
UK361,England/LIVE-A1A6D/2020
UK1249,England/LOND-D655F/2020
UK1624,England/BRIS-12B2F9/2020
UK918,England/LOND-D63CE/2020
UK1108,England/LOND-D6434/2020
UK1392,Wales/PHWC-165C6E/2020
UK1549,England/ALDP-4A4204/2020
UK2135,England/ALDP-49DE55/2020
UK1668,England/LOND-1286A78/2020
UK1545,Northern_Ireland/NIRE-10684D/2020
UK1943,Northern_Ireland/NIRE-106C41/2020
UK1445,England/NORW-ECAA2/2020
UK572,Scotland/EDB5072/2020
UK110,Scotland/EDB5488/2020
UK1532,Scotland/EDB5846/2020
UK423,Scotland/EDB5583/2020
UK1763,England/BIRM-61683/2020
UK1765,England/MILK-48249D/2020
UK1601,England/NOTT-1122AA/2020
UK1784,England/NOTT-1122E6/2020
UK42,England/SHEF-D1220/2020
UK912,England/BRIS-130561/2020
UK165,England/BRIS-130983/2020
UK486,England/LOND-D82DE/2020
UK1419,England/LOND-D8C94/2020
UK562,England/BIRM-607CD/2020
UK1940,England/MILK-4619FF/2020
UK933,England/NORT-2973B8/2020
UK1373,England/NORT-2984E1/2020
UK1482,England/LOND-D756D/2020
UK1092,England/LOND-D747F/2020
UK445,England/PORT-2D15DA/2020
UK1652,England/NORT-2958E8/2020
UK1237,England/BRIS-12FA39/2020
UK1936,England/BRIS-12F51A/2020
UK1635,England/BRIS-12F820/2020
UK444,England/BRIS-12F3A7/2020
UK50,England/BRIS-12F7F6/2020
UK803,England/BRIS-12F36B/2020
UK1459,England/BRIS-12F1E9/2020
UK824,England/BRIS-12EA67/2020
UK1970,England/BRIS-12FB54/2020
UK715,England/BRIS-12FAC0/2020
UK979,England/BRIS-12F8F3/2020
UK342,England/BRIS-12F6F9/2020
UK604,England/LOND-D71E1/2020
UK1714,England/LOND-D7169/2020
UK1115,Wales/PHWC-165536/2020
UK467,Scotland/CVR2298/2020
UK414,England/NORT-283E45/2020
UK1353,England/NORT-283C3C/2020
UK279,England/NORT-284293/2020
UK1503,England/NORT-283A50/2020
UK1492,England/NORT-295D9E/2020
UK876,England/SHEF-C0AD1/2020
UK1454,England/NORT-294E32/2020
UK15,Scotland/CVR113/2020
UK332,England/LOND-1261141/2020
UK1486,Scotland/EDB4775/2020
UK308,England/NORT-283971/2020
UK748,England/NORT-28420C/2020
UK1038,England/NORT-284424/2020
UK16,England/NORT-2841E1/2020
UK920,England/NORT-284C95/2020
UK253,England/LOND-125FF97/2020
UK29,England/LOND-12602D6/2020
UK796,England/LOND-1260AB0/2020
UK670,England/LOND-125FC18/2020
UK301,England/LOND-125FC36/2020
UK1745,England/LOND-126167F/2020
UK1311,England/LOND-D7002/2020
UK506,England/LOND-D70F3/2020
UK1142,England/BIRM-5F819/2020
UK248,England/LOND-D6E27/2020
UK975,England/LOND-D6E36/2020
UK1372,England/LOND-D6DA2/2020
UK452,England/LOND-D6D84/2020
UK1550,England/TFCI-26F98BB/2020
UK531,England/NORT-282013/2020
UK1980,England/NOTT-111EE3/2020
UK626,England/BRIS-12D28E/2020
UK1566,England/BRIS-12CDE8/2020
UK2075,England/LIVE-9F983/2020
UK1647,England/PORT-2D0070/2020
UK720,England/OXON-AFA41/2020
UK623,England/OXON-B1763/2020
UK1747,England/OXON-B070A/2020
UK1385,England/OXON-B0AA7/2020
UK1293,England/OXON-AF926/2020
UK1793,England/OXON-AF9AE/2020
UK307,England/OXON-B1BB2/2020
UK1429,Scotland/CVR3783/2020
UK377,Scotland/EDB2902/2020
UK1580,Wales/PHWC-1624A5/2020
UK226,England/NORT-28176A/2020
UK588,England/NORT-281AF8/2020
UK1602,England/NORT-281490/2020
UK914,Wales/PHWC-163529/2020
UK297,England/PORT-2CFE7A/2020
UK1031,England/LOND-124C540/2020
UK807,England/NORT-28AF2D/2020
UK2085,England/NORT-28C750/2020
UK1132,Wales/PHWC-160146/2020
UK1574,Wales/PHWC-160EB8/2020
UK1666,Northern_Ireland/NIRE-10534D/2020
UK1722,Northern_Ireland/NIRE-105468/2020
UK1296,Northern_Ireland/NIRE-102FB5/2020
UK35,England/EXET-137342/2020
UK1284,Northern_Ireland/NIRE-103FD2/2020
UK1415,England/TBSD-2488C4E/2020
UK1137,England/BRIS-127ECC/2020
UK2143,England/BRIS-127E71/2020
UK458,England/BRIS-12780A/2020
UK674,England/BRIS-12821A/2020
UK1460,England/BRIS-127EBD/2020
UK1752,Northern_Ireland/NIRE-103BFC/2020
UK2064,England/BIRM-5F6A6/2020
UK1776,England/BRIS-12B086/2020
UK681,England/LOND-D6A6F/2020
UK1478,England/LOND-D6A23/2020
UK1659,England/NORW-EA97A/2020
UK614,England/NORW-E9AE1/2020
UK1621,England/NORW-E8FF2/2020
UK1866,Wales/PHWC-15E5C7/2020
UK1530,Wales/PHWC-15E8EC/2020
UK1593,Wales/PHWC-15D5B9/2020
UK680,Wales/PHWC-15DC0F/2020
UK1272,Wales/PHWC-15DE54/2020
UK1410,Wales/PHWC-15E521/2020
UK1131,Wales/PHWC-15DCD2/2020
UK583,Wales/PHWC-15C16B/2020
UK170,Wales/PHWC-15C65D/2020
UK1513,Wales/PHWC-15CA15/2020
UK1655,Wales/PHWC-15C72D/2020
UK5738,Wales/PHWC-15C110/2020
UK179,Wales/PHWC-15D1B5/2020
UK1483,England/PHEC-22123/2020
UK960,England/PHEC-22220/2020
UK1302,England/PHEC-22071/2020
UK867,England/PHEC-2209F/2020
UK898,England/PHEC-22017/2020
UK1368,England/PHEC-21E3C/2020
UK959,Scotland/EDB5391/2020
UK1180,Scotland/EDB5380/2020
UK1431,England/NORT-285177/2020
UK1335,Scotland/EDB5370/2020
UK1902,England/GSTT-265E483/2020
UK1712,England/BRIS-129CEE/2020
UK694,England/BRIS-12A2DC/2020
UK1662,England/BRIS-129E06/2020
UK1925,England/SHEF-CA10F/2020
UK813,England/SHEF-C676B/2020
UK1243,Scotland/CVR3445/2020
UK1805,England/NORW-EAEB7/2020
UK1345,England/NORW-EAFB4/2020
UK1470,England/NORW-EB557/2020
UK730,England/CAMB-1B2DC9/2020
UK854,Wales/PHWC-32AAD/2020
UK1165,Wales/PHWC-29924/2020
UK1308,Wales/PHWC-36441/2020
UK340,Wales/PHWC-2C2CC/2020
UK1319,Wales/PHWC-369D9/2020
UK795,England/GSTT-265E289/2020
UK1604,England/GSTT-265E25C/2020
UK1562,England/CAMB-1B1489/2020
UK272,England/CAMB-1B1902/2020
UK1354,Scotland/EDB5095/2020
UK1768,England/GSTT-265E131/2020
UK1203,England/SHEF-C4D6B/2020
UK78,England/NORT-289128/2020
UK886,England/NORT-289119/2020
UK1726,England/BRIS-128F8C/2020
UK921,England/BRIS-1286B4/2020
UK1011,Scotland/EDB5110/2020
UK425,Scotland/EDB5107/2020
UK1907,England/PHEC-21740/2020
UK1260,England/PHEC-216DA/2020
UK209,England/NORT-288D9E/2020
UK1786,Wales/PHWC-35CFF/2020
UK1413,Wales/PHWC-34BD5/2020
UK1360,Wales/PHWC-35512/2020
UK1149,Wales/PHWC-355D6/2020
UK1871,Wales/PHWC-34EBE/2020
UK1615,Wales/PHWC-35327/2020
UK1985,Wales/PHWC-35688/2020
UK1421,Wales/PHWC-355C7/2020
UK1638,England/BRIS-1268DE/2020
UK410,England/BRIS-126A05/2020
UK1901,England/BRIS-12611F/2020
UK2109,England/NORW-E95C2/2020
UK277,England/LOND-124CDFD/2020
UK1444,England/GSTT-265E007/2020
UK446,England/GSTT-265DDF2/2020
UK866,England/GSTT-265DD89/2020
UK302,England/GSTT-265DE95/2020
UK81,England/GSTT-265DE4A/2020
UK1978,England/BIRM-5F318/2020
UK92,England/BIRM-5EEBE/2020
UK1750,England/CAMB-1B0A97/2020
UK1934,England/EXET-1363E9/2020
UK1338,England/EXET-136501/2020
UK1438,Scotland/EDB4629/2020
UK322,England/OXON-AF513/2020
UK861,England/OXON-AFD1B/2020
UK1746,England/OXON-AF373/2020
UK1096,England/CAMB-1AE9BD/2020
UK192,Northern_Ireland/NIRE-FADB7/2020
UK1084,Northern_Ireland/NIRE-FB1BA/2020
UK624,Scotland/CVR2871/2020
UK1646,Scotland/CVR3004/2020
UK725,Scotland/CVR2312/2020
UK2124,Northern_Ireland/NIRE-FA82F/2020
UK421,England/LIVE-9EB51/2020
UK2084,England/LIVE-9EEFE/2020
UK223,England/LIVE-9E3B3/2020
UK358,England/LIVE-9E4FC/2020
UK1039,England/LIVE-9D7B8/2020
UK2116,England/LIVE-9EFDD/2020
UK1390,England/LIVE-9EFFB/2020
UK1423,England/LIVE-9D78B/2020
UK1480,England/LIVE-9D67F/2020
UK162,England/LIVE-9E2C5/2020
UK1451,England/LIVE-9D5FA/2020
UK259,England/LIVE-9E0E9/2020
UK129,England/LIVE-9E043/2020
UK1101,England/GSTT-265D6AC/2020
UK710,England/CAMB-1AE09A/2020
UK1028,England/CAMB-1ADF34/2020
UK2129,England/CAMB-1AE67A/2020
UK97,Scotland/GCVR-170574/2020
UK287,Scotland/GCVR-170A2A/2020
UK5518,Scotland/GCVR-1710DC/2020
UK468,Scotland/GCVR-170019/2020
UK228,Scotland/GCVR-17032F/2020
UK1507,Scotland/GCVR-17027D/2020
UK1290,Scotland/GCVR-170A39/2020
UK225,England/BIRM-5ED84/2020
UK1802,England/BIRM-5EE18/2020
UK1658,England/PHEC-2125E/2020
UK397,England/LOND-D3C02/2020
UK1185,England/LOND-D3B50/2020
UK1957,England/CAMB-1AEBB7/2020
UK957,England/GSTT-265D86A/2020
UK485,England/GSTT-265D8E2/2020
UK1761,England/GSTT-265D83D/2020
UK2005,England/LIVE-9A900/2020
UK1382,England/LIVE-9CF75/2020
UK821,England/LIVE-9B36B/2020
UK1510,England/LIVE-9AA1C/2020
UK537,England/LIVE-9C397/2020
UK1023,England/LIVE-9C6F8/2020
UK1164,England/LIVE-9C4EF/2020
UK1594,England/LIVE-9ABCE/2020
UK1334,England/LIVE-9AF1D/2020
UK2000,England/LIVE-9AEF2/2020
UK1576,England/LIVE-9AF3B/2020
UK1110,England/LIVE-9BEB5/2020
UK54,England/LIVE-9A496/2020
UK2011,England/LIVE-9C17F/2020
UK1781,England/LIVE-9A44B/2020
UK278,England/LIVE-9C3A6/2020
UK1485,England/LIVE-9B00A/2020
UK154,England/LIVE-9C87A/2020
UK398,England/LIVE-9CF57/2020
UK1541,England/LIVE-9D31E/2020
UK755,England/LIVE-9D1F6/2020
UK428,England/LIVE-9C212/2020
UK1664,England/LIVE-9AE3E/2020
UK1326,England/LIVE-9AB28/2020
UK1056,England/LIVE-9AFB3/2020
UK1737,England/LIVE-9C2C7/2020
UK435,England/LIVE-9AF59/2020
UK1287,England/LIVE-9D1BA/2020
UK182,England/LIVE-9ADE6/2020
UK906,England/LIVE-9AFFF/2020
UK68,England/LIVE-9C519/2020
UK1357,England/LIVE-9D150/2020
UK4453,Northern_Ireland/NIRE-1021DD/2020
UK314,Northern_Ireland/NIRE-10201C/2020
UK990,Northern_Ireland/NIRE-10229E/2020
UK140,Northern_Ireland/NIRE-1021FB/2020
UK1430,England/LOND-D6917/2020
UK1962,England/LOND-D61A6/2020
UK1702,Wales/PHWC-2E1EB/2020
UK335,Wales/PHWC-2E1AF/2020
UK1554,Wales/PHWC-31D5A/2020
UK1676,Wales/PHWC-321B7/2020
UK985,Wales/PHWC-294E7/2020
UK1706,Wales/PHWC-31F09/2020
UK608,England/CAMB-1AD57E/2020
UK1173,England/CAMB-1ACD68/2020
UK1313,Scotland/GCVR-170F1C/2020
UK135,Scotland/GCVR-1713D3/2020
UK658,Scotland/GCVR-1707AB/2020
UK1489,Scotland/GCVR-171704/2020
UK1002,Scotland/GCVR-16FA00/2020
UK392,England/EXET-135DA0/2020
UK73,England/GSTT-265D615/2020
UK2113,England/PHEC-20CE8/2020
UK4528,England/EXET-135EBC/2020
UK4495,England/SHEF-D0607/2020
UK1370,England/LIVE-9DC5F/2020
UK567,England/LOND-D55BA/2020
UK1443,England/LOND-D55C9/2020
UK466,England/NOTT-110770/2020
UK373,England/NOTT-110637/2020
UK121,England/BIRM-5E883/2020
UK112,England/BIRM-5E7EO/2020
UK1868,England/BIRM-5E7D1/2020
UK147,England/BIRM-5E7A4/2020
UK227,England/SHEF-CE6DF/2020
UK1924,England/CAMB-1ABC02/2020
UK1299,England/CAMB-1ABC20/2020
UK1414,England/NOTT-110567/2020
UK734,England/SHEF-D077D/2020
UK5098,Scotland/CVR2281/2020
UK265,England/GSTT-265DC31/2020
UK833,England/EXET-1358FA/2020
UK2754,Wales/PHWC-28D74/2020
UK4477,England/CAMB-1ABF45/2020
UK1439,England/PORT-2CF2F6/2020
UK289,England/SHEF-CA846/2020
UK1079,England/CAMB-82FBE/2020
UK1695,Wales/PHWC-2D1CE/2020
UK1821,Wales/PHWC-2A2DD/2020
UK880,Wales/PHWC-2C7FA/2020
UK1189,Wales/PHWC-2A48C/2020
UK999,Wales/PHWC-2A1B2/2020
UK2146,Wales/PHWC-2EEB7/2020
UK768,Wales/PHWC-2D665/2020
UK74,Wales/PHWC-2EE8A/2020
UK1704,Wales/PHWC-2EC71/2020
UK1113,Wales/PHWC-2D6B0/2020
UK303,Wales/PHWC-2A39E/2020
UK1206,Wales/PHWC-2CA2E/2020
UK1633,Wales/PHWC-2A3CB/2020
UK1014,Wales/PHWC-2D3C8/2020
UK1740,Wales/PHWC-2A4F5/2020
UK1250,Scotland/EDB2660/2020
UK4508,England/CAMB-82D0F/2020
UK1154,England/CAMB-83296/2020
UK997,England/CAMB-82279/2020
UK869,England/CAMB-831C6/2020
UK243,England/CAMB-824DD/2020
UK1965,England/PHEC-209E1/2020
UK664,England/PHEC-208F3/2020
UK104,England/NOTT-110312/2020
UK1,England/BIRM-5E698/2020
UK1555,England/BRIS-125417/2020
UK186,England/BRIS-124A61/2020
UK1698,England/BRIS-1257B4/2020
UK242,England/BRIS-124BE6/2020
UK770,England/BRIS-12481C/2020
UK1568,England/BRIS-125C2E/2020
UK1506,England/BRIS-124D4A/2020
UK344,England/BRIS-125927/2020
UK995,England/LIVE-9CB80/2020
UK1685,England/LOND-D6030/2020
UK25,England/LOND-D604F/2020
UK952,England/LOND-D5B4F/2020
UK2117,England/NORW-E8086/2020
UK900,England/NORW-E8D43/2020
UK1553,England/NORW-E72AF/2020
UK1864,England/NORW-E70E1/2020
UK1171,England/LOND-D5F52/2020
UK1777,England/LOND-D5F34/2020
UK2060,England/LOND-D5D94/2020
UK337,England/SHEF-D1E3B/2020
UK1670,England/LIVE-9BC7F/2020
UK441,Scotland/CVR239/2020
UK2019,England/SHEF-CBE8F/2020
UK1303,England/PHEC-20091/2020
UK341,Scotland/EDB2445/2020
UK1789,England/OXON-AE277/2020
UK472,England/OXON-AEC1F/2020
UK865,England/OXON-AE9AF/2020
UK1403,England/OXON-AE848/2020
UK4550,England/OXON-ADE92/2020
UK1572,England/OXON-AD014/2020
UK1458,Scotland/EDB2476/2020
UK998,England/CAMB-81F46/2020
UK1900,England/CAMB-8166F/2020
UK1045,England/CAMB-80D5C/2020
UK208,England/CAMB-8141A/2020
UK685,England/CAMB-817F3/2020
UK1516,England/LIVE-9A162/2020
UK1524,England/PHEC-1EB1D/2020
UK268,England/PHEC-1E8F8/2020
UK286,England/SHEF-C9BB7/2020
UK1876,England/CAMB-820CA/2020
UK163,England/LIVE-9A28D/2020
UK36,England/LIVE-9A38A/2020
UK1261,Wales/PHWC-2BE32/2020
UK1548,Wales/PHWC-2B7CE/2020
UK1537,Wales/PHWC-2BF6C/2020
UK1020,Wales/PHWC-2F162/2020
UK338,Wales/PHWC-2BC74/2020
UK1400,Wales/PHWC-2F566/2020
UK852,England/SHEF-CCD90/2020
UK1501,England/LOND-D53B0/2020
UK1286,England/LOND-D52FF/2020
UK538,England/NOTT-10FE7F/2020
UK913,England/NOTT-10FF12/2020
UK1021,England/PHEC-20653/2020
UK211,England/PHEC-20732/2020
UK96,England/SHEF-C379B/2020
UK2114,England/CAMB-80114/2020
UK929,England/CAMB-805FA/2020
UK1241,England/PHEC-1FB85/2020
UK546,England/OXON-AEF34/2020
UK1914,England/NOTT-10FC93/2020
UK93,England/PHEC-1F675/2020
UK1629,England/PHEC-1F96D/2020
UK1632,England/PHEC-1F271/2020
UK1117,Scotland/CVR1388/2020
UK1104,Scotland/CVR1011/2020
UK2,Scotland/CVR951/2020
UK2032,England/PHEC-1ED17/2020
UK355,England/BRIS-12373E/2020
UK1634,England/LIVE-99B65/2020
UK2024,England/PHEC-1EFD5/2020
UK1381,England/PHEC-1F03B/2020
UK1771,Wales/PHWC-299F7/2020
UK830,England/NOTT-10F9AB/2020
UK1558,England/PHEC-1C739/2020
UK639,England/PHEC-1C784/2020
UK1775,England/LOND-D4E47/2020
UK578,England/LIVE-99804/2020
UK1094,England/CAMB-7D0A4/2020
UK4519,England/CAMB-7CA10/2020
UK1622,England/CAMB-7BD90/2020
UK677,England/CAMB-7CE05/2020
UK1760,England/CAMB-7D4F3/2020
UK765,England/CAMB-7C5E2/2020
UK1222,England/CAMB-7B7DE/2020
UK539,England/CAMB-7C694/2020
UK106,England/CAMB-7D10B/2020
UK779,England/CAMB-7CE41/2020
UK974,England/CAMB-7C3D9/2020
UK1420,England/CAMB-7F8AA/2020
UK570,England/LOND-D4919/2020
UK1080,England/LOND-D48D0/2020
UK839,England/OXON-AC868/2020
UK438,England/NOTT-10F4AA/2020
UK683,England/EXET-135098/2020
UK911,England/LOND-D473D/2020
UK4773,England/LOND-D37D4/2020
UK823,England/LOND-D3710/2020
UK1504,England/LOND-D4515/2020
UK1613,Scotland/CVR1929/2020
UK966,England/LOND-D4612/2020
UK295,Scotland/EDB1679/2020
UK1917,England/LOND-D4A9E/2020
UK978,Northern_Ireland/NIRE-FA85C/2020
UK1217,England/CAMB-7DD16/2020
UK5506,England/CAMB-7DC91/2020
UK346,Northern_Ireland/NIRE-FA959/2020
UK1024,England/LOND-D41C6/2020
UK1251,England/LOND-D43A2/2020
UK1928,England/LOND-D43EE/2020
UK130,Scotland/CVR304/2020
UK1019,England/PHEC-1C423/2020
UK684,Wales/PHWC-29DA0/2020
