UK_lineage,taxon
UK5696,England/PHEC-2228A/2020
UK115,England/NORT-28ABDE/2020
UK351,England/SHEF-C676B/2020
UK182,England/CAMB-1B2822/2020
UK368,Scotland/EDB5251/2020
UK176,Scotland/CVR3370/2020
UK2267,Scotland/EDB5091/2020
UK996,England/NORW-EC3E3/2020
UK248,England/PHEC-21DC6/2020
UK486,England/PHEC-21BBD/2020
UK2073,England/PHEC-21A1A/2020
UK5101,Wales/PHWC-32991/2020
UK5108,Wales/PHWC-2C2CC/2020
UK4427,Scotland/CVR2192/2020
UK5894,Scotland/EDB5100/2020
UK309,England/CAMB-1B20DF/2020
UK447,England/NORT-289708/2020
UK499,England/NORT-2897EA/2020
UK402,England/NORT-289744/2020
UK280,England/NORT-289595/2020
UK5403,England/NORT-289119/2020
UK1863,England/NORT-289058/2020
UK302,England/BRIS-1292CE/2020
UK5414,England/BRIS-1286B4/2020
UK81,England/SHEF-CD807/2020
UK1388,England/SHEF-C4D6B/2020
UK2010,Scotland/EDB5110/2020
UK209,England/NORT-288D9E/2020
UK2009,England/NORT-28A38B/2020
UK1212,England/NORT-28A1DC/2020
UK432,England/NORT-28A34F/2020
UK1218,England/NORT-28A0EE/2020
UK149,England/LOND-D5981/2020
UK5704,Wales/PHWC-35CFF/2020
UK157,Wales/PHWC-35D92/2020
UK417,England/BRIS-126452/2020
UK5555,England/BRIS-1268CF/2020
UK382,England/BRIS-12611F/2020
UK1223,England/NORW-E701E/2020
UK5445,England/BIRM-5F318/2020
UK92,England/BIRM-5EEBE/2020
UK48,Scotland/GCVR-172BF8/2020
UK4524,England/CAMB-1AF07B/2020
UK3046,Northern_Ireland/NIRE-FAFDF/2020
UK84,Northern_Ireland/NIRE-FB6F7/2020
UK487,Northern_Ireland/NIRE-FB1BA/2020
UK324,Scotland/CVR2871/2020
UK603,England/LIVE-9E5BD/2020
UK259,England/LIVE-9DF38/2020
UK442,England/LIVE-9D6E8/2020
UK597,England/LIVE-9E720/2020
UK2020,England/LIVE-9E553/2020
UK2,England/LIVE-9D484/2020
UK341,England/LIVE-9E34A/2020
UK2023,England/LIVE-9D67F/2020
UK525,Wales/PHWC-32CD4/2020
UK258,Wales/PHWC-32D0E/2020
UK1404,Wales/PHWC-33E46/2020
UK1613,Wales/PHWC-33B4F/2020
UK301,Wales/PHWC-3423A/2020
UK515,Scotland/EDB4342/2020
UK225,England/BIRM-5ED84/2020
UK2047,England/CAMB-1AE689/2020
UK1846,Scotland/GCVR-170574/2020
UK5518,Scotland/GCVR-1710DC/2020
UK5548,Scotland/GCVR-17032F/2020
UK5317,Scotland/GCVR-170C24/2020
UK434,Scotland/CVR1825/2020
UK265,England/LIVE-9A593/2020
UK430,England/LIVE-9A645/2020
UK428,England/LIVE-9B27D/2020
UK352,England/LIVE-9C634/2020
UK4521,England/LIVE-9A478/2020
UK4475,England/LIVE-9C555/2020
UK1083,England/LIVE-9C519/2020
UK2063,Northern_Ireland/NIRE-1022CB/2020
UK4453,Northern_Ireland/NIRE-1021DD/2020
UK564,Northern_Ireland/NIRE-10201C/2020
UK559,Northern_Ireland/NIRE-1021EC/2020
UK406,Wales/PHWC-31A17/2020
UK1534,Wales/PHWC-2DE8B/2020
UK2115,Wales/PHWC-29168/2020
UK181,Wales/PHWC-2E2D9/2020
UK1321,Wales/PHWC-2E1AF/2020
UK1790,Wales/PHWC-294D8/2020
UK300,Wales/PHWC-2E00C/2020
UK279,Wales/PHWC-2953F/2020
UK139,England/LOND-D6917/2020
UK118,England/LOND-D6838/2020
UK393,Northern_Ireland/NIRE-FC0DA/2020
UK1620,England/EXET-135A12/2020
UK407,England/PHEC-20D8B/2020
UK3189,England/EXET-135D91/2020
UK3194,England/EXET-135C2B/2020
UK4495,England/SHEF-D0607/2020
UK338,England/SHEF-CFDD9/2020
UK4528,England/EXET-135EBC/2020
UK3212,England/LOND-D523B/2020
UK598,England/LOND-D5277/2020
UK536,England/LOND-D571E/2020
UK3341,England/LOND-D4BAA/2020
UK1954,Scotland/CVR2982/2020
UK227,England/CAMB-1ABC20/2020
UK592,Scotland/CVR3082/2020
UK273,England/NOTT-110567/2020
UK1622,England/SHEF-D077D/2020
UK543,Scotland/EDB3501/2020
UK466,Scotland/CVR2691/2020
UK4477,England/CAMB-1ABF45/2020
UK285,Scotland/CVR427/2020
UK346,Scotland/CVR910/2020
UK1785,Scotland/CVR579/2020
UK303,Wales/PHWC-3076C/2020
UK529,Wales/PHWC-3117C/2020
UK2907,Wales/PHWC-314EC/2020
UK4537,Wales/PHWC-30F82/2020
UK2754,Wales/PHWC-28D74/2020
UK522,England/CAMB-83A52/2020
UK4505,Wales/PHWC-2EF3C/2020
UK372,Wales/PHWC-2EEB7/2020
UK1557,Wales/PHWC-2D665/2020
UK546,Wales/PHWC-2D340/2020
UK296,Wales/PHWC-2D45C/2020
UK318,Wales/PHWC-2A45F/2020
UK539,Wales/PHWC-2D46B/2020
UK2195,Wales/PHWC-2CA88/2020
UK585,England/SHEF-C71B7/2020
UK4508,England/CAMB-82D0F/2020
UK4539,England/CAMB-82279/2020
UK389,England/CAMB-843ED/2020
UK1959,England/CAMB-8306F/2020
UK183,England/CAMB-831C6/2020
UK587,England/CAMB-824DD/2020
UK3269,England/PHEC-20A39/2020
UK102,England/PHEC-20BBE/2020
UK424,England/PHEC-208F3/2020
UK461,England/NOTT-1101FA/2020
UK360,England/LOND-D5EBF/2020
UK367,England/NORW-E6DEB/2020
UK253,England/NORW-E72AF/2020
UK621,England/BIRM-5E73B/2020
UK1615,England/LIVE-9CB80/2020
UK230,England/LOND-D606D/2020
UK25,England/LOND-D604F/2020
UK1616,England/BRIS-124D59/2020
UK221,England/BRIS-125AAC/2020
UK4506,England/BRIS-125550/2020
UK3567,England/BRIS-125ABB/2020
UK440,England/BRIS-1259EB/2020
UK45,England/BRIS-1252FF/2020
UK555,England/BRIS-125927/2020
UK512,England/BRIS-124E38/2020
UK62,England/LOND-D5BC7/2020
UK1073,Scotland/CVR258/2020
UK293,England/SHEF-C7A34/2020
UK135,England/SHEF-CEE04/2020
UK540,Scotland/CVR2810/2020
UK469,England/LOND-D3965/2020
UK921,England/OXON-AE4F9/2020
UK399,England/OXON-AD393/2020
UK3381,England/OXON-AE611/2020
UK1008,England/OXON-AD6B8/2020
UK4550,England/OXON-ADE92/2020
UK3031,England/OXON-AD296/2020
UK545,Scotland/EDB2445/2020
UK4552,England/CAMB-81F46/2020
UK201,England/CAMB-82929/2020
UK2787,England/CAMB-7E683/2020
UK208,England/CAMB-8141A/2020
UK4458,England/CAMB-817F3/2020
UK3433,England/LOND-D5471/2020
UK3020,England/SHEF-CCD90/2020
UK2533,England/SHEF-D03C4/2020
UK413,England/LOND-D53CF/2020
UK3024,Wales/PHWC-2BB86/2020
UK541,Wales/PHWC-2B61C/2020
UK551,Wales/PHWC-2F19F/2020
UK5647,England/LIVE-99EC6/2020
UK2788,England/LIVE-9A00B/2020
UK3473,England/SHEF-C6859/2020
UK471,England/PHEC-1FB94/2020
UK96,England/SHEF-C379B/2020
UK5228,England/SHEF-D3358/2020
UK356,England/OXON-AED49/2020
UK3481,England/OXON-AEF9E/2020
UK311,England/OXON-AD0C9/2020
UK127,England/OXON-AEC88/2020
UK1810,Scotland/EDB2106/2020
UK234,Scotland/CVR1011/2020
UK595,England/BIRM-5E2D0/2020
UK3897,England/BIRM-5E2FE/2020
UK130,England/BRIS-12308E/2020
UK5210,England/BRIS-123B9C/2020
UK197,England/BRIS-12314F/2020
UK251,England/BRIS-1231C7/2020
UK455,England/BRIS-123A71/2020
UK160,England/PHEC-1EFD5/2020
UK2081,England/PHEC-1F3AB/2020
UK2263,England/PHEC-1F314/2020
UK1102,England/PHEC-1F781/2020
UK4492,England/NOTT-10F9AB/2020
UK1094,England/CAMB-7D0A4/2020
UK4519,England/CAMB-7CA10/2020
UK489,England/CAMB-7D2AE/2020
UK3632,England/CAMB-7E0B2/2020
UK2528,England/CAMB-7D9B8/2020
UK441,England/CAMB-7CFA8/2020
UK159,England/CAMB-7DC28/2020
UK228,England/CAMB-7C694/2020
UK1356,England/CAMB-7D10B/2020
UK3047,England/CAMB-7E225/2020
UK336,England/SHEF-CFE6D/2020
UK3052,England/OXON-AC868/2020
UK397,England/OXON-AC6AA/2020
UK439,England/OXON-AC710/2020
UK316,England/20169002804/2020
UK2069,England/20169004404/2020
UK580,England/20169002704/2020
UK1813,England/20168032304/2020
UK362,England/SHEF-D0F84/2020
UK3037,England/EXET-135098/2020
UK4565,England/LOND-D4612/2020
UK3691,England/LOND-D4621/2020
UK290,Scotland/EDB1707/2020
UK3675,England/LOND-D41C6/2020
UK5506,England/CAMB-7DC91/2020
UK4503,Northern_Ireland/NIRE-FA959/2020
UK4773,England/LOND-D37D4/2020
UK4456,Scotland/CVR1270/2020
UK103,Wales/PHWC-2A149/2020
UK2082,Wales/PHWC-29FE6/2020
UK1730,Wales/PHWC-29BA6/2020
UK312,Wales/PHWC-2B272/2020
UK1129,Scotland/CVR304/2020
UK4406,England/20164070804/2020
UK1903,England/PHEC-1E791/2020
UK3710,England/PHEC-1E89E/2020
UK392,England/PHEC-1D96F/2020
UK4567,England/PHEC-1E175/2020
UK172,England/20098017604/2020
UK1604,England/PHEC-1DFB8/2020
UK532,England/PHEC-1DA4E/2020
UK1337,England/PHEC-1DFF4/2020
UK510,England/PHEC-1E3CA/2020
UK484,England/PHEC-1DB96/2020
UK511,England/PHEC-1DC57/2020
UK475,England/PHEC-1DD27/2020
UK3832,England/PHEC-1DD18/2020
UK420,England/NORW-E898B/2020
UK613,England/NOTT-10F1C1/2020
UK3752,Northern_Ireland/NIRE-FB448/2020
UK1644,England/20149007104/2020
UK375,England/CAMB-7C00F/2020
UK363,England/SHEF-D0591/2020
UK5592,England/SHEF-C916A/2020
UK5624,England/SHEF-C77F1/2020
UK3,England/20149051704/2020
UK605,England/20100003104/2020
UK586,England/20156050804/2020
UK343,England/CAMB-798EC/2020
UK67,England/CAMB-7A854/2020
UK1955,England/CAMB-78C69/2020
UK4571,England/CAMB-794D9/2020
UK1322,England/CAMB-79BD4/2020
UK1273,England/CAMB-77FF8/2020
UK4801,England/CAMB-7A809/2020
UK1963,England/CAMB-7A7DF/2020
UK3819,England/CAMB-7A3AE/2020
UK1369,England/NOTT-10EE9E/2020
UK281,England/LIVE-99725/2020
UK236,England/LIVE-98FF1/2020
UK4498,Scotland/EDB1582/2020
UK2332,Scotland/EDB1583/2020
UK1817,England/NOTT-10EDEC/2020
UK1087,England/201061453/2020
UK337,England/201080051/2020
UK1966,England/201061457/2020
UK329,England/201080053/2020
UK1880,England/201061456/2020
UK327,England/CAMB-7B422/2020
UK2339,England/BRIS-122CD6/2020
UK576,England/BRIS-1226C9/2020
UK383,England/BRIS-1224FC/2020
UK237,England/20109008504/2020
UK1093,England/20109023404/2020
UK2245,England/201121158/2020
UK4419,England/201100040/2020
UK1896,England/201100347/2020
UK3044,England/201090694/2020
UK19,England/201101382/2020
UK57,Scotland/EDB1172/2020
UK1654,Scotland/EDB1169/2020
UK1978,Scotland/EDB1167/2020
UK292,Scotland/EDB1168/2020
UK298,Scotland/CVR1691/2020
UK4396,England/201141474/2020
UK4473,England/201141047/2020
UK5776,England/201161230/2020
UK616,England/CAMB-7AC0D/2020
UK30,England/20119069204/2020
UK218,England/20119086704/2020
UK2746,England/20120036604/2020
UK68,England/20120007604/2020
UK412,England/20118051204/2020
UK2774,England/20118123204/2020
UK136,England/20119002204/2020
UK260,England/20118050404/2020
UK460,England/20124008604/2020
UK1396,England/20122007204/2020
UK299,England/20124009704/2020
UK3051,England/CAMB-78917/2020
UK3071,Wales/PHWC-28855/2020
UK1705,Wales/PHWC-28794/2020
UK223,Wales/PHWC-278B0/2020
UK95,Wales/PHWC-27ABA/2020
UK1397,Wales/PHWC-27364/2020
UK395,Wales/PHWC-27DFD/2020
UK262,Wales/PHWC-28345/2020
UK628,Wales/PHWC-27373/2020
UK294,Wales/PHWC-27AC9/2020
UK69,England/CAMB-79AE6/2020
UK4914,England/CAMB-77C97/2020
UK334,England/CAMB-75ACC/2020
UK3018,England/CAMB-75FCD/2020
UK418,England/CAMB-76560/2020
UK5801,England/CAMB-75F81/2020
UK1326,England/20129111904/2020
UK4497,England/20130054704/2020
UK561,England/20129133904/2020
UK4590,England/20129166204/2020
UK609,England/20129147002/2020
UK123,England/20129078704/2020
UK1419,England/20129142004/2020
UK610,England/20129161204/2020
UK4397,England/20129050802/2020
UK689,England/20129171404/2020
UK4931,England/20140003204/2020
UK347,England/SHEF-C2F76/2020
UK5913,England/20126027106/2020
UK5839,England/20128011006/2020
UK169,England/20128002004/2020
UK50,England/20128035406/2020
UK4657,England/20128085204/2020
UK4478,England/20126001204/2020
UK1314,England/20129025404/2020
UK446,England/20129035504/2020
UK4032,England/CAMB-771C5/2020
UK503,England/CAMB-76472/2020
UK547,England/CAMB-7782A/2020
UK358,England/CAMB-779EB/2020
UK5488,England/CAMB-771B6/2020
UK90,England/20134081904/2020
UK255,England/20134067604/2020
UK560,England/SHEF-C706F/2020
UK4056,England/SHEF-D11D8/2020
UK205,England/20130065604/2020
UK549,England/20130069504/2020
UK410,England/20132024204/2020
UK249,England/20132004804/2020
UK473,England/20134004804/2020
UK5827,England/20134004204/2020
UK1096,England/20134005104/2020
UK4073,England/SHEF-D2869/2020
UK1294,England/SHEF-C72F0/2020
UK504,England/20139016804/2020
UK5829,England/20129163304/2020
UK5493,England/20138025704/2020
UK435,England/20139015704/2020
UK472,England/20138020004/2020
UK1731,England/201360198/2020
UK577,England/20140002204/2020
UK615,England/20139070504/2020
UK282,England/CAMB-71BFA/2020
UK78,England/CAMB-7217F/2020
UK5833,England/CAMB-724D0/2020
UK289,England/CAMB-72625/2020
UK4658,England/CAMB-72995/2020
UK4602,England/CAMB-725EC/2020
UK4603,England/CAMB-71AFD/2020
UK4130,England/CAMB-78461/2020
UK165,England/CAMB-78328/2020
UK5041,England/20144049004/2020
UK1046,England/20144022904/2020
UK5068,England/20140009802/2020
UK3330,England/20144063504/2020
UK4169,England/20140070604/2020
UK922,England/CAMB-73B8F/2020
UK4201,England/20139010604/2020
UK5849,England/20146011804/2020
UK500,England/20140007802/2020
UK443,England/20148006804/2020
UK638,England/201360506/2020
UK286,England/SHEF-C0109/2020
UK1768,Scotland/EDB598/2020
UK4235,Scotland/EDB625/2020
UK256,Scotland/CVR452/2020
UK3055,England/CAMB-738C4/2020
UK4239,England/CAMB-738B5/2020
UK4613,England/CAMB-737A9/2020
UK4499,England/20140048704/2020
UK5923,England/20136088702/2020
UK396,England/CAMB-73ACE/2020
UK4614,England/20132051502/2020
UK314,England/20132053202/2020
UK573,England/20114099003/2020
UK200,England/20132048102/2020
UK4491,England/NOTT-10EB3D/2020
UK2889,England/NOTT-10E8CD/2020
UK252,England/NOTT-10E8FA/2020
UK1050,England/NOTT-10E599/2020
UK1447,England/NOTT-10E766/2020
UK596,England/BRIS-121CB9/2020
UK33,England/BRIS-121ACE/2020
UK1070,England/CAMB-72F66/2020
UK1897,England/BRIS-1219D0/2020
UK1453,England/CAMB-72F93/2020
UK1186,England/CAMB-736F7/2020
UK144,England/CAMB-741AA/2020
UK17,England/CAMB-7417D/2020
UK4472,England/SHEF-C051C/2020
UK4618,Scotland/CVR135/2020
UK1851,Scotland/EDB392/2020
UK558,Scotland/EDB382/2020
UK1668,England/20139042904/2020
UK1614,England/CAMB-74571/2020
UK1320,Wales/PHWC-24FFA/2020
UK4324,Wales/PHWC-24F54/2020
UK26,Wales/PHWC-24EEE/2020
UK482,Wales/PHWC-24F18/2020
UK608,England/CAMB-74A72/2020
UK7,Scotland/CVR170/2020
UK416,Scotland/EDB278/2020
UK1048,Scotland/CVR634/2020
UK4620,England/CAMB-753B2/2020
UK4621,England/CAMB-752F1/2020
UK838,England/CAMB-75279/2020
UK1047,England/CAMB-751C7/2020
UK20,England/CAMB-7519A/2020
UK238,England/CAMB-75297/2020
UK4479,England/CAMB-75358/2020
UK1895,Scotland/EDB183/2020
UK5664,Wales/PHWC-24DB4/2020
UK1898,England/CAMB-74D6A/2020
UK2785,England/CAMB-74D5B/2020
UK277,England/CAMB-74E67/2020
UK1854,Wales/PHWC-2468C/2020
UK29,Wales/PHWC-24473/2020
UK556,Wales/PHWC-245AD/2020
UK4457,Scotland/EDB132/2020
UK357,England/20126096502/2020
UK2202,England/SHEF-BFF5E/2020
UK5665,England/SHEF-BFF7C/2020
UK4510,Scotland/EDB109/2020
UK325,England/CAMB-8470F/2020
UK8,England/CAMB-849DC/2020
UK4624,England/CAMB-84BC7/2020
UK5227,England/CAMB-84A42/2020
UK97,Wales/PHWC-242D3/2020
UK154,Scotland/EDB042/2020
UK2070,Scotland/CVR34/2020
UK155,Scotland/CVR38/2020
UK4496,Scotland/CVR29/2020
UK438,Scotland/CVR21/2020
UK4516,Scotland/CVR36/2020
UK4395,Scotland/CVR49/2020
UK322,Scotland/EDB031/2020
UK612,Scotland/EDB034/2020
UK4363,Scotland/CVR74/2020
UK328,Scotland/EDB008/2020
UK1095,England/20100023206/2020
