Lineage,Days,England,Scotland,Wales,Northern Ireland
UK5,2020-04-11,29,0,0,0
UK5,2020-04-11,29,0,0,0
UK5,2020-04-11,29,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-12,17,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-13,10,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-14,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-15,18,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-16,13,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-17,23,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-18,28,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-19,15,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-20,9,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-21,11,0,0,0
UK5,2020-04-22,23,0,0,0
UK5,2020-04-22,23,0,0,0
UK5,2020-04-22,23,0,0,0
UK5,2020-04-22,23,0,0,0
UK5,2020-04-22,23,0,0,0
UK5,2020-04-22,23,0,0,0
UK5,2020-04-22,23,0,0,0
