Name,oldest_sequence,newest_sequence,number_taxa
UK785,2020-04-19,2020-04-19,1
UK429,2020-04-03,2020-04-03,1
UK403,2020-03-23,2020-04-14,6
UK365,2020-03-21,2020-04-09,2
UK409,2020-04-09,2020-04-09,1
UK1622,2020-04-11,2020-04-11,1
UK24,2020-03-14,2020-04-10,21
UK262,2020-03-20,2020-03-27,2
UK265,2020-03-21,2020-03-21,1
UK543,2020-04-13,2020-04-13,1
UK774,2020-04-15,2020-04-22,3
UK4477,2020-04-27,2020-04-27,1
UK535,2020-04-27,2020-04-27,1
UK285,2020-03-23,2020-03-23,1
UK346,2020-03-27,2020-03-27,1
UK773,2020-03-18,2020-03-18,2
UK1785,2020-03-24,2020-03-24,1
UK775,2020-04-03,2020-04-03,1
UK538,2020-03-30,2020-04-12,2
UK809,2020-04-02,2020-04-08,3
UK837,2020-04-01,2020-04-06,2
UK4537,2020-04-09,2020-04-09,1
UK2754,2020-04-02,2020-04-02,1
UK959,2020-04-10,2020-04-12,3
UK128,2020-04-10,2020-04-16,5
UK75,2020-03-28,2020-04-12,7
UK4505,2020-04-06,2020-04-06,1
UK152,2020-03-04,2020-03-31,4
UK1557,2020-04-05,2020-04-05,1
UK74,2020-04-07,2020-04-07,1
UK651,2020-04-04,2020-04-20,2
UK296,2020-04-04,2020-04-04,1
UK218,2020-04-06,2020-04-06,1
UK690,2020-04-03,2020-04-03,1
UK781,2020-03-31,2020-03-31,1
UK481,2020-04-05,2020-04-13,2
UK18,2020-03-11,2020-04-14,31
UK663,2020-03-27,2020-04-14,2
UK321,2020-03-12,2020-04-14,5
UK488,2020-04-16,2020-04-16,1
UK4508,2020-04-13,2020-04-13,1
UK213,2020-04-01,2020-04-14,4
UK510,2020-04-16,2020-04-16,1
UK4539,2020-04-12,2020-04-12,1
UK293,2020-03-13,2020-04-16,6
UK1959,2020-04-13,2020-04-13,1
UK183,2020-04-14,2020-04-14,1
UK587,2020-04-13,2020-04-13,1
UK702,2020-04-05,2020-04-15,2
UK3269,2020-04-08,2020-04-08,1
UK792,2020-04-08,2020-04-20,2
UK215,2020-03-16,2020-04-11,11
UK253,2020-04-21,2020-04-21,1
UK65,2020-03-07,2020-04-21,9
UK245,2020-03-22,2020-04-25,3
UK1615,2020-04-25,2020-04-25,1
UK230,2020-04-20,2020-04-20,1
UK25,2020-04-19,2020-04-19,1
UK99,2020-04-18,2020-04-20,3
UK60,2020-03-21,2020-03-30,6
UK1616,2020-03-26,2020-03-26,1
UK239,2020-03-16,2020-04-11,5
UK1734,2020-03-26,2020-03-28,2
UK757,2020-03-26,2020-03-26,1
UK4506,2020-03-28,2020-03-28,1
UK153,2020-03-13,2020-04-14,15
UK692,2020-03-21,2020-03-30,4
UK483,2020-03-26,2020-04-10,4
UK45,2020-03-27,2020-03-27,1
UK555,2020-03-30,2020-03-30,1
UK135,2020-03-24,2020-03-24,1
UK750,2020-03-19,2020-03-19,1
UK557,2020-03-27,2020-04-08,3
UK540,2020-04-21,2020-04-21,1
UK469,2020-04-03,2020-04-03,1
UK11,2020-04-06,2020-04-09,2
UK313,2020-03-25,2020-04-06,2
UK333,2020-03-04,2020-03-25,3
UK596,2020-03-26,2020-03-26,1
UK613,2020-03-23,2020-03-26,2
UK848,2020-04-07,2020-04-12,2
UK805,2020-03-28,2020-04-03,3
UK618,2020-03-19,2020-03-19,1
UK4550,2020-04-05,2020-04-05,1
UK3031,2020-04-07,2020-04-07,1
UK3386,2020-04-07,2020-04-07,2
UK5715,2020-02-29,2020-04-22,14
UK214,2020-04-12,2020-04-22,2
UK759,2020-03-28,2020-04-04,11
UK786,2020-04-22,2020-04-22,1
UK5640,2020-04-11,2020-04-22,2
UK342,2020-04-02,2020-04-22,8
UK4552,2020-04-21,2020-04-21,1
UK178,2020-03-14,2020-04-13,11
UK430,2020-04-10,2020-04-10,1
UK583,2020-04-09,2020-04-09,1
UK111,2020-04-08,2020-04-09,2
UK330,2020-03-23,2020-04-08,6
UK659,2020-04-11,2020-04-11,1
UK208,2020-04-10,2020-04-10,1
UK917,2020-04-04,2020-04-07,2
UK3433,2020-04-15,2020-04-15,1
UK752,2020-03-24,2020-03-31,3
UK3020,2020-03-25,2020-03-25,1
UK664,2020-04-06,2020-04-06,1
UK3024,2020-03-29,2020-03-29,1
UK541,2020-04-13,2020-04-13,1
UK372,2020-04-08,2020-04-08,1
UK348,2020-03-20,2020-04-09,2
UK981,2020-04-01,2020-04-09,4
UK599,2020-04-05,2020-04-09,2
UK678,2020-04-09,2020-04-09,1
UK126,2020-04-06,2020-04-17,2
UK224,2020-04-06,2020-04-08,2
UK94,2020-03-12,2020-04-19,26
UK377,2020-03-31,2020-04-19,2
UK96,2020-03-26,2020-03-26,1
UK5228,2020-04-13,2020-04-13,1
UK395,2020-03-25,2020-03-25,1
UK595,2020-04-08,2020-04-08,1
UK701,2020-04-08,2020-04-08,1
UK127,2020-04-07,2020-04-07,1
UK571,2020-03-20,2020-04-06,5
UK5720,2020-03-18,2020-04-05,4
UK626,2020-03-27,2020-03-27,1
UK234,2020-03-29,2020-03-29,1
UK76,2020-04-16,2020-04-16,1
UK3897,2020-04-16,2020-04-16,1
UK862,2020-04-03,2020-04-07,4
UK130,2020-04-05,2020-04-05,1
UK747,2020-03-30,2020-04-06,4
UK5210,2020-04-06,2020-04-06,1
UK197,2020-04-05,2020-04-05,1
UK455,2020-04-05,2020-04-05,1
UK222,2020-03-26,2020-04-01,3
UK574,2020-03-26,2020-04-08,3
UK160,2020-04-03,2020-04-03,1
UK643,2020-03-24,2020-04-03,4
UK644,2020-03-30,2020-03-30,1
UK93,2020-03-25,2020-03-25,1
UK5650,2020-03-08,2020-03-14,4
UK138,2020-03-17,2020-03-26,3
UK2081,2020-03-11,2020-03-11,1
UK746,2020-03-29,2020-03-29,1
UK741,2020-03-27,2020-03-27,1
UK603,2020-03-21,2020-03-21,1
UK2263,2020-03-13,2020-03-13,1
UK143,2020-03-28,2020-03-28,1
UK4492,2020-04-05,2020-04-05,1
UK1094,2020-04-07,2020-04-07,1
UK254,2020-03-04,2020-04-14,5
UK4519,2020-04-05,2020-04-05,1
UK182,2020-04-02,2020-04-04,2
UK441,2020-04-06,2020-04-06,1
UK381,2020-03-16,2020-04-04,2
UK765,2020-04-04,2020-04-04,1
UK229,2020-03-11,2020-04-06,4
UK228,2020-04-05,2020-04-05,1
UK1356,2020-04-06,2020-04-06,1
UK422,2020-03-30,2020-04-06,3
UK511,2020-04-05,2020-04-05,1
UK53,2020-03-14,2020-04-04,4
UK332,2020-03-26,2020-04-17,2
UK3052,2020-04-07,2020-04-07,1
UK439,2020-04-05,2020-04-05,1
UK316,2020-04-16,2020-04-16,1
UK2069,2020-04-18,2020-04-18,1
UK480,2020-04-16,2020-04-16,1
UK412,2020-04-17,2020-04-17,1
UK782,2020-04-16,2020-04-16,1
UK3037,2020-04-07,2020-04-07,1
UK810,2020-04-08,2020-04-08,1
UK779,2020-04-08,2020-04-08,1
UK290,2020-04-16,2020-04-16,1
UK3675,2020-04-06,2020-04-06,1
UK5719,2020-03-17,2020-04-06,2
UK250,2020-04-02,2020-04-09,2
UK5506,2020-04-05,2020-04-05,1
UK4503,2020-03-26,2020-03-26,1
UK5743,2020-03-24,2020-04-06,2
UK4773,2020-03-31,2020-03-31,1
UK4406,2020-04-12,2020-04-12,1
UK257,2020-03-20,2020-04-14,2
UK103,2020-04-05,2020-04-05,1
UK537,2020-03-30,2020-04-06,2
UK463,2020-03-19,2020-04-03,2
UK451,2020-03-20,2020-04-05,7
UK1730,2020-04-04,2020-04-04,1
UK1129,2020-03-21,2020-03-21,1
UK932,2020-03-27,2020-04-03,3
UK82,2020-03-26,2020-04-01,3
UK740,2020-04-14,2020-04-14,1
UK3473,2020-04-14,2020-04-14,1
UK3710,2020-04-14,2020-04-14,1
UK787,2020-03-23,2020-04-09,4
UK142,2020-04-03,2020-04-09,2
UK392,2020-03-30,2020-03-30,1
UK34,2020-02-27,2020-04-02,13
UK788,2020-02-28,2020-03-05,10
UK172,2020-02-26,2020-02-26,1
UK1604,2020-04-06,2020-04-06,1
UK1,2020-03-23,2020-04-04,4
UK1337,2020-04-06,2020-04-06,1
UK556,2020-04-13,2020-04-13,1
UK524,2020-04-13,2020-04-13,1
UK484,2020-04-02,2020-04-02,1
UK212,2020-03-31,2020-04-03,2
UK3832,2020-03-31,2020-03-31,1
UK797,2020-03-25,2020-03-31,4
UK793,2020-03-24,2020-04-08,2
UK283,2020-04-09,2020-04-12,2
UK411,2020-04-11,2020-04-12,3
UK420,2020-04-11,2020-04-11,1
UK665,2020-04-11,2020-04-11,1
UK207,2020-03-05,2020-04-02,3
UK105,2020-03-31,2020-03-31,1
UK733,2020-04-01,2020-04-01,1
UK818,2020-03-18,2020-03-24,3
UK3752,2020-03-20,2020-03-20,1
UK739,2020-03-01,2020-03-08,8
UK1644,2020-03-30,2020-03-30,1
UK945,2020-03-03,2020-03-05,4
UK375,2020-04-12,2020-04-12,1
UK391,2020-03-30,2020-04-14,2
UK5592,2020-04-01,2020-04-01,1
UK612,2020-04-01,2020-04-01,1
UK691,2020-04-03,2020-04-03,1
UK380,2020-03-18,2020-04-06,2
UK654,2020-02-27,2020-03-08,6
UK424,2020-03-31,2020-03-31,1
UK529,2020-03-04,2020-03-04,1
UK3,2020-04-02,2020-04-02,1
UK4232,2020-03-20,2020-04-07,2
UK170,2020-03-02,2020-03-28,3
UK903,2020-02-28,2020-03-02,3
UK590,2020-03-15,2020-04-01,4
UK745,2020-03-27,2020-04-03,3
UK343,2020-04-01,2020-04-01,1
UK67,2020-04-02,2020-04-02,1
UK4571,2020-04-03,2020-04-03,1
UK1322,2020-04-01,2020-04-01,1
UK1273,2020-04-01,2020-04-01,1
UK4801,2020-04-02,2020-04-02,1
UK349,2020-03-31,2020-04-01,2
UK3819,2020-04-02,2020-04-02,1
UK159,2020-04-02,2020-04-02,1
UK4144,2020-04-10,2020-04-14,2
UK1369,2020-03-29,2020-03-29,1
UK281,2020-04-09,2020-04-09,1
UK389,2020-04-07,2020-04-07,1
UK4498,2020-04-13,2020-04-13,1
UK2332,2020-04-13,2020-04-13,1
UK232,2020-03-04,2020-03-30,7
UK1817,2020-03-28,2020-03-31,2
UK904,2020-03-03,2020-03-06,2
UK198,2020-03-04,2020-03-04,1
UK1087,2020-02-27,2020-02-27,1
UK1966,2020-03-01,2020-03-01,1
UK1880,2020-03-01,2020-03-01,1
UK360,2020-04-13,2020-04-13,1
UK312,2020-04-05,2020-04-05,1
UK4019,2020-03-19,2020-04-02,2
UK383,2020-04-04,2020-04-04,1
UK237,2020-03-07,2020-03-07,1
UK118,2020-03-04,2020-03-04,1
UK1093,2020-03-07,2020-03-07,1
UK499,2020-03-07,2020-03-07,1
UK776,2020-03-09,2020-03-09,1
UK677,2020-03-09,2020-03-18,5
UK102,2020-03-07,2020-03-07,1
UK4419,2020-03-06,2020-03-06,1
UK1385,2020-03-05,2020-03-12,2
UK236,2020-03-06,2020-03-06,1
UK1896,2020-03-06,2020-03-06,1
UK3044,2020-03-08,2020-03-08,1
UK714,2020-04-02,2020-04-02,1
UK57,2020-04-07,2020-04-07,1
UK1654,2020-04-08,2020-04-08,1
UK1978,2020-04-08,2020-04-08,1
UK292,2020-04-08,2020-04-08,1
UK645,2020-03-12,2020-03-24,3
UK73,2020-03-09,2020-03-24,2
UK4396,2020-03-09,2020-03-09,1
UK791,2020-03-10,2020-03-10,1
UK286,2020-03-11,2020-03-11,1
UK5776,2020-03-10,2020-03-10,1
UK589,2020-03-14,2020-03-26,5
UK30,2020-03-13,2020-03-13,1
UK807,2020-03-14,2020-03-14,1
UK2746,2020-03-15,2020-03-15,1
UK68,2020-03-15,2020-03-15,1
UK110,2020-04-08,2020-04-08,1
UK2774,2020-03-12,2020-03-12,1
UK255,2020-03-13,2020-03-13,1
UK299,2020-03-17,2020-03-17,1
UK3051,2020-04-08,2020-04-08,1
UK544,2020-03-24,2020-04-06,4
UK3071,2020-04-01,2020-04-01,1
UK341,2020-04-01,2020-04-01,1
UK800,2020-03-31,2020-03-31,1
UK666,2020-03-30,2020-03-30,1
UK1705,2020-03-31,2020-03-31,1
UK95,2020-03-30,2020-03-30,1
UK324,2020-04-01,2020-04-01,1
UK1397,2020-03-31,2020-03-31,1
UK59,2020-03-25,2020-03-25,1
UK294,2020-03-30,2020-03-30,1
UK273,2020-04-01,2020-04-01,1
UK4914,2020-03-31,2020-03-31,1
UK742,2020-04-01,2020-04-01,1
UK242,2020-04-01,2020-04-01,1
UK334,2020-03-30,2020-03-30,1
UK3018,2020-03-29,2020-03-29,1
UK418,2020-03-29,2020-03-29,1
UK683,2020-03-29,2020-03-30,2
UK727,2020-03-21,2020-03-29,2
UK432,2020-03-30,2020-03-30,1
UK500,2020-03-29,2020-03-29,1
UK1326,2020-03-11,2020-03-11,1
UK4497,2020-03-18,2020-03-18,1
UK708,2020-03-21,2020-03-29,2
UK764,2020-03-23,2020-03-23,1
UK4590,2020-03-21,2020-03-21,1
UK256,2020-03-18,2020-03-20,2
UK682,2020-03-11,2020-03-11,1
UK123,2020-03-13,2020-03-13,1
UK4397,2020-03-12,2020-03-12,1
UK689,2020-03-20,2020-03-20,1
UK863,2020-03-26,2020-03-30,2
UK582,2020-03-29,2020-03-29,2
UK530,2020-03-28,2020-03-28,2
UK4931,2020-03-28,2020-03-28,1
UK496,2020-03-28,2020-03-30,4
UK550,2020-03-29,2020-03-29,1
UK407,2020-03-31,2020-03-31,1
UK347,2020-03-27,2020-03-27,1
UK5839,2020-03-19,2020-03-19,1
UK169,2020-03-19,2020-03-19,1
UK427,2020-03-07,2020-03-24,3
UK221,2020-03-19,2020-03-19,1
UK4657,2020-03-18,2020-03-18,1
UK4478,2020-03-17,2020-03-17,1
UK1314,2020-03-12,2020-03-12,1
UK568,2020-03-19,2020-03-31,5
UK778,2020-04-05,2020-04-05,1
UK431,2020-03-31,2020-04-06,2
UK4073,2020-04-03,2020-04-03,1
UK1294,2020-04-04,2020-04-04,1
UK503,2020-03-30,2020-03-30,1
UK278,2020-04-01,2020-04-01,1
UK547,2020-03-31,2020-03-31,1
UK358,2020-03-31,2020-03-31,1
UK5488,2020-03-31,2020-03-31,1
UK90,2020-03-20,2020-03-20,1
UK723,2020-03-25,2020-04-02,2
UK129,2020-03-24,2020-03-31,2
UK560,2020-04-03,2020-04-03,1
UK205,2020-03-21,2020-03-21,1
UK614,2020-03-23,2020-03-23,1
UK549,2020-03-22,2020-03-22,1
UK410,2020-03-24,2020-03-24,1
UK477,2020-03-25,2020-03-25,1
UK5827,2020-03-23,2020-03-23,1
UK303,2020-03-24,2020-03-24,2
UK280,2020-03-24,2020-03-24,1
UK1096,2020-03-24,2020-03-24,1
UK5041,2020-03-30,2020-03-30,1
UK1046,2020-03-30,2020-03-30,1
UK5068,2020-03-30,2020-03-30,1
UK260,2020-03-30,2020-03-30,1
UK4169,2020-03-30,2020-03-30,1
UK4130,2020-04-04,2020-04-04,1
UK504,2020-03-27,2020-03-27,1
UK5829,2020-03-11,2020-03-11,1
UK5493,2020-03-25,2020-03-25,1
UK435,2020-03-27,2020-03-27,1
UK444,2020-03-22,2020-03-26,2
UK1731,2020-03-24,2020-03-24,1
UK715,2020-03-28,2020-03-28,1
UK577,2020-03-29,2020-03-29,1
UK513,2020-03-23,2020-03-23,1
UK893,2020-03-24,2020-03-28,3
UK282,2020-03-31,2020-03-31,1
UK78,2020-03-28,2020-03-28,1
UK220,2020-03-21,2020-03-21,1
UK289,2020-03-22,2020-03-22,1
UK4602,2020-03-23,2020-03-23,1
UK4603,2020-03-31,2020-03-31,1
UK814,2020-03-23,2020-03-23,1
UK686,2020-03-22,2020-03-22,1
UK386,2020-03-07,2020-03-26,4
UK851,2020-03-18,2020-03-23,2
UK4201,2020-03-27,2020-03-27,1
UK922,2020-04-03,2020-04-03,1
UK5849,2020-04-01,2020-04-01,1
UK443,2020-03-31,2020-03-31,1
UK895,2020-03-27,2020-03-31,3
UK638,2020-03-25,2020-03-25,2
UK704,2020-03-23,2020-03-31,3
UK732,2020-03-31,2020-03-31,1
UK625,2020-04-01,2020-04-01,1
UK780,2020-03-16,2020-03-16,1
UK622,2020-04-01,2020-04-01,1
UK190,2020-03-30,2020-03-31,2
UK1768,2020-04-01,2020-04-01,1
UK4235,2020-04-01,2020-04-01,1
UK3055,2020-03-31,2020-03-31,1
UK4239,2020-03-29,2020-03-29,1
UK4613,2020-03-29,2020-03-29,1
UK4614,2020-03-22,2020-03-22,1
UK573,2020-03-10,2020-03-10,1
UK200,2020-03-22,2020-03-22,1
UK680,2020-03-31,2020-03-31,1
UK252,2020-03-29,2020-03-29,1
UK1447,2020-03-24,2020-03-24,1
UK84,2020-03-25,2020-03-30,2
UK4491,2020-03-30,2020-03-30,1
UK1050,2020-03-25,2020-03-25,1
UK2889,2020-03-25,2020-03-25,1
UK177,2020-03-18,2020-03-18,1
UK611,2020-03-02,2020-03-13,2
UK33,2020-03-15,2020-03-15,1
UK1070,2020-03-22,2020-03-22,1
UK1897,2020-03-11,2020-03-11,1
UK1186,2020-03-18,2020-03-18,1
UK144,2020-03-20,2020-03-20,1
UK17,2020-03-20,2020-03-20,1
UK1614,2020-03-28,2020-03-28,1
UK694,2020-03-12,2020-03-12,3
UK4618,2020-03-16,2020-03-16,1
UK4472,2020-03-22,2020-03-22,1
UK726,2020-03-27,2020-03-27,1
UK1668,2020-03-28,2020-03-28,1
UK1851,2020-03-30,2020-03-30,1
UK4324,2020-03-25,2020-03-25,1
UK26,2020-03-20,2020-03-20,1
UK650,2020-03-20,2020-03-20,1
UK4621,2020-03-17,2020-03-17,1
UK838,2020-03-13,2020-03-13,1
UK1047,2020-03-13,2020-03-13,1
UK122,2020-03-15,2020-03-15,1
UK20,2020-03-13,2020-03-13,1
UK808,2020-03-13,2020-03-13,1
UK238,2020-03-12,2020-03-12,1
UK4479,2020-03-16,2020-03-16,1
UK687,2020-03-27,2020-03-27,1
UK416,2020-03-27,2020-03-27,1
UK1048,2020-03-25,2020-03-25,1
UK7,2020-03-17,2020-03-17,1
UK608,2020-03-17,2020-03-17,1
UK1895,2020-03-24,2020-03-24,1
UK5664,2020-03-19,2020-03-19,1
UK2785,2020-03-19,2020-03-19,1
UK277,2020-03-18,2020-03-18,1
UK361,2020-03-14,2020-03-14,1
UK2202,2020-03-25,2020-03-25,1
UK5665,2020-03-25,2020-03-25,1
UK1854,2020-03-19,2020-03-19,1
UK29,2020-03-17,2020-03-17,1
UK4457,2020-03-23,2020-03-23,1
UK357,2020-03-18,2020-03-18,1
UK4510,2020-03-22,2020-03-22,1
UK731,2020-03-12,2020-03-12,1
UK8,2020-03-09,2020-03-09,1
UK4624,2020-03-11,2020-03-11,1
UK5227,2020-03-09,2020-03-09,1
UK97,2020-03-17,2020-03-17,1
UK154,2020-03-11,2020-03-11,1
UK906,2020-03-11,2020-03-14,2
UK2070,2020-03-12,2020-03-12,1
UK155,2020-03-13,2020-03-13,1
UK4496,2020-03-11,2020-03-11,1
UK438,2020-03-13,2020-03-13,1
UK4516,2020-03-13,2020-03-13,1
UK4395,2020-03-13,2020-03-13,1
UK639,2020-03-06,2020-03-06,1
UK4363,2020-03-07,2020-03-07,1
UK1095,2020-03-02,2020-03-02,1
