Name,oldest_sequence,newest_sequence,number_taxa
UK3690,2020-03-31,2020-03-31,2
UK5,2020-03-03,2020-05-31,1315
UK72,2020-03-11,2020-05-04,82
UK2735,2020-03-18,2020-05-15,91
UK760,2020-03-21,2020-04-22,43
UK56,2020-03-20,2020-06-02,52
UK49,2020-03-19,2020-06-02,9
UK157,2020-03-22,2020-06-02,8
UK632,2020-03-23,2020-06-02,216
UK247,2020-04-04,2020-05-27,13
UK5644,2020-03-22,2020-06-02,2
UK5645,2020-03-20,2020-05-28,3
UK5646,2020-04-27,2020-05-26,4
UK89,2020-03-11,2020-05-28,75
UK501,2020-04-03,2020-04-29,14
UK5505,2020-03-29,2020-05-01,12
UK343,2020-03-28,2020-05-15,64
UK3177,2020-04-17,2020-04-21,3
UK51,2020-03-21,2020-05-26,64
UK5334,2020-04-18,2020-05-02,4
UK5647,2020-04-15,2020-04-19,2
UK194,2020-03-19,2020-04-24,64
UK24,2020-03-18,2020-05-04,22
UK3107,2020-04-13,2020-04-19,3
UK235,2020-03-21,2020-05-04,25
UK29,2020-03-09,2020-05-08,17
UK177,2020-03-27,2020-05-12,79
UK238,2020-03-19,2020-05-07,47
UK806,2020-04-04,2020-05-08,12
UK2916,2020-02-03,2020-05-10,321
UK95,2020-03-10,2020-05-07,31
UK161,2020-03-10,2020-05-25,15
UK53,2020-03-26,2020-05-22,55
UK2045,2020-03-17,2020-05-09,17
UK5744,2020-03-22,2020-05-18,3
UK4442,2020-05-10,2020-05-24,17
UK5648,2020-03-08,2020-05-19,6
UK2539,2020-03-29,2020-05-14,3
UK5649,2020-03-15,2020-05-11,26
UK1177,2020-04-22,2020-05-16,4
UK5650,2020-03-08,2020-05-22,6
UK541,2020-04-01,2020-05-20,10
UK1005,2020-04-03,2020-05-20,5
UK2748,2020-04-23,2020-04-23,1
UK3019,2020-03-06,2020-05-07,37
UK4281,2020-03-21,2020-04-23,3
UK3017,2020-02-16,2020-05-14,2
UK2749,2020-05-04,2020-05-04,1
UK443,2020-03-31,2020-05-14,6
UK5651,2020-03-11,2020-04-22,2
UK919,2020-04-11,2020-04-23,4
UK2464,2020-03-09,2020-05-25,435
UK2888,2020-04-09,2020-05-14,4
UK2906,2020-04-02,2020-05-22,11
UK5652,2020-03-12,2020-05-12,2
UK5653,2020-03-12,2020-05-11,2
UK5654,2020-03-10,2020-04-16,2
UK461,2020-04-18,2020-05-19,20
UK5655,2020-04-01,2020-04-16,2
UK5656,2020-03-31,2020-05-12,2
UK5657,2020-03-24,2020-04-17,2
UK5658,2020-03-23,2020-04-16,2
UK5659,2020-03-24,2020-05-02,2
UK5660,2020-03-13,2020-05-10,34
UK200,2020-04-08,2020-05-18,76
UK6,2020-03-17,2020-05-13,94
UK274,2020-03-06,2020-05-21,65
UK351,2020-04-13,2020-05-21,27
UK3035,2020-03-24,2020-05-18,35
UK173,2020-03-16,2020-05-19,32
UK5672,2020-03-19,2020-05-13,44
UK233,2020-04-08,2020-05-21,41
UK278,2020-04-10,2020-05-06,14
UK199,2020-04-08,2020-05-21,59
UK543,2020-05-13,2020-05-19,5
UK1204,2020-03-30,2020-04-26,4
UK204,2020-04-07,2020-05-12,60
UK5661,2020-03-20,2020-05-19,5
UK248,2020-04-08,2020-05-16,27
UK607,2020-04-01,2020-04-28,2
UK36,2020-03-18,2020-05-21,332
UK793,2020-04-08,2020-05-21,6
UK214,2020-03-06,2020-05-21,54
UK5663,2020-04-11,2020-05-02,13
UK26,2020-03-18,2020-05-20,74
UK147,2020-04-04,2020-05-26,36
UK125,2020-04-22,2020-05-20,10
UK155,2020-03-19,2020-04-29,4
UK91,2020-03-28,2020-05-06,10
UK5098,2020-03-16,2020-05-12,241
UK82,2020-03-25,2020-05-13,40
UK39,2020-03-12,2020-05-10,86
UK187,2020-03-23,2020-04-28,44
UK73,2020-04-01,2020-05-13,17
UK40,2020-03-13,2020-05-12,143
UK4735,2020-04-22,2020-05-08,3
UK88,2020-03-22,2020-05-12,48
UK18,2020-03-11,2020-05-27,35
UK113,2020-03-22,2020-05-30,28
UK297,2020-04-09,2020-05-26,10
UK480,2020-04-02,2020-05-27,8
UK5486,2020-05-01,2020-05-28,6
UK394,2020-03-17,2020-05-24,29
UK52,2020-05-20,2020-05-20,1
UK5662,2020-03-17,2020-05-11,3
UK534,2020-04-13,2020-05-13,8
UK219,2020-03-26,2020-05-02,20
UK1764,2020-03-14,2020-04-19,18
UK722,2020-03-23,2020-05-18,21
UK353,2020-04-10,2020-05-23,3
UK103,2020-03-20,2020-05-27,24
UK128,2020-04-03,2020-05-27,40
UK1439,2020-03-20,2020-05-27,2
UK5523,2020-05-01,2020-05-23,7
UK5467,2020-04-17,2020-04-27,2
UK5903,2020-03-25,2020-04-18,6
UK527,2020-04-01,2020-04-18,5
UK577,2020-03-27,2020-04-18,4
UK19,2020-03-09,2020-05-15,188
UK86,2020-03-05,2020-05-14,52
UK364,2020-03-19,2020-05-14,5
UK3021,2020-03-12,2020-05-16,162
UK5557,2020-03-11,2020-05-13,10
UK158,2020-03-20,2020-05-17,217
UK495,2020-03-27,2020-05-14,60
UK355,2020-05-14,2020-05-14,1
UK61,2020-03-10,2020-05-15,395
UK3936,2020-05-11,2020-05-11,1
UK635,2020-04-05,2020-05-25,29
UK633,2020-04-03,2020-05-11,29
UK5322,2020-03-23,2020-05-15,43
UK537,2020-03-27,2020-05-17,7
UK3045,2020-04-15,2020-05-15,2
UK193,2020-04-01,2020-05-13,24
UK42,2020-03-07,2020-05-16,148
UK504,2020-03-30,2020-05-12,15
UK5561,2020-03-20,2020-05-15,25
UK395,2020-04-06,2020-04-06,1
UK5664,2020-03-19,2020-05-12,2
UK4507,2020-04-14,2020-05-14,44
UK5665,2020-03-25,2020-05-11,3
UK5369,2020-04-03,2020-05-11,5
UK298,2020-03-27,2020-05-15,29
UK5736,2020-03-03,2020-05-10,3
UK5641,2020-03-14,2020-05-14,2
UK571,2020-04-06,2020-05-13,13
UK5208,2020-03-31,2020-05-14,6
UK259,2020-04-23,2020-05-14,2
UK5423,2020-04-06,2020-05-04,10
UK3417,2020-05-11,2020-05-11,1
UK5666,2020-03-13,2020-05-10,7
UK2913,2020-03-10,2020-05-12,131
UK5667,2020-03-27,2020-05-14,7
UK761,2020-04-12,2020-05-10,9
UK5668,2020-03-13,2020-05-09,26
UK93,2020-03-21,2020-05-06,8
UK5732,2020-03-23,2020-04-24,3
UK38,2020-03-04,2020-05-11,20
UK5640,2020-04-11,2020-05-09,7
UK699,2020-03-23,2020-04-24,9
UK5669,2020-03-24,2020-05-19,17
UK459,2020-04-12,2020-04-27,5
UK538,2020-03-30,2020-04-25,5
UK100,2020-04-06,2020-05-12,13
UK2200,2020-02-28,2020-05-05,92
UK5133,2020-03-27,2020-03-27,2
UK668,2020-04-22,2020-04-22,1
UK3023,2020-04-24,2020-04-24,1
UK701,2020-04-23,2020-04-23,1
UK87,2020-03-17,2020-04-24,19
UK2908,2020-05-03,2020-05-03,1
UK5300,2020-04-17,2020-05-06,7
UK111,2020-03-25,2020-05-18,12
UK967,2020-05-14,2020-05-14,1
UK9,2020-03-09,2020-05-15,202
UK98,2020-03-24,2020-05-14,5
UK1244,2020-05-01,2020-05-11,6
UK518,2020-03-23,2020-05-14,5
UK973,2020-05-14,2020-05-14,2
UK882,2020-04-12,2020-05-11,5
UK4058,2020-05-14,2020-05-14,2
UK5749,2020-03-30,2020-05-07,2
UK5126,2020-04-27,2020-05-12,3
UK5745,2020-04-03,2020-05-14,2
UK5212,2020-04-06,2020-05-19,4
UK5750,2020-03-18,2020-05-07,5
UK15,2020-03-06,2020-05-06,11
UK5742,2020-03-03,2020-05-11,2
UK977,2020-05-14,2020-05-14,1
UK5549,2020-03-04,2020-05-18,26
UK809,2020-04-02,2020-05-06,4
UK4242,2020-03-31,2020-05-14,2
UK3179,2020-04-16,2020-05-13,2
UK201,2020-03-29,2020-05-13,10
UK5734,2020-04-08,2020-05-06,2
UK304,2020-04-16,2020-05-26,27
UK1203,2020-03-27,2020-03-27,1
UK5090,2020-04-03,2020-04-07,2
UK14,2020-03-12,2020-04-27,28
UK1205,2020-03-28,2020-03-28,1
UK1667,2020-03-30,2020-05-07,16
UK5670,2020-03-22,2020-04-26,10
UK1206,2020-03-30,2020-04-17,2
UK1539,2020-05-09,2020-05-25,13
UK1208,2020-03-27,2020-03-27,1
UK1209,2020-03-31,2020-03-31,1
UK4425,2020-04-02,2020-04-02,1
UK762,2020-04-11,2020-05-04,8
UK1608,2020-03-26,2020-04-04,4
UK705,2020-04-22,2020-04-22,1
UK5671,2020-03-31,2020-05-09,6
UK3077,2020-04-15,2020-04-20,2
UK122,2020-04-11,2020-04-11,1
UK5673,2020-05-07,2020-05-07,1
UK4659,2020-04-06,2020-04-06,1
UK273,2020-03-30,2020-03-30,1
UK5674,2020-03-31,2020-04-03,2
UK471,2020-03-26,2020-04-24,11
UK5682,2020-04-08,2020-05-06,8
UK5556,2020-03-18,2020-04-16,17
UK5675,2020-03-03,2020-05-06,29
UK74,2020-03-31,2020-03-31,1
UK5676,2020-03-31,2020-04-19,3
UK3075,2020-04-16,2020-05-04,11
UK5261,2020-03-29,2020-05-01,8
UK184,2020-03-01,2020-03-31,5
UK436,2020-03-30,2020-05-14,12
UK682,2020-03-21,2020-03-31,7
UK801,2020-04-05,2020-05-05,8
UK5677,2020-03-30,2020-05-09,2
UK3944,2020-03-27,2020-03-31,2
UK5678,2020-03-31,2020-04-06,2
UK5836,2020-03-23,2020-03-27,2
UK404,2020-03-02,2020-04-01,5
UK1736,2020-03-31,2020-04-08,4
UK5679,2020-03-31,2020-03-31,2
UK249,2020-03-31,2020-04-25,16
UK269,2020-03-31,2020-05-06,18
UK968,2020-03-30,2020-04-09,5
UK622,2020-03-31,2020-04-17,4
UK462,2020-04-01,2020-05-11,10
UK77,2020-03-11,2020-05-20,79
UK322,2020-03-29,2020-04-26,16
UK5680,2020-04-24,2020-05-05,2
UK5681,2020-04-03,2020-04-27,11
UK324,2020-04-07,2020-04-07,1
UK4045,2020-04-20,2020-04-20,1
UK2894,2020-04-12,2020-05-05,5
UK738,2020-04-06,2020-04-14,5
UK652,2020-04-06,2020-04-06,1
UK572,2020-04-07,2020-05-01,8
UK277,2020-03-28,2020-05-05,17
UK5630,2020-03-14,2020-03-31,2
UK179,2020-03-17,2020-05-07,38
UK2918,2020-03-02,2020-04-27,15
UK5683,2020-04-02,2020-04-18,2
UK2891,2020-03-27,2020-05-06,6
UK5838,2020-03-27,2020-03-28,2
UK1115,2020-03-21,2020-03-26,2
UK5684,2020-04-02,2020-05-08,4
UK2149,2020-04-02,2020-04-06,2
UK698,2020-04-03,2020-05-07,5
UK64,2020-03-12,2020-05-05,37
UK5738,2020-03-02,2020-04-03,2
UK947,2020-04-07,2020-04-15,5
UK5685,2020-03-17,2020-05-03,13
UK735,2020-05-04,2020-05-04,1
UK5629,2020-03-18,2020-04-13,2
UK202,2020-03-10,2020-05-05,14
UK1011,2020-04-03,2020-04-08,3
UK5686,2020-04-08,2020-05-06,2
UK1229,2020-04-27,2020-05-05,2
UK2953,2020-05-02,2020-05-02,1
UK4471,2020-04-01,2020-04-01,1
UK159,2020-03-28,2020-03-28,1
UK5687,2020-04-01,2020-04-21,2
UK551,2020-05-04,2020-05-04,1
UK5688,2020-03-09,2020-04-06,4
UK5689,2020-03-17,2020-05-07,4
UK5690,2020-04-30,2020-05-06,2
UK5691,2020-03-31,2020-04-18,3
UK3431,2020-03-29,2020-03-29,1
UK5692,2020-03-23,2020-04-21,4
UK4476,2020-03-31,2020-03-31,1
UK836,2020-04-01,2020-04-06,3
UK5693,2020-03-24,2020-03-26,2
UK2078,2020-04-06,2020-05-05,2
UK487,2020-03-24,2020-04-08,8
UK5791,2020-03-19,2020-03-31,3
UK493,2020-05-04,2020-05-04,1
UK5694,2020-03-12,2020-04-20,2
UK5695,2020-03-09,2020-05-06,2
UK211,2020-03-24,2020-04-30,12
UK5326,2020-04-20,2020-04-24,2
UK5751,2020-03-26,2020-04-08,2
UK874,2020-03-26,2020-04-24,8
UK496,2020-04-25,2020-04-25,1
UK670,2020-03-28,2020-05-07,7
UK494,2020-03-20,2020-05-05,109
UK3323,2020-03-26,2020-04-28,7
UK3845,2020-05-02,2020-05-02,1
UK5696,2020-03-12,2020-05-02,2
UK325,2020-04-30,2020-04-30,1
UK753,2020-04-24,2020-04-24,1
UK5697,2020-03-20,2020-05-02,2
UK305,2020-04-20,2020-05-04,5
UK5698,2020-04-07,2020-05-07,2
UK2292,2020-04-17,2020-05-04,3
UK13,2020-03-13,2020-05-13,47
UK1859,2020-03-31,2020-05-05,3
UK5376,2020-05-04,2020-05-05,3
UK5699,2020-03-24,2020-05-02,6
UK5700,2020-03-20,2020-05-21,6
UK47,2020-03-17,2020-05-18,18
UK4,2020-02-28,2020-05-18,187
UK260,2020-05-06,2020-05-15,2
UK342,2020-05-10,2020-05-10,1
UK4297,2020-03-26,2020-05-08,6
UK114,2020-03-16,2020-05-25,25
UK3,2020-02-24,2020-05-25,49
UK2032,2020-04-25,2020-04-27,5
UK280,2020-03-31,2020-05-06,7
UK5325,2020-05-07,2020-05-10,3
UK5329,2020-04-12,2020-04-12,1
UK226,2020-04-22,2020-05-05,2
UK5330,2020-05-03,2020-05-03,1
UK7,2020-03-31,2020-04-14,2
UK5331,2020-05-04,2020-05-04,1
UK1022,2020-04-07,2020-05-14,3
UK1020,2020-03-27,2020-04-12,3
UK688,2020-03-23,2020-04-23,5
UK5310,2020-03-29,2020-05-07,2
UK112,2020-03-15,2020-05-04,56
UK1548,2020-04-13,2020-04-24,9
UK1226,2020-04-03,2020-04-03,1
UK21,2020-03-18,2020-05-23,24
UK502,2020-03-06,2020-03-30,18
UK2052,2020-05-23,2020-05-23,1
UK2053,2020-05-23,2020-05-23,1
UK1228,2020-04-03,2020-04-03,1
UK1281,2020-04-03,2020-04-03,1
UK1723,2020-03-31,2020-04-07,2
UK2054,2020-05-24,2020-05-24,1
UK1282,2020-03-31,2020-03-31,1
UK679,2020-03-30,2020-04-12,3
UK1283,2020-04-09,2020-04-09,1
UK63,2020-03-18,2020-05-05,91
UK5501,2020-04-27,2020-05-03,2
UK476,2020-03-31,2020-05-06,56
UK5157,2020-05-05,2020-05-05,1
UK5156,2020-05-11,2020-05-11,1
UK5169,2020-04-26,2020-04-26,1
UK511,2020-04-05,2020-05-06,11
UK726,2020-03-30,2020-05-04,14
UK1703,2020-04-02,2020-04-22,4
UK5158,2020-04-24,2020-04-24,1
UK283,2020-03-25,2020-05-04,35
UK881,2020-04-12,2020-04-27,4
UK5333,2020-05-03,2020-05-03,1
UK372,2020-04-16,2020-05-13,7
UK5520,2020-05-01,2020-05-01,1
UK23,2020-03-12,2020-05-02,38
UK5335,2020-05-01,2020-05-01,1
UK419,2020-03-30,2020-05-02,19
UK1222,2020-04-22,2020-05-02,2
UK1305,2020-04-01,2020-04-01,1
UK1318,2020-04-04,2020-04-04,1
UK2084,2020-04-14,2020-04-21,4
UK1479,2020-03-27,2020-03-27,1
UK2049,2020-05-22,2020-05-22,1
UK1754,2020-03-27,2020-03-27,1
UK5351,2020-05-21,2020-05-21,1
UK1755,2020-03-26,2020-03-26,1
UK1756,2020-03-26,2020-03-26,1
UK1757,2020-03-27,2020-03-27,1
UK2454,2020-03-27,2020-03-27,1
UK1758,2020-03-31,2020-03-31,1
UK5746,2020-04-02,2020-04-20,2
UK558,2020-04-24,2020-05-22,17
UK1759,2020-03-27,2020-03-27,1
UK5309,2020-03-20,2020-04-29,20
UK5338,2020-04-29,2020-05-02,9
UK634,2020-03-30,2020-04-18,7
UK5084,2020-03-29,2020-04-18,18
UK346,2020-03-16,2020-04-19,36
UK5259,2020-04-29,2020-04-30,2
UK5893,2020-04-01,2020-04-15,2
UK5339,2020-04-15,2020-04-29,11
UK5260,2020-03-29,2020-05-02,13
UK5340,2020-05-01,2020-05-01,1
UK5522,2020-04-15,2020-04-15,1
UK115,2020-03-15,2020-04-20,59
UK767,2020-03-31,2020-04-16,5
UK5341,2020-05-01,2020-05-01,1
UK45,2020-03-02,2020-04-16,18
UK5342,2020-05-01,2020-05-01,1
UK998,2020-04-06,2020-04-18,4
UK109,2020-03-21,2020-05-01,26
UK66,2020-03-18,2020-05-20,85
UK776,2020-03-19,2020-04-16,5
UK441,2020-04-04,2020-05-01,14
UK2056,2020-05-01,2020-05-01,1
UK368,2020-03-18,2020-05-01,11
UK129,2020-03-23,2020-04-29,8
UK360,2020-03-14,2020-04-16,5
UK5217,2020-04-09,2020-04-14,2
UK637,2020-03-28,2020-05-01,13
UK5343,2020-04-15,2020-04-15,1
UK5344,2020-05-01,2020-05-01,1
UK5211,2020-04-08,2020-04-15,3
UK28,2020-03-13,2020-05-01,45
UK3201,2020-03-26,2020-04-01,2
UK5524,2020-04-15,2020-04-15,1
UK3960,2020-03-31,2020-04-01,3
UK5345,2020-04-16,2020-04-16,2
UK1023,2020-04-07,2020-04-16,6
UK923,2020-04-03,2020-04-15,4
UK350,2020-03-31,2020-04-20,8
UK2548,2020-03-29,2020-04-29,4
UK5346,2020-04-28,2020-04-28,1
UK4244,2020-03-31,2020-04-29,2
UK5091,2020-04-16,2020-04-16,1
UK1006,2020-04-04,2020-04-29,7
UK70,2020-03-06,2020-04-16,11
UK5515,2020-04-16,2020-04-16,1
UK251,2020-03-17,2020-05-02,12
UK5347,2020-04-30,2020-05-01,3
UK1027,2020-04-03,2020-05-01,5
UK1766,2020-04-11,2020-04-11,1
UK5319,2020-04-11,2020-04-11,1
UK5348,2020-04-15,2020-04-15,1
UK3295,2020-03-11,2020-04-01,3
UK5525,2020-03-31,2020-04-15,4
UK5097,2020-04-01,2020-04-01,1
UK995,2020-04-04,2020-04-11,3
UK4502,2020-05-01,2020-05-01,1
UK913,2020-04-03,2020-05-04,9
UK105,2020-03-06,2020-04-15,5
UK5349,2020-04-10,2020-04-16,4
UK5741,2020-03-01,2020-04-19,29
UK71,2020-03-08,2020-04-30,13
UK5350,2020-04-16,2020-04-16,1
UK712,2020-04-10,2020-04-28,5
UK1981,2020-04-18,2020-04-30,3
UK5637,2020-03-29,2020-04-29,2
UK5498,2020-04-01,2020-04-20,13
UK563,2020-03-20,2020-05-12,7
UK942,2020-04-11,2020-05-01,3
UK1588,2020-03-30,2020-03-31,3
UK432,2020-03-24,2020-04-09,9
UK5898,2020-03-10,2020-03-30,2
UK279,2020-03-26,2020-04-25,22
UK354,2020-03-18,2020-04-11,15
UK5527,2020-04-01,2020-04-01,1
UK5336,2020-05-21,2020-05-21,1
UK174,2020-03-19,2020-05-22,21
UK326,2020-03-22,2020-05-22,23
UK755,2020-03-06,2020-05-21,6
UK67,2020-03-25,2020-05-21,16
UK2905,2020-04-14,2020-04-17,2
UK5161,2020-04-14,2020-04-14,1
UK5521,2020-04-14,2020-04-14,1
UK5897,2020-03-25,2020-03-29,2
UK5320,2020-04-17,2020-04-17,1
UK5337,2020-04-14,2020-04-14,1
UK562,2020-03-27,2020-04-25,10
UK3499,2020-04-16,2020-04-20,2
UK3504,2020-04-03,2020-04-03,1
UK2059,2020-05-19,2020-05-19,1
UK217,2020-05-01,2020-05-19,4
UK2033,2020-04-01,2020-04-01,1
UK2048,2020-05-11,2020-05-19,2
UK2057,2020-05-21,2020-05-21,1
UK944,2020-04-02,2020-04-16,3
UK306,2020-03-26,2020-04-10,9
UK2058,2020-05-19,2020-05-19,1
UK301,2020-05-13,2020-05-20,4
UK754,2020-04-24,2020-04-24,1
UK308,2020-04-09,2020-05-18,13
UK167,2020-03-29,2020-05-21,31
UK163,2020-03-27,2020-05-03,14
UK3015,2020-05-06,2020-05-06,1
UK5701,2020-03-14,2020-05-01,4
UK271,2020-04-02,2020-04-26,8
UK281,2020-03-30,2020-05-07,5
UK1074,2020-04-22,2020-05-07,2
UK5512,2020-04-26,2020-04-26,1
UK3432,2020-04-07,2020-05-10,6
UK371,2020-03-12,2020-05-19,78
UK5152,2020-05-18,2020-05-18,1
UK5316,2020-05-01,2020-05-01,1
UK564,2020-04-03,2020-05-02,9
UK3126,2020-04-06,2020-05-04,6
UK5494,2020-05-01,2020-05-02,2
UK5118,2020-05-04,2020-05-04,1
UK5373,2020-05-02,2020-05-02,1
UK5374,2020-04-28,2020-04-28,1
UK5308,2020-04-29,2020-05-01,9
UK5209,2020-04-30,2020-04-30,4
UK5213,2020-05-04,2020-05-04,1
UK3511,2020-05-01,2020-05-01,1
UK2073,2020-04-28,2020-04-28,1
UK3110,2020-05-04,2020-05-04,1
UK5168,2020-05-01,2020-05-01,1
UK3106,2020-05-01,2020-05-07,5
UK5119,2020-05-04,2020-05-04,2
UK3388,2020-04-13,2020-05-05,3
UK5375,2020-04-02,2020-05-01,3
UK244,2020-03-12,2020-04-30,9
UK5377,2020-05-02,2020-05-02,1
UK5379,2020-05-04,2020-05-04,1
UK292,2020-03-21,2020-05-01,8
UK5380,2020-05-02,2020-05-02,1
UK5381,2020-04-30,2020-04-30,1
UK300,2020-03-28,2020-05-04,27
UK565,2020-03-31,2020-05-13,26
UK472,2020-04-04,2020-04-27,18
UK3084,2020-04-15,2020-04-19,2
UK473,2020-04-02,2020-04-29,23
UK5528,2020-04-15,2020-04-15,1
UK1816,2020-04-04,2020-04-04,1
UK5427,2020-04-02,2020-04-02,1
UK5353,2020-04-02,2020-04-02,1
UK5167,2020-04-15,2020-04-15,1
UK2019,2020-04-04,2020-04-04,1
UK262,2020-04-07,2020-04-07,1
UK4774,2020-04-04,2020-04-07,2
UK5837,2020-03-24,2020-04-30,2
UK5354,2020-04-30,2020-04-30,1
UK5539,2020-04-04,2020-04-04,1
UK696,2020-04-08,2020-05-01,8
UK5538,2020-05-02,2020-05-02,1
UK2013,2020-03-15,2020-04-26,20
UK5355,2020-04-14,2020-04-14,1
UK536,2020-03-27,2020-04-09,7
UK5356,2020-04-04,2020-04-04,1
UK5475,2020-04-04,2020-04-04,1
UK474,2020-04-01,2020-05-02,12
UK439,2020-04-02,2020-04-20,7
UK5221,2020-04-15,2020-04-15,1
UK5099,2020-05-01,2020-05-01,1
UK466,2020-04-03,2020-05-02,5
UK418,2020-04-03,2020-04-20,7
UK5540,2020-04-04,2020-04-04,1
UK757,2020-04-03,2020-04-10,4
UK5100,2020-04-02,2020-04-02,1
UK1233,2020-04-09,2020-04-26,3
UK475,2020-04-07,2020-05-02,4
UK5642,2020-03-18,2020-04-28,2
UK5357,2020-04-13,2020-04-13,1
UK5358,2020-04-15,2020-04-15,1
UK392,2020-03-25,2020-04-12,16
UK5101,2020-04-14,2020-04-14,1
UK156,2020-03-18,2020-04-30,23
UK3465,2020-04-07,2020-04-15,2
UK5359,2020-04-04,2020-04-04,1
UK5360,2020-04-04,2020-04-04,1
UK5102,2020-04-02,2020-04-02,1
UK5103,2020-04-04,2020-04-04,1
UK5361,2020-04-14,2020-04-14,1
UK5222,2020-04-01,2020-04-01,1
UK5362,2020-04-30,2020-04-30,1
UK5363,2020-04-28,2020-04-28,1
UK5104,2020-04-29,2020-04-29,1
UK5364,2020-04-13,2020-04-13,1
UK5105,2020-04-02,2020-04-02,1
UK5365,2020-04-04,2020-04-04,1
UK3088,2020-04-14,2020-04-27,3
UK750,2020-04-07,2020-04-15,9
UK5106,2020-04-15,2020-04-15,1
UK1835,2020-04-02,2020-04-02,1
UK5366,2020-04-15,2020-04-15,1
UK5107,2020-05-02,2020-05-02,1
UK5108,2020-04-03,2020-04-03,1
UK2088,2020-03-22,2020-04-30,5
UK303,2020-03-23,2020-04-14,14
UK401,2020-04-08,2020-04-28,4
UK5223,2020-04-24,2020-04-24,1
UK713,2020-04-03,2020-04-30,5
UK612,2020-03-31,2020-04-11,7
UK2034,2020-04-25,2020-04-25,1
UK603,2020-03-29,2020-04-09,13
UK358,2020-03-31,2020-04-09,6
UK2060,2020-04-14,2020-04-14,1
UK5109,2020-04-02,2020-04-02,1
UK5367,2020-04-15,2020-04-15,1
UK1848,2020-04-04,2020-04-04,1
UK5368,2020-05-01,2020-05-01,1
UK4493,2020-04-01,2020-04-24,4
UK2066,2020-05-17,2020-05-17,1
UK5110,2020-03-31,2020-04-02,2
UK2267,2020-03-29,2020-03-29,1
UK460,2020-04-19,2020-05-19,5
UK2050,2020-05-17,2020-05-17,1
UK5111,2020-03-30,2020-03-30,1
UK2068,2020-05-17,2020-05-17,1
UK5315,2020-04-26,2020-04-26,1
UK996,2020-04-25,2020-05-12,3
UK5170,2020-05-17,2020-05-17,1
UK148,2020-04-02,2020-05-13,12
UK376,2020-04-04,2020-05-08,17
UK16,2020-04-16,2020-05-06,6
UK5370,2020-05-07,2020-05-07,1
UK5113,2020-05-06,2020-05-06,1
UK33,2020-03-30,2020-05-12,25
UK5633,2020-04-12,2020-05-11,3
UK5149,2020-05-01,2020-05-01,1
UK203,2020-03-31,2020-05-17,13
UK415,2020-04-19,2020-05-06,11
UK12,2020-03-12,2020-05-07,36
UK5371,2020-05-01,2020-05-01,1
UK253,2020-04-03,2020-05-03,14
UK352,2020-04-11,2020-05-03,7
UK5636,2020-04-02,2020-05-13,2
UK135,2020-04-01,2020-05-14,21
UK5372,2020-04-30,2020-04-30,2
UK569,2020-03-23,2020-05-12,14
UK5150,2020-05-01,2020-05-01,1
UK5114,2020-04-30,2020-04-30,1
UK5163,2020-05-05,2020-05-05,1
UK5165,2020-05-06,2020-05-06,1
UK5115,2020-04-30,2020-04-30,1
UK5116,2020-05-08,2020-05-08,1
UK31,2020-03-21,2020-05-06,37
UK1344,2020-04-20,2020-05-08,6
UK5117,2020-05-06,2020-05-06,1
UK5151,2020-05-09,2020-05-09,1
UK1761,2020-04-06,2020-04-06,1
UK1763,2020-04-05,2020-04-05,1
UK2284,2020-03-30,2020-03-30,1
UK2072,2020-05-18,2020-05-18,1
UK1837,2020-04-03,2020-04-03,1
UK1845,2020-04-07,2020-04-07,1
UK5894,2020-03-29,2020-03-30,2
UK1861,2020-04-05,2020-04-05,1
UK1762,2020-04-07,2020-04-07,1
UK758,2020-03-30,2020-03-30,1
UK1864,2020-03-28,2020-03-28,1
UK1890,2020-04-02,2020-04-02,1
UK763,2020-03-29,2020-03-29,1
UK186,2020-03-27,2020-05-15,13
UK79,2020-03-24,2020-05-05,30
UK5383,2020-05-18,2020-05-18,1
UK30,2020-03-15,2020-05-15,22
UK673,2020-03-28,2020-05-18,6
UK5120,2020-05-06,2020-05-06,1
UK2258,2020-03-23,2020-05-07,7
UK5121,2020-05-06,2020-05-06,1
UK5382,2020-05-07,2020-05-07,1
UK3105,2020-05-07,2020-05-07,2
UK329,2020-03-20,2020-05-09,13
UK237,2020-03-31,2020-05-16,9
UK5122,2020-05-06,2020-05-06,1
UK3029,2020-04-05,2020-05-07,2
UK1721,2020-03-31,2020-05-08,2
UK4427,2020-04-11,2020-04-11,1
UK5502,2020-04-28,2020-04-28,1
UK3488,2020-04-17,2020-04-29,5
UK5419,2020-04-29,2020-04-29,1
UK4125,2020-04-13,2020-04-30,2
UK1793,2020-04-29,2020-04-29,2
UK5543,2020-03-10,2020-04-29,10
UK5420,2020-04-29,2020-04-29,1
UK807,2020-04-30,2020-04-30,1
UK3195,2020-04-27,2020-04-29,4
UK2215,2020-04-14,2020-05-02,3
UK5542,2020-05-02,2020-05-02,2
UK513,2020-03-12,2020-04-29,43
UK829,2020-04-21,2020-04-29,5
UK5544,2020-04-29,2020-04-29,1
UK4775,2020-04-14,2020-04-29,2
UK5214,2020-03-20,2020-05-04,14
UK5421,2020-05-05,2020-05-05,1
UK888,2020-04-05,2020-05-04,18
UK5422,2020-04-29,2020-04-29,1
UK2206,2020-04-24,2020-04-30,2
UK5895,2020-03-29,2020-04-28,2
UK2010,2020-03-31,2020-03-31,1
