UK_lineage,taxon
UK6820,England/CAMB-1AC102/2020
UK6394,England/SHEF-C8505/2020
UK6710,England/SHEF-D1633/2020
UK6858,England/SHEF-CB1E0/2020
UK6226,England/SHEF-CC0D3/2020
UK5893,England/SHEF-C1C8F/2020
UK6395,England/SHEF-C6C5D/2020
UK6663,England/SHEF-CAD1A/2020
UK6396,England/SHEF-CB8FA/2020
UK5974,Scotland/EDB3759/2020
UK5976,Scotland/EDB3795/2020
UK6397,Scotland/EDB3760/2020
UK5977,Scotland/EDB3673/2020
UK5987,Scotland/EDB3778/2020
UK6398,Wales/PHWC-3074E/2020
UK5879,Wales/PHWC-311E5/2020
UK6823,Wales/PHWC-309DF/2020
UK6276,Wales/PHWC-30E85/2020
UK5780,Wales/PHWC-30F46/2020
UK6069,Wales/PHWC-30A45/2020
UK6320,Wales/PHWC-31394/2020
UK6070,Wales/PHWC-30B42/2020
UK6071,Wales/PHWC-31437/2020
UK6072,Wales/PHWC-30B33/2020
UK5825,Wales/PHWC-31938/2020
UK5829,Wales/PHWC-314A0/2020
UK6052,Wales/PHWC-31367/2020
UK6824,Wales/PHWC-30984/2020
UK6278,Wales/PHWC-318B3/2020
UK6321,Wales/PHWC-31552/2020
UK6853,Wales/PHWC-3090C/2020
UK6073,Wales/PHWC-31446/2020
UK6074,Wales/PHWC-30DF1/2020
UK5913,Wales/PHWC-315DA/2020
UK5880,Wales/PHWC-30E67/2020
UK6075,Wales/PHWC-3076C/2020
UK6243,Wales/PHWC-2FA1C/2020
UK6399,Wales/PHWC-308D2/2020
UK6401,Wales/PHWC-30993/2020
UK6402,Wales/PHWC-30A27/2020
UK6748,Wales/PHWC-307D5/2020
UK5914,Wales/PHWC-31929/2020
UK5978,Wales/PHWC-3169B/2020
UK5954,Wales/PHWC-30C7C/2020
UK5955,Wales/PHWC-31455/2020
UK6403,Wales/PHWC-31525/2020
UK6404,Wales/PHWC-30B7F/2020
UK6405,Wales/PHWC-30CD6/2020
UK6749,Wales/PHWC-30F55/2020
UK6076,Wales/PHWC-308E1/2020
UK6279,Wales/PHWC-30CB8/2020
UK5995,Wales/PHWC-318E0/2020
UK6407,Wales/PHWC-31464/2020
UK6408,Wales/PHWC-316E6/2020
UK6048,Wales/PHWC-311F4/2020
UK6409,Wales/PHWC-30A36/2020
UK6053,Wales/PHWC-307F3/2020
UK6711,Wales/PHWC-3175C/2020
UK6410,Wales/PHWC-30BE8/2020
UK6712,Wales/PHWC-30BF7/2020
UK6077,Wales/PHWC-31473/2020
UK6411,Wales/PHWC-3117C/2020
UK6043,Wales/PHWC-314EC/2020
UK6079,Wales/PHWC-30BD9/2020
UK6280,Wales/PHWC-30CC7/2020
UK6080,Wales/PHWC-31130/2020
UK6413,Wales/PHWC-30F37/2020
UK6414,Wales/PHWC-30975/2020
UK6322,Wales/PHWC-316D7/2020
UK4132,Wales/PHWC-28EF9/2020
UK6081,Wales/PHWC-312B5/2020
UK6014,Wales/PHWC-31516/2020
UK6415,Wales/PHWC-318A4/2020
UK6713,Wales/PHWC-30F82/2020
UK5915,England/SHEF-CAC0E/2020
UK5892,England/SHEF-C9935/2020
UK6416,England/SHEF-CB951/2020
UK6681,England/CAMB-1ABF45/2020
UK6167,England/CAMB-1ABE84/2020
UK6025,England/CAMB-1ABF09/2020
UK6417,England/EXET-135906/2020
UK6418,England/EXET-13597F/2020
UK6244,Scotland/CVR1076/2020
UK6803,Scotland/CVR336/2020
UK5906,Scotland/CVR868/2020
UK6750,Scotland/CVR353/2020
UK6083,Scotland/CVR427/2020
UK6751,Scotland/CVR348/2020
UK5965,Scotland/CVR355/2020
UK5960,Scotland/CVR247/2020
UK5916,Scotland/CVR334/2020
UK5846,Scotland/CVR1003/2020
UK6245,Scotland/CVR896/2020
UK6168,Scotland/CVR910/2020
UK6825,Scotland/CVR238/2020
UK5848,Scotland/CVR2314/2020
UK6420,Scotland/CVR763/2020
UK5830,Scotland/CVR249/2020
UK6817,Scotland/CVR357/2020
UK6192,Scotland/CVR337/2020
UK6246,Scotland/CVR697/2020
UK5962,Scotland/CVR453/2020
UK6084,Scotland/CVR579/2020
UK5788,Scotland/CVR746/2020
UK6859,England/SHEF-CDE23/2020
UK6714,England/SHEF-D15FA/2020
UK5860,England/CAMB-1AB789/2020
UK6016,England/EXET-135863/2020
UK5813,England/EXET-135872/2020
UK6193,Scotland/EDB2670/2020
UK6200,Scotland/EDB2666/2020
UK5918,Scotland/EDB2660/2020
UK6860,England/SHEF-C71B7/2020
UK6422,England/CAMB-82EB1/2020
UK6423,England/CAMB-839EC/2020
UK6357,England/CAMB-83ABC/2020
UK5940,England/CAMB-82EFD/2020
UK6671,England/CAMB-83B22/2020
UK6424,England/CAMB-83ADA/2020
UK6425,England/CAMB-83AF8/2020
UK6371,England/CAMB-83BAA/2020
UK6426,England/CAMB-82E75/2020
UK6427,England/CAMB-83A52/2020
UK5948,England/CAMB-82E93/2020
UK6428,England/CAMB-83C2F/2020
UK6046,England/CAMB-83A70/2020
UK6715,England/CAMB-82F18/2020
UK5944,England/CAMB-83BD7/2020
UK6683,England/CAMB-82FAF/2020
UK6429,England/CAMB-83991/2020
UK5888,England/CAMB-82FBE/2020
UK5969,Scotland/EDB3656/2020
UK5919,Scotland/EDB3569/2020
UK5968,Scotland/EDB3657/2020
UK6716,England/EXET-135827/2020
UK5920,England/EXET-1357EE/2020
UK5831,England/EXET-1357C0/2020
UK5997,England/EXET-135748/2020
UK6337,Wales/PHWC-2EE5D/2020
UK6231,Wales/PHWC-2EAB3/2020
UK6085,Wales/PHWC-2D3AA/2020
UK6338,Wales/PHWC-2ECAE/2020
UK6358,Wales/PHWC-2ED32/2020
UK6704,Wales/PHWC-2EF3C/2020
UK6430,Wales/PHWC-2EA0E/2020
UK5921,Wales/PHWC-2CAA6/2020
UK6431,Wales/PHWC-2ED8D/2020
UK6432,Wales/PHWC-2A237/2020
UK6062,Wales/PHWC-2ED23/2020
UK6652,Wales/PHWC-2D401/2020
UK5956,Wales/PHWC-2A185/2020
UK6054,Wales/PHWC-2EDBA/2020
UK6026,Wales/PHWC-2E97A/2020
UK6433,Wales/PHWC-2A440/2020
UK6434,Wales/PHWC-2D6A1/2020
UK6435,Wales/PHWC-2ED6F/2020
UK6436,Wales/PHWC-2A2CE/2020
UK6169,Wales/PHWC-2EB38/2020
UK6437,Wales/PHWC-2D61A/2020
UK6055,Wales/PHWC-2D42F/2020
UK6056,Wales/PHWC-2D35F/2020
UK6057,Wales/PHWC-2E998/2020
UK5922,Wales/PHWC-2EC9F/2020
UK6359,Wales/PHWC-2C97C/2020
UK6323,Wales/PHWC-2EE3F/2020
UK6438,Wales/PHWC-2D28F/2020
UK6058,Wales/PHWC-2EF0F/2020
UK6373,Wales/PHWC-2E9B6/2020
UK6752,Wales/PHWC-2A3E9/2020
UK6439,Wales/PHWC-2EE02/2020
UK6247,Wales/PHWC-2A6E0/2020
UK6086,Wales/PHWC-2D5C2/2020
UK5998,Wales/PHWC-2ED50/2020
UK5979,Wales/PHWC-2D665/2020
UK5812,Wales/PHWC-2EE8A/2020
UK6281,Wales/PHWC-2ED9C/2020
UK5999,Wales/PHWC-2EC80/2020
UK6339,Wales/PHWC-2EC17/2020
UK6400,Wales/PHWC-2EA4A/2020
UK6440,Wales/PHWC-2D37D/2020
UK6087,Wales/PHWC-2EC26/2020
UK6717,Wales/PHWC-2EC71/2020
UK6088,Wales/PHWC-2D340/2020
UK6059,Wales/PHWC-2C833/2020
UK5781,Wales/PHWC-2C903/2020
UK6441,Wales/PHWC-2A6B3/2020
UK6089,Wales/PHWC-2D2AD/2020
UK6324,Wales/PHWC-2EA59/2020
UK6090,Wales/PHWC-2C5D2/2020
UK6442,Wales/PHWC-2D50E/2020
UK5923,Wales/PHWC-2CB49/2020
UK6325,Wales/PHWC-2A194/2020
UK5924,Wales/PHWC-2D45C/2020
UK6091,Wales/PHWC-2A45F/2020
UK6826,Wales/PHWC-2A729/2020
UK6092,Wales/PHWC-2EDE7/2020
UK6753,Wales/PHWC-2C709/2020
UK6060,Wales/PHWC-2EA86/2020
UK6443,Wales/PHWC-2A747/2020
UK6093,Wales/PHWC-2EED5/2020
UK6444,Wales/PHWC-2C8CA/2020
UK6861,Wales/PHWC-2A39E/2020
UK6094,Wales/PHWC-2A6FF/2020
UK6095,Wales/PHWC-2D46B/2020
UK6096,Wales/PHWC-2EEA8/2020
UK6445,Wales/PHWC-2A4B9/2020
UK6446,Wales/PHWC-2A228/2020
UK6326,Wales/PHWC-2D5B3/2020
UK6327,Wales/PHWC-2EA2C/2020
UK6447,Wales/PHWC-2CB3A/2020
UK6097,Wales/PHWC-2C842/2020
UK6098,Wales/PHWC-2D568/2020
UK6061,Wales/PHWC-2EB0B/2020
UK6448,Wales/PHWC-2ECF9/2020
UK6099,Wales/PHWC-2EC08/2020
UK6100,Wales/PHWC-2CA88/2020
UK6248,Wales/PHWC-2C578/2020
UK5899,Wales/PHWC-2D6CF/2020
UK6101,Wales/PHWC-2C806/2020
UK6449,Wales/PHWC-2D51D/2020
UK6450,Wales/PHWC-2A4C8/2020
UK6249,Wales/PHWC-2D36E/2020
UK6451,Wales/PHWC-2A370/2020
UK6042,Wales/PHWC-2A2BF/2020
UK6102,Wales/PHWC-2D38C/2020
UK6215,Wales/PHWC-2A246/2020
UK6103,England/CAMB-84110/2020
UK5849,England/CAMB-84031/2020
UK6453,England/CAMB-840C8/2020
UK5850,England/CAMB-840D7/2020
UK6808,England/SHEF-CB63C/2020
UK5851,England/SHEF-CA178/2020
UK6454,England/SHEF-D1518/2020
UK6665,England/SHEF-C291E/2020
UK6170,England/SHEF-CBB1F/2020
UK6718,England/SHEF-C22AA/2020
UK6862,England/SHEF-CA846/2020
UK6455,England/SHEF-C616D/2020
UK6456,England/SHEF-C6929/2020
UK6457,England/EXET-13560F/2020
UK6419,England/EXET-1355D5/2020
UK6238,England/EXET-13558A/2020
UK6458,England/EXET-1355B7/2020
UK6223,England/EXET-13563C/2020
UK6850,England/EXET-13565A/2020
UK6000,England/EXET-1355C6/2020
UK3741,England/EXET-13554E/2020
UK6049,England/CAMB-832C3/2020
UK6350,England/CAMB-843DE/2020
UK6459,England/CAMB-8357F/2020
UK6104,England/CAMB-830F6/2020
UK6027,England/CAMB-836D6/2020
UK6105,England/CAMB-824A0/2020
UK6460,England/CAMB-82419/2020
UK6028,England/CAMB-83366/2020
UK6461,England/CAMB-1AA4ED/2020
UK6361,England/CAMB-83560/2020
UK6299,England/CAMB-834DC/2020
UK6462,England/CAMB-1AA3E0/2020
UK5861,England/CAMB-82482/2020
UK6742,England/CAMB-83876/2020
UK6296,England/CAMB-83515/2020
UK5967,England/CAMB-82507/2020
UK6362,England/CAMB-83542/2020
UK6363,England/CAMB-8358E/2020
UK6653,England/CAMB-824EC/2020
UK5838,England/CAMB-826B9/2020
UK6673,England/CAMB-842A4/2020
UK5852,England/CAMB-82FDC/2020
UK6699,England/CAMB-82D0F/2020
UK6674,England/CAMB-842C2/2020
UK5809,England/CAMB-8281D/2020
UK6190,England/CAMB-8430B/2020
UK6464,England/CAMB-8230D/2020
UK6465,England/CAMB-835AC/2020
UK6754,England/CAMB-82789/2020
UK6273,England/CAMB-1AA4B0/2020
UK6466,England/CAMB-8226A/2020
UK6467,England/CAMB-84514/2020
UK6291,England/CAMB-1AA4DE/2020
UK6468,England/CAMB-842E0/2020
UK6719,England/CAMB-82279/2020
UK6351,England/CAMB-8280E/2020
UK6029,England/CAMB-844CC/2020
UK6286,England/CAMB-82974/2020
UK6340,England/CAMB-843ED/2020
UK6469,England/CAMB-1AA492/2020
UK5941,England/CAMB-82D5A/2020
UK5942,England/CAMB-836B8/2020
UK6470,England/CAMB-84532/2020
UK6755,England/CAMB-838A3/2020
UK5853,England/CAMB-83278/2020
UK6756,England/CAMB-1AA2A7/2020
UK6030,England/CAMB-823A3/2020
UK6471,England/CAMB-841F2/2020
UK6472,England/CAMB-843FC/2020
UK6262,England/CAMB-837F1/2020
UK6303,England/CAMB-843B0/2020
UK6031,England/CAMB-8276B/2020
UK6473,England/CAMB-844BD/2020
UK6364,England/CAMB-837C4/2020
UK6352,England/CAMB-838C1/2020
UK6365,England/CAMB-8308D/2020
UK6106,England/CAMB-84435/2020
UK6013,England/CAMB-8306F/2020
UK6263,England/CAMB-83445/2020
UK6032,England/CAMB-828FF/2020
UK6474,England/CAMB-82358/2020
UK6353,England/CAMB-84602/2020
UK5854,England/CAMB-1AA526/2020
UK6675,England/CAMB-831C6/2020
UK6107,England/CAMB-830BA/2020
UK6300,England/CAMB-82D69/2020
UK6475,England/CAMB-82E1B/2020
UK6162,England/PHEC-20B36/2020
UK6757,England/PHEC-209C3/2020
UK6476,England/PHEC-20A39/2020
UK6477,England/PHEC-20B81/2020
UK6225,England/PHEC-20BAF/2020
UK6187,England/PHEC-20A0C/2020
UK6844,England/PHEC-20B63/2020
UK6478,England/PHEC-208D5/2020
UK6479,England/PHEC-209D2/2020
UK6257,England/PHEC-20B54/2020
UK6480,England/PHEC-20996/2020
UK6481,England/PHEC-209E1/2020
UK6033,England/PHEC-20BBE/2020
UK6354,England/PHEC-20978/2020
UK6482,England/PHEC-208F3/2020
UK6483,England/PHEC-20A48/2020
UK6271,England/PHEC-20B18/2020
UK6484,England/PHEC-20A1B/2020
UK5925,England/PHEC-2093C/2020
UK6317,England/PHEC-209A5/2020
UK6485,England/NOTT-1101FA/2020
UK6827,England/NOTT-110303/2020
UK5302,England/NOTT-110233/2020
UK6720,England/CAMB-83EA1/2020
UK6486,England/CAMB-1AA429/2020
UK6366,England/CAMB-83FAE/2020
UK5904,England/CAMB-83F17/2020
UK6487,England/CAMB-83EB0/2020
UK6112,England/CAMB-83ECF/2020
UK5882,England/BRIS-1258DF/2020
UK5795,England/BRIS-125699/2020
UK6113,England/BRIS-1259CD/2020
UK6489,England/BRIS-1252A4/2020
UK6845,England/BRIS-125365/2020
UK5938,England/BRIS-1254EA/2020
UK6490,England/BRIS-125040/2020
UK6863,England/BRIS-1258EE/2020
UK6289,England/BRIS-125918/2020
UK6809,England/BRIS-125374/2020
UK6287,England/BRIS-125462/2020
UK6034,England/BRIS-125417/2020
UK6309,England/BRIS-125A60/2020
UK6491,England/BRIS-124CE3/2020
UK5796,England/BRIS-124A61/2020
UK5926,England/BRIS-12575A/2020
UK5863,England/BRIS-125110/2020
UK5864,England/BRIS-1251A7/2020
UK6758,England/BRIS-125D3A/2020
UK5816,England/BRIS-1247E2/2020
UK6828,England/BRIS-124788/2020
UK5927,England/BRIS-124D59/2020
UK5928,England/BRIS-12490A/2020
UK6654,England/BRIS-124955/2020
UK5783,England/BRIS-1259DC/2020
UK6492,England/BRIS-124F17/2020
UK6721,England/BRIS-125AAC/2020
UK6285,England/BRIS-1255F6/2020
UK6722,England/BRIS-125A9D/2020
UK6698,England/BRIS-1249EC/2020
UK6493,England/BRIS-125AF7/2020
UK6804,England/BRIS-1247A6/2020
UK6495,England/BRIS-124964/2020
UK6496,England/BRIS-124C6B/2020
UK5867,England/BRIS-1255C9/2020
UK6497,England/BRIS-12573C/2020
UK5990,England/BRIS-125541/2020
UK6697,England/BRIS-1256E4/2020
UK6250,England/BRIS-125C1F/2020
UK6702,England/BRIS-124AE9/2020
UK6264,England/BRIS-125BC7/2020
UK6498,England/BRIS-125EEC/2020
UK6723,England/BRIS-124C10/2020
UK6759,England/BRIS-12574B/2020
UK6265,England/BRIS-125769/2020
UK5939,England/BRIS-1255E7/2020
UK5784,England/BRIS-124DA4/2020
UK6295,England/BRIS-124E0B/2020
UK5866,England/BRIS-125198/2020
UK6374,England/BRIS-124BAA/2020
UK6760,England/BRIS-124876/2020
UK5945,England/BRIS-125A15/2020
UK6724,England/BRIS-1249BF/2020
UK6111,England/BRIS-125EFB/2020
UK6499,England/BRIS-125DFE/2020
UK6500,England/BRIS-125778/2020
UK6685,England/BRIS-125ECE/2020
UK6761,England/BRIS-1247D3/2020
UK6725,England/BRIS-1256D5/2020
UK6301,England/BRIS-125F16/2020
UK6668,England/BRIS-125550/2020
UK6501,England/BRIS-124B31/2020
UK5810,England/BRIS-124BE6/2020
UK5868,England/BRIS-12523B/2020
UK6857,England/BRIS-124AF8/2020
UK6308,England/BRIS-12520E/2020
UK6041,England/BRIS-125ABB/2020
UK6502,England/BRIS-124A16/2020
UK6503,England/BRIS-125963/2020
UK6504,England/BRIS-1258C0/2020
UK6284,England/BRIS-1251F2/2020
UK5865,England/BRIS-12515C/2020
UK6506,England/BRIS-1250D7/2020
UK5818,England/BRIS-1258FD/2020
UK6762,England/BRIS-124A8F/2020
UK6302,England/BRIS-125F61/2020
UK6293,England/BRIS-124E92/2020
UK5819,England/BRIS-12521D/2020
UK5839,England/BRIS-1247F1/2020
UK6159,England/BRIS-1258B1/2020
UK6171,England/BRIS-124C2F/2020
UK6305,England/BRIS-1249DD/2020
UK6686,England/BRIS-125CB5/2020
UK6306,England/BRIS-125F07/2020
UK6507,England/BRIS-124A43/2020
UK6108,England/BRIS-1255BA/2020
UK6172,England/BRIS-124D4A/2020
UK6290,England/BRIS-124928/2020
UK6297,England/BRIS-125EDD/2020
UK5929,England/BRIS-12572D/2020
UK6294,England/BRIS-12482B/2020
UK6035,England/BRIS-124BF5/2020
UK6508,England/BRIS-125471/2020
UK6375,England/BRIS-125CC4/2020
UK6307,England/BRIS-125A51/2020
UK6298,England/BRIS-125DA3/2020
UK6510,England/BRIS-1259EB/2020
UK6511,England/BRIS-125532/2020
UK5820,England/BRIS-12509B/2020
UK6266,England/BRIS-125CA6/2020
UK6229,England/BRIS-12549F/2020
UK5883,England/BRIS-1250AA/2020
UK6329,England/BRIS-124991/2020
UK6292,England/BRIS-125E19/2020
UK6512,England/BRIS-125893/2020
UK6513,England/BRIS-12507D/2020
UK5797,England/BRIS-125927/2020
UK5986,England/BRIS-124DB3/2020
UK6267,England/BRIS-125408/2020
UK5869,England/BRIS-125189/2020
UK6763,England/BRIS-124A9E/2020
UK5817,England/BRIS-125ACA/2020
UK6829,England/BRIS-124B04/2020
UK6678,England/BRIS-1257E1/2020
UK6655,England/BRIS-1249CE/2020
UK6114,England/BRIS-125A06/2020
UK5798,England/BRIS-124E83/2020
UK6110,England/BRIS-1247B5/2020
UK6514,England/BRIS-125BE5/2020
UK6232,England/BRIS-124BC8/2020
UK6288,England/BRIS-1250B9/2020
UK5930,England/BRIS-124FAE/2020
UK6109,England/BRIS-1253A1/2020
UK6304,England/BRIS-1251D4/2020
UK5886,England/BRIS-12505F/2020
UK6515,England/BRIS-124C5C/2020
UK6516,England/BRIS-124E38/2020
UK6696,England/BRIS-1256B7/2020
UK6036,England/BRIS-1254CC/2020
UK6830,England/BRIS-124B13/2020
UK2892,England/LOND-D5E37/2020
UK4730,England/LOND-D5EEC/2020
UK6115,England/LOND-D5F70/2020
UK2359,England/LOND-D5E82/2020
UK3694,England/LOND-D5EBF/2020
UK3288,England/LOND-D5F25/2020
UK3695,England/LOND-D5EDD/2020
UK1817,England/BIRM-5E6B6/2020
UK1583,England/BIRM-5E73B/2020
UK5905,England/LIVE-9CB80/2020
UK6341,England/LIVE-9CC50/2020
UK6517,England/LIVE-9CA38/2020
UK3705,England/NORW-E888E/2020
UK3706,England/NORW-E8C82/2020
UK2058,England/NORW-E81CF/2020
UK4712,England/NORW-E8095/2020
UK2059,England/NORW-E8D61/2020
UK3712,England/NORW-E8930/2020
UK2895,England/NORW-E8851/2020
UK3713,England/NORW-E811A/2020
UK2803,England/NORW-E82BD/2020
UK6020,England/NORW-E82AE/2020
UK3714,England/NORW-E8A00/2020
UK2804,England/NORW-E8C0A/2020
UK2805,England/NORW-E88AC/2020
UK2806,England/NORW-E82EA/2020
UK2807,England/NORW-E89D6/2020
UK2896,England/NORW-E8226/2020
UK3467,England/NORW-E82CC/2020
UK3717,England/NORW-E898B/2020
UK2808,England/NORW-E87DC/2020
UK5377,England/NORW-E6FC7/2020
UK5368,England/NORW-E81ED/2020
UK3718,England/NORW-E8165/2020
UK5378,England/NORW-E8147/2020
UK2809,England/NORW-E6F21/2020
UK6116,England/NORW-E8806/2020
UK3719,England/NORW-E810B/2020
UK2897,England/NORW-E838D/2020
UK3720,England/NORW-E8A1F/2020
UK2811,England/NORW-E89F4/2020
UK2812,England/NORW-E8332/2020
UK2688,England/NORW-E7324/2020
UK3721,England/NORW-E8921/2020
UK3722,England/NORW-E8596/2020
UK5369,England/NORW-E8718/2020
UK6913,England/NORW-E83F6/2020
UK3724,England/NORW-E6DEB/2020
UK3725,England/NORW-E738E/2020
UK2898,England/NORW-E72AF/2020
UK2689,England/NORW-E86DF/2020
UK5370,England/NORW-E8499/2020
UK5372,England/NORW-E8402/2020
UK3726,England/NORW-E7315/2020
UK2574,England/NORW-E6DDC/2020
UK3727,England/NORW-E70E1/2020
UK5579,England/NORW-E9823/2020
UK2814,England/NORW-E711B/2020
UK6518,England/NORW-E6DCD/2020
UK5373,England/NORW-E737F/2020
UK3235,England/NORW-E850F/2020
UK5374,England/NORW-E851E/2020
UK5371,England/NORW-E85B4/2020
UK852,England/LOND-D606D/2020
UK3700,England/LOND-D6030/2020
UK4915,England/LOND-D5FDA/2020
UK5348,England/CAMB-82C3F/2020
UK3735,England/CAMB-82C5D/2020
UK3742,England/CAMB-82ADB/2020
UK3743,England/CAMB-82ABD/2020
UK3642,England/CAMB-82C8A/2020
UK5870,England/LOND-D3E84/2020
UK2157,England/LOND-D3EB1/2020
UK3748,England/LOND-D3DE1/2020
UK3271,England/LOND-D3E1B/2020
UK2366,England/LOND-D3DF0/2020
UK2902,England/LOND-D3EA2/2020
UK3749,England/LOND-D3EFD/2020
UK3750,England/LOND-D3E48/2020
UK3751,England/LOND-D3E66/2020
UK5495,England/LOND-D3E39/2020
UK6764,England/LOND-D3F18/2020
UK3739,England/EXET-1354C9/2020
UK3162,England/LIVE-9B626/2020
UK6519,England/LIVE-9B7AB/2020
UK1786,England/LIVE-9B77E/2020
UK5580,England/SHEF-CC45F/2020
UK3160,England/SHEF-CD403/2020
UK3152,England/SHEF-C2055/2020
UK6520,England/SHEF-D08B6/2020
UK6117,England/SHEF-C7A34/2020
UK2690,England/SHEF-CEE04/2020
UK5814,England/SHEF-C8C6A/2020
UK2239,England/SHEF-C21DA/2020
UK3752,England/LIVE-9BA1B/2020
UK3326,England/LIVE-9BBEB/2020
UK3756,England/LIVE-9BA48/2020
UK6330,England/LIVE-9B996/2020
UK6118,Scotland/CVR2838/2020
UK6119,Scotland/CVR2812/2020
UK5559,Scotland/CVR350/2020
UK5278,Scotland/CVR285/2020
UK3393,Scotland/CVR325/2020
UK3745,Scotland/CVR536/2020
UK5581,Scotland/CVR402/2020
UK5275,Scotland/CVR251/2020
UK2061,Scotland/CVR575/2020
UK2023,Scotland/CVR286/2020
UK1821,Scotland/CVR766/2020
UK5379,Scotland/CVR305/2020
UK2149,Scotland/CVR239/2020
UK2014,Scotland/CVR797/2020
UK2901,Scotland/CVR399/2020
UK4704,Scotland/CVR750/2020
UK3361,Scotland/CVR569/2020
UK3362,Scotland/CVR753/2020
UK1790,Scotland/CVR252/2020
UK1601,Scotland/CVR258/2020
UK3762,England/CAMB-83D86/2020
UK2903,England/CAMB-82B50/2020
UK3764,England/CAMB-83D1D/2020
UK2904,England/CAMB-83D2C/2020
UK2133,England/CAMB-83DC2/2020
UK3605,England/CAMB-83D95/2020
UK3435,England/LOND-D3A53/2020
UK3441,England/LOND-D3A44/2020
UK4917,England/LOND-D3A9F/2020
UK2305,England/LOND-D3A62/2020
UK2369,England/LOND-D3992/2020
UK3281,England/LOND-D3A08/2020
UK3606,England/LOND-D3974/2020
UK2693,England/LOND-D3A35/2020
UK3439,England/LOND-D3A80/2020
